GENE	COVERAGE	STRAIN	GROUP
QG37_02519	0.9026	CDC_B11114	Pakistan
QG37_02519	0.8480	CDC_B11115	Pakistan
QG37_02519	0.9645	CDC_B11116	Pakistan
QG37_02519	0.9073	CDC_B11117	Pakistan
QG37_02519	0.9310	CDC_B11118	Pakistan
QG37_02519	0.9685	CDC_B11119	Pakistan
QG37_02519	0.9001	CDC_B11200	India
QG37_02519	0.8324	CDC_B11201	India
QG37_02519	0.8922	CDC_B11205	India
QG37_02519	0.9291	CDC_B11206	India
QG37_02519	0.9688	CDC_B11207	India
QG37_02519	0.9165	CDC_B11208	India
QG37_02519	0.9650	CDC_B11209	India
QG37_02519	0.9627	CDC_B11210	India
QG37_02519	0.9013	CDC_B11212	India
QG37_02519	0.9654	CDC_B11213	India
QG37_02519	0.8839	CDC_B11214	India
QG37_02519	0.8834	CDC_B11215	India
QG37_02519	0.8050	CDC_B11216	India
QG37_02519	0.9488	CDC_B11217	India
QG37_02519	0.9660	CDC_B11218	India
QG37_02519	0.9246	CDC_B11219	India
QG37_02519	0.8773	CDC_B11220	Japan
QG37_02519	0.8324	CDC_B11221	South Africa
QG37_02519	0.9475	CDC_B11222	South Africa
QG37_02519	0.9672	CDC_B11223	South Africa
QG37_02519	0.8936	CDC_B11224	South Africa
QG37_02519	0.8974	CDC_B11225	South Africa
QG37_02519	0.8869	CDC_B11226	South Africa
QG37_02519	0.9409	CDC_B11227	South Africa
QG37_02519	0.9347	CDC_B11228	South Africa
QG37_02519	0.9891	CDC_B11229	South Africa
QG37_02519	0.8824	CDC_B11230	South Africa
QG37_02519	0.9893	CDC_B11243	Venezuela
QG37_02519	0.9524	CDC_B11244	Venezuela
QG37_02519	1.0022	CDC_B11245	Venezuela
QG37_02519	1.0312	CDC_B11246	Venezuela
QG37_02519	0.9187	CDC_B11247	Venezuela
QG37_02520	1.0093	CDC_B11096	Pakistan
QG37_02520	0.7658	CDC_B11097	Pakistan
QG37_02520	0.8527	CDC_B11098	Pakistan
QG37_02520	0.8751	CDC_B11099	Pakistan
QG37_02520	0.8675	CDC_B11101	Pakistan
QG37_02520	0.8572	CDC_B11102	Pakistan
QG37_02520	0.9269	CDC_B11103	Pakistan
QG37_02520	0.9737	CDC_B11105	Pakistan
QG37_02520	0.9274	CDC_B11112	Pakistan
QG37_02520	0.8449	CDC_B11113	Pakistan
QG37_02520	0.8993	CDC_B11114	Pakistan
QG37_02520	0.8746	CDC_B11115	Pakistan
QG37_02520	0.8575	CDC_B11116	Pakistan
QG37_02520	0.9337	CDC_B11117	Pakistan
QG37_02520	0.9164	CDC_B11118	Pakistan
QG37_02520	0.9561	CDC_B11119	Pakistan
QG37_02520	0.9590	CDC_B11200	India
QG37_02520	1.0259	CDC_B11201	India
QG37_02520	0.9548	CDC_B11205	India
QG37_02520	0.7886	CDC_B11206	India
QG37_02520	0.9265	CDC_B11207	India
QG37_02520	0.8164	CDC_B11208	India
QG37_02520	0.8656	CDC_B11209	India
QG37_02520	0.8901	CDC_B11210	India
QG37_02520	0.8890	CDC_B11212	India
QG37_02520	0.8065	CDC_B11213	India
QG37_02520	0.8426	CDC_B11214	India
QG37_02520	0.8354	CDC_B11215	India
QG37_02520	0.8642	CDC_B11216	India
QG37_02520	0.8660	CDC_B11217	India
QG37_02520	0.9042	CDC_B11218	India
QG37_02520	0.9577	CDC_B11219	India
QG37_02520	0.9107	CDC_B11220	Japan
QG37_02520	0.8847	CDC_B11221	South Africa
QG37_02520	0.9115	CDC_B11222	South Africa
QG37_02520	0.8542	CDC_B11223	South Africa
QG37_02520	0.8615	CDC_B11224	South Africa
QG37_02520	0.9794	CDC_B11225	South Africa
QG37_02520	0.8831	CDC_B11226	South Africa
QG37_02520	0.9870	CDC_B11227	South Africa
QG37_02520	1.0967	CDC_B11228	South Africa
QG37_02520	0.8764	CDC_B11229	South Africa
QG37_02520	0.7717	CDC_B11230	South Africa
QG37_02520	0.9246	CDC_B11243	Venezuela
QG37_02520	0.8940	CDC_B11244	Venezuela
QG37_02520	0.9317	CDC_B11245	Venezuela
QG37_02520	1.0128	CDC_B11246	Venezuela
QG37_02520	0.9055	CDC_B11247	Venezuela
QG37_02521	0.7460	CDC_B11096	Pakistan
QG37_02521	0.8288	CDC_B11097	Pakistan
QG37_02521	0.8255	CDC_B11098	Pakistan
QG37_02521	0.8128	CDC_B11099	Pakistan
QG37_02521	0.7826	CDC_B11101	Pakistan
QG37_02521	0.7339	CDC_B11102	Pakistan
QG37_02521	0.8190	CDC_B11103	Pakistan
QG37_02521	0.9287	CDC_B11105	Pakistan
QG37_02521	0.9562	CDC_B11112	Pakistan
QG37_02521	0.8131	CDC_B11113	Pakistan
QG37_02521	0.8112	CDC_B11114	Pakistan
QG37_02521	0.7926	CDC_B11115	Pakistan
QG37_02521	0.8434	CDC_B11116	Pakistan
QG37_02521	0.9539	CDC_B11117	Pakistan
QG37_02521	0.8959	CDC_B11118	Pakistan
QG37_02521	0.8305	CDC_B11119	Pakistan
QG37_02521	0.9120	CDC_B11200	India
QG37_02521	0.8522	CDC_B11201	India
QG37_02521	0.8166	CDC_B11205	India
QG37_02521	0.8735	CDC_B11206	India
QG37_02521	0.8229	CDC_B11207	India
QG37_02521	0.8771	CDC_B11208	India
QG37_02521	0.8992	CDC_B11209	India
QG37_02521	0.7843	CDC_B11210	India
QG37_02521	0.8093	CDC_B11212	India
QG37_02521	0.8091	CDC_B11213	India
QG37_02521	0.9931	CDC_B11214	India
QG37_02521	0.7997	CDC_B11215	India
QG37_02521	0.9114	CDC_B11216	India
QG37_02521	0.6329	CDC_B11217	India
QG37_02521	0.8544	CDC_B11218	India
QG37_02521	0.9001	CDC_B11219	India
QG37_02521	0.9555	CDC_B11220	Japan
QG37_02521	0.8755	CDC_B11221	South Africa
QG37_02521	0.8061	CDC_B11222	South Africa
QG37_02521	0.7961	CDC_B11223	South Africa
QG37_02521	0.9377	CDC_B11224	South Africa
QG37_02521	0.7089	CDC_B11225	South Africa
QG37_02521	0.8039	CDC_B11226	South Africa
QG37_02521	0.7877	CDC_B11227	South Africa
QG37_02521	0.7931	CDC_B11228	South Africa
QG37_02521	0.7670	CDC_B11229	South Africa
QG37_02521	0.8715	CDC_B11230	South Africa
QG37_02521	0.6538	CDC_B11243	Venezuela
QG37_02521	0.9740	CDC_B11244	Venezuela
QG37_02521	0.8527	CDC_B11245	Venezuela
QG37_02521	0.9335	CDC_B11246	Venezuela
QG37_02521	0.9536	CDC_B11247	Venezuela
QG37_02522	0.8091	CDC_B11096	Pakistan
QG37_02522	0.7333	CDC_B11097	Pakistan
QG37_02522	0.8179	CDC_B11098	Pakistan
QG37_02522	0.8025	CDC_B11099	Pakistan
QG37_02522	0.8647	CDC_B11101	Pakistan
QG37_02522	0.8423	CDC_B11102	Pakistan
QG37_02522	0.8782	CDC_B11103	Pakistan
QG37_02522	0.9112	CDC_B11105	Pakistan
QG37_02522	0.8371	CDC_B11112	Pakistan
QG37_02522	0.8145	CDC_B11113	Pakistan
QG37_02522	0.7828	CDC_B11114	Pakistan
QG37_02522	0.7161	CDC_B11115	Pakistan
QG37_02522	0.7520	CDC_B11116	Pakistan
QG37_02522	0.8116	CDC_B11117	Pakistan
QG37_02522	0.8884	CDC_B11118	Pakistan
QG37_02522	0.9379	CDC_B11119	Pakistan
QG37_02522	0.7592	CDC_B11200	India
QG37_02522	0.8443	CDC_B11201	India
QG37_02522	0.8834	CDC_B11205	India
QG37_02522	0.7938	CDC_B11206	India
QG37_02522	0.9295	CDC_B11207	India
QG37_02522	0.7765	CDC_B11208	India
QG37_02522	0.9293	CDC_B11209	India
QG37_02522	0.8367	CDC_B11210	India
QG37_02522	0.8157	CDC_B11212	India
QG37_02522	0.8898	CDC_B11213	India
QG37_02522	0.9083	CDC_B11214	India
QG37_02522	0.7584	CDC_B11215	India
QG37_02522	0.7637	CDC_B11216	India
QG37_02522	0.7117	CDC_B11217	India
QG37_02522	0.7784	CDC_B11218	India
QG37_02522	0.8065	CDC_B11219	India
QG37_02522	0.8729	CDC_B11220	Japan
QG37_02522	0.8447	CDC_B11221	South Africa
QG37_02522	0.9742	CDC_B11222	South Africa
QG37_02522	0.8511	CDC_B11223	South Africa
QG37_02522	0.9068	CDC_B11224	South Africa
QG37_02522	0.8469	CDC_B11225	South Africa
QG37_02522	0.9497	CDC_B11226	South Africa
QG37_02522	0.8007	CDC_B11227	South Africa
QG37_02522	0.9168	CDC_B11228	South Africa
QG37_02522	0.7918	CDC_B11229	South Africa
QG37_02522	0.7128	CDC_B11230	South Africa
QG37_02522	0.9661	CDC_B11243	Venezuela
QG37_02522	0.9000	CDC_B11244	Venezuela
QG37_02522	0.8410	CDC_B11245	Venezuela
QG37_02522	0.9538	CDC_B11246	Venezuela
QG37_02522	0.8364	CDC_B11247	Venezuela
QG37_02523	0.9100	CDC_B11096	Pakistan
QG37_02523	0.7750	CDC_B11097	Pakistan
QG37_02523	0.8542	CDC_B11098	Pakistan
QG37_02523	0.9061	CDC_B11099	Pakistan
QG37_02523	0.8339	CDC_B11101	Pakistan
QG37_02523	0.9220	CDC_B11102	Pakistan
QG37_02523	0.9205	CDC_B11103	Pakistan
QG37_02523	0.8510	CDC_B11105	Pakistan
QG37_02523	0.7986	CDC_B11112	Pakistan
QG37_02523	0.8613	CDC_B11113	Pakistan
QG37_02523	0.9312	CDC_B11114	Pakistan
QG37_02523	0.8014	CDC_B11115	Pakistan
QG37_02523	0.8936	CDC_B11116	Pakistan
QG37_02523	0.9261	CDC_B11117	Pakistan
QG37_02523	0.9129	CDC_B11118	Pakistan
QG37_02523	0.8887	CDC_B11119	Pakistan
QG37_02523	0.8599	CDC_B11200	India
QG37_02523	0.9396	CDC_B11201	India
QG37_02523	0.8760	CDC_B11205	India
QG37_02523	0.8526	CDC_B11206	India
QG37_02523	0.8347	CDC_B11207	India
QG37_02523	0.8382	CDC_B11208	India
QG37_02523	0.8626	CDC_B11209	India
QG37_02523	0.8730	CDC_B11210	India
QG37_02523	0.8219	CDC_B11212	India
QG37_02523	0.8330	CDC_B11213	India
QG37_02523	0.8499	CDC_B11214	India
QG37_02523	0.7569	CDC_B11215	India
QG37_02523	0.7207	CDC_B11216	India
QG37_02523	0.7739	CDC_B11217	India
QG37_02523	0.8192	CDC_B11218	India
QG37_02523	0.7443	CDC_B11219	India
QG37_02523	0.7966	CDC_B11220	Japan
QG37_02523	0.8952	CDC_B11221	South Africa
QG37_02523	0.8891	CDC_B11222	South Africa
QG37_02523	0.9148	CDC_B11223	South Africa
QG37_02523	0.8087	CDC_B11224	South Africa
QG37_02523	0.9143	CDC_B11225	South Africa
QG37_02523	0.9542	CDC_B11226	South Africa
QG37_02523	0.9030	CDC_B11227	South Africa
QG37_02523	0.8981	CDC_B11228	South Africa
QG37_02523	0.8673	CDC_B11229	South Africa
QG37_02523	0.9007	CDC_B11230	South Africa
QG37_02523	0.9257	CDC_B11243	Venezuela
QG37_02523	0.8882	CDC_B11244	Venezuela
QG37_02523	0.9480	CDC_B11245	Venezuela
QG37_02523	0.9086	CDC_B11246	Venezuela
QG37_02523	0.9211	CDC_B11247	Venezuela
QG37_02524	0.9703	CDC_B11096	Pakistan
QG37_02524	0.8185	CDC_B11097	Pakistan
QG37_02524	0.8356	CDC_B11098	Pakistan
QG37_02524	0.8080	CDC_B11099	Pakistan
QG37_02524	0.8554	CDC_B11101	Pakistan
QG37_02524	0.8736	CDC_B11102	Pakistan
QG37_02524	0.8502	CDC_B11103	Pakistan
QG37_02524	0.9006	CDC_B11105	Pakistan
QG37_02524	0.8585	CDC_B11112	Pakistan
QG37_02524	0.9046	CDC_B11113	Pakistan
QG37_02524	0.8876	CDC_B11114	Pakistan
QG37_02524	1.0176	CDC_B11115	Pakistan
QG37_02524	0.8724	CDC_B11116	Pakistan
QG37_02524	0.9159	CDC_B11117	Pakistan
QG37_02524	0.9307	CDC_B11118	Pakistan
QG37_02524	0.9141	CDC_B11119	Pakistan
QG37_02524	0.8909	CDC_B11200	India
QG37_02524	0.8825	CDC_B11201	India
QG37_02524	0.8848	CDC_B11205	India
QG37_02524	0.8758	CDC_B11206	India
QG37_02524	0.9684	CDC_B11207	India
QG37_02524	0.8838	CDC_B11208	India
QG37_02524	0.8871	CDC_B11209	India
QG37_02524	0.8661	CDC_B11210	India
QG37_02524	0.9452	CDC_B11212	India
QG37_02524	0.8553	CDC_B11213	India
QG37_02524	0.8816	CDC_B11214	India
QG37_02524	0.9038	CDC_B11215	India
QG37_02524	0.9428	CDC_B11216	India
QG37_02524	0.9548	CDC_B11217	India
QG37_02524	0.7907	CDC_B11218	India
QG37_02524	0.8887	CDC_B11219	India
QG37_02524	0.9824	CDC_B11220	Japan
QG37_02524	0.9014	CDC_B11221	South Africa
QG37_02524	0.9920	CDC_B11222	South Africa
QG37_02524	0.9306	CDC_B11223	South Africa
QG37_02524	1.0051	CDC_B11224	South Africa
QG37_02524	0.8592	CDC_B11225	South Africa
QG37_02524	0.9372	CDC_B11226	South Africa
QG37_02524	0.9122	CDC_B11227	South Africa
QG37_02524	0.9526	CDC_B11228	South Africa
QG37_02524	0.8800	CDC_B11229	South Africa
QG37_02524	0.8736	CDC_B11230	South Africa
QG37_02524	0.8647	CDC_B11243	Venezuela
QG37_02524	0.9164	CDC_B11244	Venezuela
QG37_02524	0.9119	CDC_B11245	Venezuela
QG37_02524	0.9658	CDC_B11246	Venezuela
QG37_02524	0.8483	CDC_B11247	Venezuela
QG37_02525	0.9137	CDC_B11096	Pakistan
QG37_02525	0.9185	CDC_B11097	Pakistan
QG37_02525	0.9117	CDC_B11098	Pakistan
QG37_02525	0.8981	CDC_B11099	Pakistan
QG37_02525	0.9339	CDC_B11101	Pakistan
QG37_02525	0.9010	CDC_B11102	Pakistan
QG37_02525	0.8947	CDC_B11103	Pakistan
QG37_02525	0.9996	CDC_B11105	Pakistan
QG37_02525	0.9553	CDC_B11112	Pakistan
QG37_02525	0.9513	CDC_B11113	Pakistan
QG37_02525	0.9326	CDC_B11114	Pakistan
QG37_02525	0.9576	CDC_B11115	Pakistan
QG37_02525	0.7744	CDC_B11116	Pakistan
QG37_02525	0.8988	CDC_B11117	Pakistan
QG37_02525	0.9242	CDC_B11118	Pakistan
QG37_02525	0.8337	CDC_B11119	Pakistan
QG37_02525	0.9665	CDC_B11200	India
QG37_02525	1.0609	CDC_B11201	India
QG37_02525	0.9038	CDC_B11205	India
QG37_02525	0.8839	CDC_B11206	India
QG37_02525	0.9795	CDC_B11207	India
QG37_02525	1.0006	CDC_B11208	India
QG37_02525	0.9726	CDC_B11209	India
QG37_02525	0.9953	CDC_B11210	India
QG37_02525	0.8971	CDC_B11212	India
QG37_02525	0.9733	CDC_B11213	India
QG37_02525	0.8749	CDC_B11214	India
QG37_02525	0.9865	CDC_B11215	India
QG37_02525	0.7807	CDC_B11216	India
QG37_02525	0.8130	CDC_B11217	India
QG37_02525	0.9434	CDC_B11218	India
QG37_02525	0.8491	CDC_B11219	India
QG37_02525	1.0093	CDC_B11220	Japan
QG37_02525	0.9388	CDC_B11221	South Africa
QG37_02525	0.8950	CDC_B11222	South Africa
QG37_02525	1.0162	CDC_B11223	South Africa
QG37_02525	0.9711	CDC_B11224	South Africa
QG37_02525	0.9159	CDC_B11225	South Africa
QG37_02525	1.0790	CDC_B11226	South Africa
QG37_02525	1.0596	CDC_B11227	South Africa
QG37_02525	1.0919	CDC_B11228	South Africa
QG37_02525	0.9884	CDC_B11229	South Africa
QG37_02525	1.0452	CDC_B11230	South Africa
QG37_02525	1.0644	CDC_B11243	Venezuela
QG37_02525	0.8845	CDC_B11244	Venezuela
QG37_02525	0.8917	CDC_B11245	Venezuela
QG37_02525	0.9421	CDC_B11246	Venezuela
QG37_02525	0.9578	CDC_B11247	Venezuela
QG37_02526	0.7703	CDC_B11096	Pakistan
QG37_02526	0.9507	CDC_B11097	Pakistan
QG37_02526	0.8183	CDC_B11098	Pakistan
QG37_02526	0.8894	CDC_B11099	Pakistan
QG37_02526	0.8032	CDC_B11101	Pakistan
QG37_02526	1.0630	CDC_B11102	Pakistan
QG37_02526	0.7023	CDC_B11103	Pakistan
QG37_02526	1.0196	CDC_B11105	Pakistan
QG37_02526	1.0253	CDC_B11112	Pakistan
QG37_02526	1.0786	CDC_B11113	Pakistan
QG37_02526	1.0018	CDC_B11114	Pakistan
QG37_02526	0.8379	CDC_B11115	Pakistan
QG37_02526	0.8938	CDC_B11116	Pakistan
QG37_02526	0.7908	CDC_B11117	Pakistan
QG37_02526	0.7638	CDC_B11118	Pakistan
QG37_02526	1.0186	CDC_B11119	Pakistan
QG37_02526	0.8655	CDC_B11200	India
QG37_02526	1.0160	CDC_B11201	India
QG37_02526	0.9231	CDC_B11205	India
QG37_02526	0.9628	CDC_B11206	India
QG37_02526	0.9389	CDC_B11207	India
QG37_02526	1.0579	CDC_B11208	India
QG37_02526	0.9968	CDC_B11209	India
QG37_02526	0.8820	CDC_B11210	India
QG37_02526	1.0904	CDC_B11212	India
QG37_02526	1.0219	CDC_B11213	India
QG37_02526	0.9692	CDC_B11214	India
QG37_02526	0.9275	CDC_B11215	India
QG37_02526	0.9306	CDC_B11216	India
QG37_02526	0.6105	CDC_B11217	India
QG37_02526	1.0703	CDC_B11218	India
QG37_02526	0.9488	CDC_B11219	India
QG37_02526	0.9791	CDC_B11220	Japan
QG37_02526	0.9702	CDC_B11221	South Africa
QG37_02526	0.9322	CDC_B11222	South Africa
QG37_02526	0.9515	CDC_B11223	South Africa
QG37_02526	0.9224	CDC_B11224	South Africa
QG37_02526	0.9960	CDC_B11225	South Africa
QG37_02526	0.9731	CDC_B11226	South Africa
QG37_02526	0.9491	CDC_B11227	South Africa
QG37_02526	0.8909	CDC_B11228	South Africa
QG37_02526	0.9396	CDC_B11229	South Africa
QG37_02526	1.0026	CDC_B11230	South Africa
QG37_02526	0.8976	CDC_B11243	Venezuela
QG37_02526	0.9315	CDC_B11244	Venezuela
QG37_02526	1.0027	CDC_B11245	Venezuela
QG37_02526	0.9491	CDC_B11246	Venezuela
QG37_02526	0.9771	CDC_B11247	Venezuela
QG37_08409	1.0624	CDC_B11096	Pakistan
QG37_08409	1.0846	CDC_B11097	Pakistan
QG37_08409	1.0266	CDC_B11098	Pakistan
QG37_08409	0.8394	CDC_B11099	Pakistan
QG37_08409	1.0330	CDC_B11101	Pakistan
QG37_08409	0.7731	CDC_B11102	Pakistan
QG37_08409	0.9856	CDC_B11103	Pakistan
QG37_08409	0.8853	CDC_B11105	Pakistan
QG37_08409	0.8870	CDC_B11112	Pakistan
QG37_08409	0.9292	CDC_B11113	Pakistan
QG37_08409	0.8213	CDC_B11114	Pakistan
QG37_08409	0.9555	CDC_B11115	Pakistan
QG37_08409	0.8472	CDC_B11116	Pakistan
QG37_08409	0.8854	CDC_B11117	Pakistan
QG37_08409	0.9042	CDC_B11118	Pakistan
QG37_08409	0.8795	CDC_B11119	Pakistan
QG37_08409	0.8715	CDC_B11200	India
QG37_08409	0.8276	CDC_B11201	India
QG37_08409	1.1613	CDC_B11205	India
QG37_08409	1.2223	CDC_B11206	India
QG37_08409	0.9472	CDC_B11207	India
QG37_08409	1.0556	CDC_B11208	India
QG37_08409	1.0408	CDC_B11209	India
QG37_08409	0.9422	CDC_B11210	India
QG37_08409	1.0036	CDC_B11212	India
QG37_08409	0.9881	CDC_B11213	India
QG37_08409	0.8424	CDC_B11214	India
QG37_08409	1.0473	CDC_B11215	India
QG37_08409	1.1206	CDC_B11216	India
QG37_08409	0.8109	CDC_B11217	India
QG37_08409	0.9023	CDC_B11218	India
QG37_08409	0.9319	CDC_B11219	India
QG37_08409	0.9183	CDC_B11220	Japan
QG37_08409	1.0900	CDC_B11221	South Africa
QG37_08409	1.0062	CDC_B11222	South Africa
QG37_08409	0.8843	CDC_B11223	South Africa
QG37_08409	0.8930	CDC_B11224	South Africa
QG37_08409	1.0135	CDC_B11225	South Africa
QG37_08409	1.2071	CDC_B11226	South Africa
QG37_08409	1.0619	CDC_B11227	South Africa
QG37_08409	1.0726	CDC_B11228	South Africa
QG37_08409	0.9793	CDC_B11229	South Africa
QG37_08409	1.0539	CDC_B11230	South Africa
QG37_08409	0.8969	CDC_B11243	Venezuela
QG37_08409	0.9699	CDC_B11244	Venezuela
QG37_08409	0.9992	CDC_B11245	Venezuela
QG37_08409	1.2250	CDC_B11246	Venezuela
QG37_08409	1.0523	CDC_B11247	Venezuela
QG37_02528	1.0136	CDC_B11096	Pakistan
QG37_02528	0.9884	CDC_B11097	Pakistan
QG37_02528	0.9426	CDC_B11098	Pakistan
QG37_02528	0.9065	CDC_B11099	Pakistan
QG37_02528	1.0256	CDC_B11101	Pakistan
QG37_02528	0.9529	CDC_B11102	Pakistan
QG37_02528	1.0115	CDC_B11103	Pakistan
QG37_02528	1.0651	CDC_B11105	Pakistan
QG37_02528	0.9695	CDC_B11112	Pakistan
QG37_02528	0.9072	CDC_B11113	Pakistan
QG37_02528	1.0942	CDC_B11114	Pakistan
QG37_02528	0.9862	CDC_B11115	Pakistan
QG37_02528	0.9134	CDC_B11116	Pakistan
QG37_02528	1.0637	CDC_B11117	Pakistan
QG37_02528	1.0096	CDC_B11118	Pakistan
QG37_02528	1.0971	CDC_B11119	Pakistan
QG37_02528	0.8875	CDC_B11200	India
QG37_02528	1.0499	CDC_B11201	India
QG37_02528	1.0737	CDC_B11205	India
QG37_02528	1.0783	CDC_B11206	India
QG37_02528	1.0168	CDC_B11207	India
QG37_02528	0.9757	CDC_B11208	India
QG37_02528	0.9465	CDC_B11209	India
QG37_02528	0.9446	CDC_B11210	India
QG37_02528	1.0246	CDC_B11212	India
QG37_02528	0.9959	CDC_B11213	India
QG37_02528	1.0225	CDC_B11214	India
QG37_02528	1.0379	CDC_B11215	India
QG37_02528	0.8586	CDC_B11216	India
QG37_02528	0.9366	CDC_B11217	India
QG37_02528	0.9729	CDC_B11218	India
QG37_02528	0.9574	CDC_B11219	India
QG37_02528	0.9985	CDC_B11220	Japan
QG37_02528	1.0700	CDC_B11221	South Africa
QG37_02528	1.0351	CDC_B11222	South Africa
QG37_02528	0.9447	CDC_B11223	South Africa
QG37_02528	1.0599	CDC_B11224	South Africa
QG37_02528	1.0833	CDC_B11225	South Africa
QG37_02528	1.0605	CDC_B11226	South Africa
QG37_02528	1.0706	CDC_B11227	South Africa
QG37_02528	1.1019	CDC_B11228	South Africa
QG37_02528	1.0112	CDC_B11229	South Africa
QG37_02528	1.0986	CDC_B11230	South Africa
QG37_02528	1.0266	CDC_B11243	Venezuela
QG37_02528	1.1008	CDC_B11244	Venezuela
QG37_02528	1.0479	CDC_B11245	Venezuela
QG37_02528	1.0928	CDC_B11246	Venezuela
QG37_02528	1.1155	CDC_B11247	Venezuela
QG37_02529	1.0596	CDC_B11096	Pakistan
QG37_02529	1.0436	CDC_B11097	Pakistan
QG37_02529	0.9094	CDC_B11098	Pakistan
QG37_02529	0.8308	CDC_B11099	Pakistan
QG37_02529	0.9225	CDC_B11101	Pakistan
QG37_02529	0.9447	CDC_B11102	Pakistan
QG37_02529	0.9462	CDC_B11103	Pakistan
QG37_02529	1.0059	CDC_B11105	Pakistan
QG37_02529	1.0804	CDC_B11112	Pakistan
QG37_02529	1.0367	CDC_B11113	Pakistan
QG37_02529	0.8993	CDC_B11114	Pakistan
QG37_02529	1.0097	CDC_B11115	Pakistan
QG37_02529	1.0008	CDC_B11116	Pakistan
QG37_02529	1.0290	CDC_B11117	Pakistan
QG37_02529	0.9494	CDC_B11118	Pakistan
QG37_02529	1.0387	CDC_B11119	Pakistan
QG37_02529	1.0024	CDC_B11200	India
QG37_02529	0.9899	CDC_B11201	India
QG37_02529	0.9850	CDC_B11205	India
QG37_02529	0.9472	CDC_B11206	India
QG37_02529	1.0418	CDC_B11207	India
QG37_02529	1.0362	CDC_B11208	India
QG37_02529	1.1338	CDC_B11209	India
QG37_02529	0.9255	CDC_B11210	India
QG37_02529	1.0256	CDC_B11212	India
QG37_02529	1.0699	CDC_B11213	India
QG37_02529	1.0075	CDC_B11214	India
QG37_02529	0.8867	CDC_B11215	India
QG37_02529	0.9023	CDC_B11216	India
QG37_02529	1.1058	CDC_B11217	India
QG37_02529	1.0907	CDC_B11218	India
QG37_02529	1.0322	CDC_B11219	India
QG37_02529	0.9443	CDC_B11220	Japan
QG37_02529	0.9037	CDC_B11221	South Africa
QG37_02529	0.9558	CDC_B11222	South Africa
QG37_02529	0.9190	CDC_B11223	South Africa
QG37_02529	0.8794	CDC_B11224	South Africa
QG37_02529	0.8658	CDC_B11225	South Africa
QG37_02529	1.0837	CDC_B11226	South Africa
QG37_02529	1.0217	CDC_B11227	South Africa
QG37_02529	1.0745	CDC_B11228	South Africa
QG37_02529	0.9723	CDC_B11229	South Africa
QG37_02529	1.0212	CDC_B11230	South Africa
QG37_02529	1.0081	CDC_B11243	Venezuela
QG37_02529	0.9733	CDC_B11244	Venezuela
QG37_02529	0.9124	CDC_B11245	Venezuela
QG37_02529	0.9553	CDC_B11246	Venezuela
QG37_02529	1.0803	CDC_B11247	Venezuela
QG37_02530	0.9407	CDC_B11096	Pakistan
QG37_02530	0.9294	CDC_B11097	Pakistan
QG37_02530	0.9732	CDC_B11098	Pakistan
QG37_02530	0.9673	CDC_B11099	Pakistan
QG37_02530	0.8773	CDC_B11101	Pakistan
QG37_02530	0.8854	CDC_B11102	Pakistan
QG37_02530	0.9523	CDC_B11103	Pakistan
QG37_02530	0.8663	CDC_B11105	Pakistan
QG37_02530	0.9031	CDC_B11112	Pakistan
QG37_02530	0.9043	CDC_B11113	Pakistan
QG37_02530	0.9060	CDC_B11114	Pakistan
QG37_02530	0.9725	CDC_B11115	Pakistan
QG37_02530	0.9779	CDC_B11116	Pakistan
QG37_02530	0.8992	CDC_B11117	Pakistan
QG37_02530	1.0470	CDC_B11118	Pakistan
QG37_02530	0.9627	CDC_B11119	Pakistan
QG37_02530	0.8799	CDC_B11200	India
QG37_02530	0.8569	CDC_B11201	India
QG37_02530	0.9437	CDC_B11205	India
QG37_02530	0.9354	CDC_B11206	India
QG37_02530	0.8467	CDC_B11207	India
QG37_02530	0.8643	CDC_B11208	India
QG37_02530	0.8947	CDC_B11209	India
QG37_02530	0.9269	CDC_B11210	India
QG37_02530	0.8263	CDC_B11212	India
QG37_02530	0.8953	CDC_B11213	India
QG37_02530	0.7548	CDC_B11214	India
QG37_02530	0.8577	CDC_B11215	India
QG37_02530	0.9538	CDC_B11216	India
QG37_02530	0.7530	CDC_B11217	India
QG37_02530	0.8205	CDC_B11218	India
QG37_02530	0.8421	CDC_B11219	India
QG37_02530	0.9568	CDC_B11220	Japan
QG37_02530	0.9517	CDC_B11221	South Africa
QG37_02530	0.9993	CDC_B11222	South Africa
QG37_02530	0.8739	CDC_B11223	South Africa
QG37_02530	0.8968	CDC_B11224	South Africa
QG37_02530	0.9168	CDC_B11225	South Africa
QG37_02530	0.9964	CDC_B11226	South Africa
QG37_02530	0.9383	CDC_B11227	South Africa
QG37_02530	0.9902	CDC_B11228	South Africa
QG37_02530	0.8700	CDC_B11229	South Africa
QG37_02530	0.9902	CDC_B11230	South Africa
QG37_02530	0.9805	CDC_B11243	Venezuela
QG37_02530	0.9575	CDC_B11244	Venezuela
QG37_02530	1.0096	CDC_B11245	Venezuela
QG37_02530	0.9487	CDC_B11246	Venezuela
QG37_02530	0.9997	CDC_B11247	Venezuela
QG37_02531	1.0019	CDC_B11096	Pakistan
QG37_02531	1.0144	CDC_B11097	Pakistan
QG37_02531	1.0301	CDC_B11098	Pakistan
QG37_02531	0.9670	CDC_B11099	Pakistan
QG37_02531	0.8395	CDC_B11101	Pakistan
QG37_02531	1.1183	CDC_B11102	Pakistan
