GENE	COVERAGE	STRAIN	GROUP
QG37_01400	0.8871	CDC_B11230	South Africa
QG37_01400	1.0145	CDC_B11243	Venezuela
QG37_01400	1.0184	CDC_B11244	Venezuela
QG37_01400	1.0689	CDC_B11245	Venezuela
QG37_01400	1.0022	CDC_B11246	Venezuela
QG37_01400	0.9960	CDC_B11247	Venezuela
QG37_01401	0.9774	CDC_B11096	Pakistan
QG37_01401	0.8863	CDC_B11097	Pakistan
QG37_01401	0.8457	CDC_B11098	Pakistan
QG37_01401	0.9023	CDC_B11099	Pakistan
QG37_01401	0.9806	CDC_B11101	Pakistan
QG37_01401	0.9938	CDC_B11102	Pakistan
QG37_01401	0.9742	CDC_B11103	Pakistan
QG37_01401	0.9952	CDC_B11105	Pakistan
QG37_01401	0.9975	CDC_B11112	Pakistan
QG37_01401	0.9528	CDC_B11113	Pakistan
QG37_01401	0.9717	CDC_B11114	Pakistan
QG37_01401	1.0392	CDC_B11115	Pakistan
QG37_01401	0.9114	CDC_B11116	Pakistan
QG37_01401	0.9747	CDC_B11117	Pakistan
QG37_01401	0.8865	CDC_B11118	Pakistan
QG37_01401	0.8889	CDC_B11119	Pakistan
QG37_01401	0.9437	CDC_B11200	India
QG37_01401	1.0045	CDC_B11201	India
QG37_01401	0.9202	CDC_B11205	India
QG37_01401	0.9451	CDC_B11206	India
QG37_01401	0.9728	CDC_B11207	India
QG37_01401	0.8499	CDC_B11208	India
QG37_01401	0.9889	CDC_B11209	India
QG37_01401	0.8897	CDC_B11210	India
QG37_01401	0.9835	CDC_B11212	India
QG37_01401	0.9880	CDC_B11213	India
QG37_01401	0.9743	CDC_B11214	India
QG37_01401	0.9230	CDC_B11215	India
QG37_01401	1.0002	CDC_B11216	India
QG37_01401	0.9994	CDC_B11217	India
QG37_01401	0.8979	CDC_B11218	India
QG37_01401	0.9550	CDC_B11219	India
QG37_01401	1.0216	CDC_B11220	Japan
QG37_01401	0.9557	CDC_B11221	South Africa
QG37_01401	1.0767	CDC_B11222	South Africa
QG37_01401	0.8296	CDC_B11223	South Africa
QG37_01401	0.9545	CDC_B11224	South Africa
QG37_01401	0.8850	CDC_B11225	South Africa
QG37_01401	0.9782	CDC_B11226	South Africa
QG37_01401	0.9667	CDC_B11227	South Africa
QG37_01401	0.8895	CDC_B11228	South Africa
QG37_01401	0.9841	CDC_B11229	South Africa
QG37_01401	0.9388	CDC_B11230	South Africa
QG37_01401	0.7721	CDC_B11243	Venezuela
QG37_01401	0.9949	CDC_B11244	Venezuela
QG37_01401	1.0974	CDC_B11245	Venezuela
QG37_01401	0.9839	CDC_B11246	Venezuela
QG37_01401	0.9516	CDC_B11247	Venezuela
QG37_01402	1.1658	CDC_B11096	Pakistan
QG37_01402	1.0475	CDC_B11097	Pakistan
QG37_01402	0.9049	CDC_B11098	Pakistan
QG37_01402	0.9492	CDC_B11099	Pakistan
QG37_01402	1.0877	CDC_B11101	Pakistan
QG37_01402	1.2377	CDC_B11102	Pakistan
QG37_01402	0.9717	CDC_B11103	Pakistan
QG37_01402	1.1850	CDC_B11105	Pakistan
QG37_01402	1.0840	CDC_B11112	Pakistan
QG37_01402	1.0992	CDC_B11113	Pakistan
QG37_01402	1.1310	CDC_B11114	Pakistan
QG37_01402	1.0054	CDC_B11115	Pakistan
QG37_01402	1.0564	CDC_B11116	Pakistan
QG37_01402	1.1800	CDC_B11117	Pakistan
QG37_01402	1.1110	CDC_B11118	Pakistan
QG37_01402	0.9823	CDC_B11119	Pakistan
QG37_01402	1.1071	CDC_B11200	India
QG37_01402	1.1039	CDC_B11201	India
QG37_01402	0.9618	CDC_B11205	India
QG37_01402	1.1195	CDC_B11206	India
QG37_01402	1.2180	CDC_B11207	India
QG37_01402	1.0797	CDC_B11208	India
QG37_01402	1.0032	CDC_B11209	India
QG37_01402	1.2127	CDC_B11210	India
QG37_01402	0.9759	CDC_B11212	India
QG37_01402	0.9936	CDC_B11213	India
QG37_01402	1.0661	CDC_B11214	India
QG37_01402	0.9676	CDC_B11215	India
QG37_01402	0.9729	CDC_B11216	India
QG37_01402	0.8015	CDC_B11217	India
QG37_01402	1.0175	CDC_B11218	India
QG37_01402	1.0895	CDC_B11219	India
QG37_01402	0.9346	CDC_B11220	Japan
QG37_01402	1.1186	CDC_B11221	South Africa
QG37_01402	1.2084	CDC_B11222	South Africa
QG37_01402	1.0768	CDC_B11223	South Africa
QG37_01402	1.0410	CDC_B11224	South Africa
QG37_01402	1.1301	CDC_B11225	South Africa
QG37_01402	1.2522	CDC_B11226	South Africa
QG37_01402	1.0064	CDC_B11227	South Africa
QG37_01402	1.0912	CDC_B11228	South Africa
QG37_01402	0.9843	CDC_B11229	South Africa
QG37_01402	1.1342	CDC_B11230	South Africa
QG37_01402	1.0402	CDC_B11243	Venezuela
QG37_01402	1.0596	CDC_B11244	Venezuela
QG37_01402	1.0978	CDC_B11245	Venezuela
QG37_01402	1.1132	CDC_B11246	Venezuela
QG37_01402	0.9907	CDC_B11247	Venezuela
QG37_01403	0.9687	CDC_B11096	Pakistan
QG37_01403	0.9993	CDC_B11097	Pakistan
QG37_01403	1.0670	CDC_B11098	Pakistan
QG37_01403	1.0652	CDC_B11099	Pakistan
QG37_01403	1.2266	CDC_B11101	Pakistan
QG37_01403	1.0254	CDC_B11102	Pakistan
QG37_01403	1.0345	CDC_B11103	Pakistan
QG37_01403	1.0223	CDC_B11105	Pakistan
QG37_01403	1.0487	CDC_B11112	Pakistan
QG37_01403	0.9763	CDC_B11113	Pakistan
QG37_01403	1.0056	CDC_B11114	Pakistan
QG37_01403	1.0477	CDC_B11115	Pakistan
QG37_01403	0.9306	CDC_B11116	Pakistan
QG37_01403	1.1156	CDC_B11117	Pakistan
QG37_01403	1.0281	CDC_B11118	Pakistan
QG37_01403	1.0716	CDC_B11119	Pakistan
QG37_01403	0.7889	CDC_B11200	India
QG37_01403	0.8092	CDC_B11201	India
QG37_01403	0.9032	CDC_B11205	India
QG37_01403	0.9021	CDC_B11206	India
QG37_01403	0.9683	CDC_B11207	India
QG37_01403	1.0162	CDC_B11208	India
QG37_01403	0.9093	CDC_B11209	India
QG37_01403	0.9503	CDC_B11210	India
QG37_01403	0.9426	CDC_B11212	India
QG37_01403	0.9844	CDC_B11213	India
QG37_01403	0.9803	CDC_B11214	India
QG37_01403	1.1011	CDC_B11215	India
QG37_01403	0.9763	CDC_B11216	India
QG37_01403	0.7602	CDC_B11217	India
QG37_01403	0.9949	CDC_B11218	India
QG37_01403	0.9236	CDC_B11219	India
QG37_01403	0.9967	CDC_B11220	Japan
QG37_01403	0.9112	CDC_B11221	South Africa
QG37_01403	1.0069	CDC_B11222	South Africa
QG37_01403	1.1022	CDC_B11223	South Africa
QG37_01403	1.0735	CDC_B11224	South Africa
QG37_01403	1.0685	CDC_B11225	South Africa
QG37_01403	1.0548	CDC_B11226	South Africa
QG37_01403	0.9051	CDC_B11227	South Africa
QG37_01403	0.9896	CDC_B11228	South Africa
QG37_01403	0.9494	CDC_B11229	South Africa
QG37_01403	0.9559	CDC_B11230	South Africa
QG37_01403	1.1622	CDC_B11243	Venezuela
QG37_01403	1.0126	CDC_B11244	Venezuela
QG37_01403	0.8705	CDC_B11245	Venezuela
QG37_01403	0.9513	CDC_B11246	Venezuela
QG37_01403	0.8352	CDC_B11247	Venezuela
QG37_01404	1.0722	CDC_B11096	Pakistan
QG37_01404	0.9781	CDC_B11097	Pakistan
QG37_01404	0.9611	CDC_B11098	Pakistan
QG37_01404	0.8387	CDC_B11099	Pakistan
QG37_01404	0.9695	CDC_B11101	Pakistan
QG37_01404	1.0371	CDC_B11102	Pakistan
QG37_01404	1.0641	CDC_B11103	Pakistan
QG37_01404	1.0882	CDC_B11105	Pakistan
QG37_01404	0.8588	CDC_B11112	Pakistan
QG37_01404	0.8494	CDC_B11113	Pakistan
QG37_01404	0.8882	CDC_B11114	Pakistan
QG37_01404	0.8528	CDC_B11115	Pakistan
QG37_01404	0.8762	CDC_B11116	Pakistan
QG37_01404	1.0667	CDC_B11117	Pakistan
QG37_01404	1.0022	CDC_B11118	Pakistan
QG37_01404	1.0151	CDC_B11119	Pakistan
QG37_01404	0.8938	CDC_B11200	India
QG37_01404	0.9150	CDC_B11201	India
QG37_01404	0.9335	CDC_B11205	India
QG37_01404	1.0597	CDC_B11206	India
QG37_01404	0.9803	CDC_B11207	India
QG37_01404	0.8962	CDC_B11208	India
QG37_01404	0.8079	CDC_B11209	India
QG37_01404	0.9694	CDC_B11210	India
QG37_01404	0.9074	CDC_B11212	India
QG37_01404	1.0438	CDC_B11213	India
QG37_01404	1.1084	CDC_B11214	India
QG37_01404	1.0645	CDC_B11215	India
QG37_01404	1.0875	CDC_B11216	India
QG37_01404	0.8736	CDC_B11217	India
QG37_01404	1.1614	CDC_B11218	India
QG37_01404	0.8809	CDC_B11219	India
QG37_01404	0.8732	CDC_B11220	Japan
QG37_01404	0.9781	CDC_B11221	South Africa
QG37_01404	0.8954	CDC_B11222	South Africa
QG37_01404	1.0700	CDC_B11223	South Africa
QG37_01404	1.0385	CDC_B11224	South Africa
QG37_01404	0.9841	CDC_B11225	South Africa
QG37_01404	1.2258	CDC_B11226	South Africa
QG37_01404	0.8995	CDC_B11227	South Africa
QG37_01404	0.9189	CDC_B11228	South Africa
QG37_01404	1.0437	CDC_B11229	South Africa
QG37_01404	0.9544	CDC_B11230	South Africa
QG37_01404	1.1118	CDC_B11243	Venezuela
QG37_01404	0.8929	CDC_B11244	Venezuela
QG37_01404	1.0804	CDC_B11245	Venezuela
QG37_01404	1.1746	CDC_B11246	Venezuela
QG37_01404	0.9541	CDC_B11247	Venezuela
QG37_01405	0.9421	CDC_B11096	Pakistan
QG37_01405	0.8063	CDC_B11097	Pakistan
QG37_01405	0.9843	CDC_B11098	Pakistan
QG37_01405	0.8877	CDC_B11099	Pakistan
QG37_01405	1.0004	CDC_B11101	Pakistan
QG37_01405	0.8617	CDC_B11102	Pakistan
QG37_01405	0.9499	CDC_B11103	Pakistan
QG37_01405	0.9137	CDC_B11105	Pakistan
QG37_01405	0.7989	CDC_B11112	Pakistan
QG37_01405	0.9062	CDC_B11113	Pakistan
QG37_01405	0.9549	CDC_B11114	Pakistan
QG37_01405	0.7643	CDC_B11115	Pakistan
QG37_01405	0.8841	CDC_B11116	Pakistan
QG37_01405	1.1609	CDC_B11117	Pakistan
QG37_01405	0.9237	CDC_B11118	Pakistan
QG37_01405	0.9793	CDC_B11119	Pakistan
QG37_01405	1.0207	CDC_B11200	India
QG37_01405	0.7542	CDC_B11201	India
QG37_01405	0.8523	CDC_B11205	India
QG37_01405	0.9170	CDC_B11206	India
QG37_01405	0.9754	CDC_B11207	India
QG37_01405	0.9413	CDC_B11208	India
QG37_01405	0.8659	CDC_B11209	India
QG37_01405	0.7536	CDC_B11210	India
QG37_01405	0.9562	CDC_B11212	India
QG37_01405	0.9325	CDC_B11213	India
QG37_01405	0.9707	CDC_B11214	India
QG37_01405	0.9636	CDC_B11215	India
QG37_01405	0.9318	CDC_B11216	India
QG37_01405	0.9333	CDC_B11217	India
QG37_01405	0.9433	CDC_B11218	India
QG37_01405	0.9644	CDC_B11219	India
QG37_01405	0.8125	CDC_B11220	Japan
QG37_01405	0.8075	CDC_B11221	South Africa
QG37_01405	0.8235	CDC_B11222	South Africa
QG37_01405	1.0702	CDC_B11223	South Africa
QG37_01405	1.0645	CDC_B11224	South Africa
QG37_01405	1.0042	CDC_B11225	South Africa
QG37_01405	0.9686	CDC_B11226	South Africa
QG37_01405	0.9110	CDC_B11227	South Africa
QG37_01405	0.8446	CDC_B11228	South Africa
QG37_01405	0.8401	CDC_B11229	South Africa
QG37_01405	0.9592	CDC_B11230	South Africa
QG37_01405	1.0155	CDC_B11243	Venezuela
QG37_01405	0.9735	CDC_B11244	Venezuela
QG37_01405	1.1039	CDC_B11245	Venezuela
QG37_01405	1.0484	CDC_B11246	Venezuela
QG37_01405	0.9603	CDC_B11247	Venezuela
QG37_01406	0.3684	CDC_B11096	Pakistan
QG37_01406	0.2679	CDC_B11097	Pakistan
QG37_01406	0.2921	CDC_B11098	Pakistan
QG37_01406	0.2639	CDC_B11099	Pakistan
QG37_01406	0.2687	CDC_B11101	Pakistan
QG37_01406	0.3395	CDC_B11102	Pakistan
QG37_01406	0.3121	CDC_B11103	Pakistan
QG37_01406	0.2184	CDC_B11105	Pakistan
QG37_01406	0.2218	CDC_B11112	Pakistan
QG37_01406	0.2655	CDC_B11113	Pakistan
QG37_01406	0.2256	CDC_B11114	Pakistan
QG37_01406	0.1881	CDC_B11115	Pakistan
QG37_01406	0.2547	CDC_B11116	Pakistan
QG37_01406	0.2844	CDC_B11117	Pakistan
QG37_01406	0.2172	CDC_B11118	Pakistan
QG37_01406	0.2179	CDC_B11119	Pakistan
QG37_01406	0.2283	CDC_B11200	India
QG37_01406	0.2856	CDC_B11201	India
QG37_01406	0.2039	CDC_B11205	India
QG37_01406	0.1978	CDC_B11206	India
QG37_01406	0.2239	CDC_B11207	India
QG37_01406	0.1903	CDC_B11208	India
QG37_01406	0.2369	CDC_B11209	India
QG37_01406	0.2778	CDC_B11210	India
QG37_01406	0.2454	CDC_B11212	India
QG37_01406	0.2138	CDC_B11213	India
QG37_01406	0.2189	CDC_B11214	India
QG37_01406	0.2570	CDC_B11215	India
QG37_01406	0.2264	CDC_B11216	India
QG37_01406	0.2079	CDC_B11217	India
QG37_01406	0.2638	CDC_B11218	India
QG37_01406	0.2056	CDC_B11219	India
QG37_01406	0.2814	CDC_B11220	Japan
QG37_01406	0.2915	CDC_B11221	South Africa
QG37_01406	0.1838	CDC_B11222	South Africa
QG37_01406	0.3298	CDC_B11223	South Africa
QG37_01406	0.2205	CDC_B11224	South Africa
QG37_01406	0.1847	CDC_B11225	South Africa
QG37_01406	0.2087	CDC_B11226	South Africa
QG37_01406	0.3003	CDC_B11227	South Africa
QG37_01406	0.2733	CDC_B11228	South Africa
QG37_01406	0.2195	CDC_B11229	South Africa
QG37_01406	0.2804	CDC_B11230	South Africa
QG37_01406	0.1935	CDC_B11243	Venezuela
QG37_01406	0.2248	CDC_B11244	Venezuela
QG37_01406	0.2206	CDC_B11245	Venezuela
QG37_01406	0.2464	CDC_B11246	Venezuela
QG37_01406	0.2629	CDC_B11247	Venezuela
QG37_01407	0.2623	CDC_B11096	Pakistan
QG37_01407	0.4117	CDC_B11097	Pakistan
QG37_01407	0.4112	CDC_B11098	Pakistan
QG37_01407	0.5160	CDC_B11099	Pakistan
QG37_01407	0.4053	CDC_B11101	Pakistan
QG37_01407	0.5079	CDC_B11102	Pakistan
QG37_01407	0.4482	CDC_B11103	Pakistan
QG37_01407	0.4380	CDC_B11105	Pakistan
QG37_01407	0.4172	CDC_B11112	Pakistan
QG37_01407	0.4941	CDC_B11113	Pakistan
QG37_01407	0.4155	CDC_B11114	Pakistan
QG37_01407	0.3490	CDC_B11115	Pakistan
QG37_01407	0.3907	CDC_B11116	Pakistan
QG37_01407	0.4188	CDC_B11117	Pakistan
QG37_01407	0.4314	CDC_B11118	Pakistan
QG37_01407	0.4392	CDC_B11119	Pakistan
QG37_01407	0.3893	CDC_B11200	India
QG37_01407	0.4102	CDC_B11201	India
QG37_01407	0.3951	CDC_B11205	India
QG37_01407	0.3058	CDC_B11206	India
QG37_01407	0.3936	CDC_B11207	India
QG37_01407	0.3632	CDC_B11208	India
QG37_01407	0.4545	CDC_B11209	India
QG37_01407	0.4110	CDC_B11210	India
QG37_01407	0.4231	CDC_B11212	India
QG37_01407	0.3618	CDC_B11213	India
QG37_01407	0.2979	CDC_B11214	India
QG37_01407	0.4000	CDC_B11215	India
QG37_01407	0.3409	CDC_B11216	India
QG37_01407	0.3877	CDC_B11217	India
QG37_01407	0.4201	CDC_B11218	India
QG37_01407	0.3821	CDC_B11219	India
QG37_01407	0.4419	CDC_B11220	Japan
QG37_01407	0.4647	CDC_B11221	South Africa
QG37_01407	0.4797	CDC_B11222	South Africa
QG37_01407	0.5259	CDC_B11223	South Africa
QG37_01407	0.4055	CDC_B11224	South Africa
QG37_01407	0.3602	CDC_B11225	South Africa
QG37_01407	0.5150	CDC_B11226	South Africa
QG37_01407	0.5145	CDC_B11227	South Africa
QG37_01407	0.4879	CDC_B11228	South Africa
QG37_01407	0.5011	CDC_B11229	South Africa
QG37_01407	0.4959	CDC_B11230	South Africa
QG37_01407	0.3078	CDC_B11243	Venezuela
QG37_01407	0.3557	CDC_B11244	Venezuela
QG37_01407	0.3841	CDC_B11245	Venezuela
QG37_01407	0.3839	CDC_B11246	Venezuela
QG37_01407	0.3984	CDC_B11247	Venezuela
QG37_01408	0.8100	CDC_B11096	Pakistan
QG37_01408	0.7298	CDC_B11097	Pakistan
QG37_01408	0.6504	CDC_B11098	Pakistan
QG37_01408	0.4886	CDC_B11099	Pakistan
QG37_01408	0.6560	CDC_B11101	Pakistan
QG37_01408	0.5334	CDC_B11102	Pakistan
QG37_01408	0.7122	CDC_B11103	Pakistan
QG37_01408	0.5606	CDC_B11105	Pakistan
QG37_01408	0.4073	CDC_B11112	Pakistan
QG37_01408	0.5642	CDC_B11113	Pakistan
QG37_01408	0.7095	CDC_B11114	Pakistan
QG37_01408	0.5268	CDC_B11115	Pakistan
QG37_01408	0.6518	CDC_B11116	Pakistan
QG37_01408	0.6848	CDC_B11117	Pakistan
QG37_01408	0.6004	CDC_B11118	Pakistan
QG37_01408	0.4894	CDC_B11119	Pakistan
QG37_01408	0.6183	CDC_B11200	India
QG37_01408	0.6159	CDC_B11201	India
QG37_01408	0.5567	CDC_B11205	India
QG37_01408	0.5698	CDC_B11206	India
QG37_01408	0.6337	CDC_B11207	India
QG37_01408	0.5734	CDC_B11208	India
QG37_01408	0.5253	CDC_B11209	India
QG37_01408	0.5625	CDC_B11210	India
QG37_01408	0.5790	CDC_B11212	India
QG37_01408	0.5926	CDC_B11213	India
QG37_01408	0.5131	CDC_B11214	India
QG37_01408	0.5892	CDC_B11215	India
QG37_01408	0.5974	CDC_B11216	India
QG37_01408	0.4832	CDC_B11217	India
QG37_01408	0.4442	CDC_B11218	India
QG37_01408	0.5062	CDC_B11219	India
QG37_01408	0.6462	CDC_B11220	Japan
QG37_01408	0.6096	CDC_B11221	South Africa
QG37_01408	0.6801	CDC_B11222	South Africa
QG37_01408	0.5746	CDC_B11223	South Africa
QG37_01408	0.5869	CDC_B11224	South Africa
QG37_01408	0.5775	CDC_B11225	South Africa
QG37_01408	0.5236	CDC_B11226	South Africa
QG37_01408	0.6892	CDC_B11227	South Africa
QG37_01408	0.5258	CDC_B11228	South Africa
QG37_01408	0.6741	CDC_B11229	South Africa
QG37_01408	0.6592	CDC_B11230	South Africa
QG37_01408	0.6077	CDC_B11243	Venezuela
QG37_01408	0.6659	CDC_B11244	Venezuela
QG37_01408	0.7316	CDC_B11245	Venezuela
QG37_01408	0.7117	CDC_B11246	Venezuela
QG37_01408	0.6877	CDC_B11247	Venezuela
QG37_01409	0.5662	CDC_B11096	Pakistan
QG37_01409	0.5331	CDC_B11097	Pakistan
QG37_01409	0.5617	CDC_B11098	Pakistan
QG37_01409	0.3292	CDC_B11099	Pakistan
QG37_01409	0.5433	CDC_B11101	Pakistan
QG37_01409	0.4543	CDC_B11102	Pakistan
QG37_01409	0.5656	CDC_B11103	Pakistan
QG37_01409	0.3654	CDC_B11105	Pakistan
QG37_01409	0.4375	CDC_B11112	Pakistan
QG37_01409	0.4419	CDC_B11113	Pakistan
QG37_01409	0.5030	CDC_B11114	Pakistan
QG37_01409	0.4828	CDC_B11115	Pakistan
QG37_01409	0.4564	CDC_B11116	Pakistan
QG37_01409	0.5409	CDC_B11117	Pakistan
QG37_01409	0.5686	CDC_B11118	Pakistan
QG37_01409	0.3945	CDC_B11119	Pakistan
QG37_01409	0.4623	CDC_B11200	India
QG37_01409	0.5087	CDC_B11201	India
QG37_01409	0.5124	CDC_B11205	India
QG37_01409	0.5272	CDC_B11206	India
QG37_01409	0.4914	CDC_B11207	India
QG37_01409	0.5235	CDC_B11208	India
QG37_01409	0.5324	CDC_B11209	India
QG37_01409	0.4696	CDC_B11210	India
QG37_01409	0.4405	CDC_B11212	India
QG37_01409	0.4853	CDC_B11213	India
QG37_01409	0.5374	CDC_B11214	India
QG37_01409	0.5218	CDC_B11215	India
QG37_01409	0.4753	CDC_B11216	India
QG37_01409	0.3719	CDC_B11217	India
QG37_01409	0.5571	CDC_B11218	India
QG37_01409	0.4325	CDC_B11219	India
QG37_01409	0.6298	CDC_B11220	Japan
QG37_01409	0.4720	CDC_B11221	South Africa
QG37_01409	0.4861	CDC_B11222	South Africa
QG37_01409	0.3772	CDC_B11223	South Africa
QG37_01409	0.3956	CDC_B11224	South Africa
QG37_01409	0.4847	CDC_B11225	South Africa
QG37_01409	0.4375	CDC_B11226	South Africa
QG37_01409	0.4460	CDC_B11227	South Africa
QG37_01409	0.4007	CDC_B11228	South Africa
QG37_01409	0.3961	CDC_B11229	South Africa
QG37_01409	0.5149	CDC_B11230	South Africa
QG37_01409	0.5969	CDC_B11243	Venezuela
QG37_01409	0.5440	CDC_B11244	Venezuela
QG37_01409	0.5651	CDC_B11245	Venezuela
QG37_01409	0.4648	CDC_B11246	Venezuela
QG37_01409	0.5884	CDC_B11247	Venezuela
QG37_01410	0.8040	CDC_B11096	Pakistan
QG37_01410	0.8071	CDC_B11097	Pakistan
QG37_01410	0.8684	CDC_B11098	Pakistan
QG37_01410	0.9063	CDC_B11099	Pakistan
QG37_01410	0.8215	CDC_B11101	Pakistan
QG37_01410	0.7869	CDC_B11102	Pakistan
QG37_01410	0.9175	CDC_B11103	Pakistan
QG37_01410	0.8193	CDC_B11105	Pakistan
QG37_01410	0.8007	CDC_B11112	Pakistan
QG37_01410	0.7576	CDC_B11113	Pakistan
QG37_01410	0.9184	CDC_B11114	Pakistan
QG37_01410	0.7859	CDC_B11115	Pakistan
QG37_01410	0.8511	CDC_B11116	Pakistan
QG37_01410	0.8723	CDC_B11117	Pakistan
QG37_01410	0.7833	CDC_B11118	Pakistan
QG37_01410	0.9198	CDC_B11119	Pakistan
QG37_01410	0.8372	CDC_B11200	India
QG37_01410	0.8246	CDC_B11201	India
QG37_01410	0.7180	CDC_B11205	India
QG37_01410	0.9107	CDC_B11206	India
QG37_01410	0.8927	CDC_B11207	India
QG37_01410	0.9141	CDC_B11208	India
QG37_01410	0.8383	CDC_B11209	India
QG37_01410	0.9134	CDC_B11210	India
QG37_01410	0.8510	CDC_B11212	India
QG37_01410	0.8241	CDC_B11213	India
QG37_01410	0.8995	CDC_B11214	India
QG37_01410	0.8287	CDC_B11215	India
QG37_01410	0.8112	CDC_B11216	India
QG37_01410	0.6675	CDC_B11217	India
QG37_01410	0.8492	CDC_B11218	India
QG37_01410	0.8425	CDC_B11219	India
QG37_01410	0.8638	CDC_B11220	Japan
QG37_01410	0.8266	CDC_B11221	South Africa
QG37_01410	0.9336	CDC_B11222	South Africa
QG37_01410	0.9375	CDC_B11223	South Africa
QG37_01410	0.8570	CDC_B11224	South Africa
QG37_01410	0.8572	CDC_B11225	South Africa
QG37_01410	0.9545	CDC_B11226	South Africa
QG37_01410	0.6717	CDC_B11227	South Africa
QG37_01410	0.7805	CDC_B11228	South Africa
QG37_01410	0.8095	CDC_B11229	South Africa
QG37_01410	0.9032	CDC_B11230	South Africa
QG37_01410	0.7642	CDC_B11243	Venezuela
QG37_01410	0.7208	CDC_B11244	Venezuela
QG37_01410	0.8309	CDC_B11245	Venezuela
QG37_01410	0.6824	CDC_B11246	Venezuela
QG37_01410	0.6807	CDC_B11247	Venezuela
QG37_01411	1.0116	CDC_B11096	Pakistan
QG37_01411	0.8759	CDC_B11097	Pakistan
QG37_01411	0.9889	CDC_B11098	Pakistan
QG37_01411	1.0390	CDC_B11099	Pakistan
QG37_01411	1.0025	CDC_B11101	Pakistan
QG37_01411	1.0254	CDC_B11102	Pakistan
QG37_01411	1.0464	CDC_B11103	Pakistan
QG37_01411	0.9943	CDC_B11105	Pakistan
QG37_01411	0.9948	CDC_B11112	Pakistan
QG37_01411	0.9052	CDC_B11113	Pakistan
QG37_01411	0.9599	CDC_B11114	Pakistan
QG37_01411	1.0231	CDC_B11115	Pakistan
QG37_01411	1.0010	CDC_B11116	Pakistan
QG37_01411	1.0286	CDC_B11117	Pakistan
QG37_01411	0.9436	CDC_B11118	Pakistan
QG37_01411	1.0237	CDC_B11119	Pakistan
QG37_01411	1.0011	CDC_B11200	India
QG37_01411	1.0366	CDC_B11201	India
QG37_01411	0.9249	CDC_B11205	India
QG37_01411	0.9225	CDC_B11206	India
QG37_01411	1.0124	CDC_B11207	India
QG37_01411	1.0196	CDC_B11208	India
QG37_01411	0.9332	CDC_B11209	India
QG37_01411	1.0438	CDC_B11210	India
QG37_01411	1.0945	CDC_B11212	India
QG37_01411	1.0010	CDC_B11213	India
QG37_01411	0.8209	CDC_B11214	India
QG37_01411	0.9708	CDC_B11215	India
QG37_01411	0.9015	CDC_B11216	India
QG37_01411	0.8099	CDC_B11217	India
QG37_01411	0.8877	CDC_B11218	India
QG37_01411	1.0007	CDC_B11219	India
QG37_01411	1.0293	CDC_B11220	Japan
QG37_01411	0.9530	CDC_B11221	South Africa
QG37_01411	0.9158	CDC_B11222	South Africa
QG37_01411	0.9747	CDC_B11223	South Africa
QG37_01411	1.0159	CDC_B11224	South Africa
QG37_01411	0.9925	CDC_B11225	South Africa
QG37_01411	0.9538	CDC_B11226	South Africa
QG37_01411	0.9950	CDC_B11227	South Africa
QG37_01411	0.9605	CDC_B11228	South Africa
QG37_01411	1.0342	CDC_B11229	South Africa
QG37_01411	0.9520	CDC_B11230	South Africa
QG37_01411	0.9664	CDC_B11243	Venezuela
QG37_01411	0.9426	CDC_B11244	Venezuela
QG37_01411	1.0213	CDC_B11245	Venezuela
QG37_01411	1.0138	CDC_B11246	Venezuela
QG37_01411	1.0190	CDC_B11247	Venezuela
QG37_01412	1.0609	CDC_B11096	Pakistan
QG37_01412	1.0397	CDC_B11097	Pakistan
QG37_01412	1.4336	CDC_B11098	Pakistan
QG37_01412	1.1143	CDC_B11099	Pakistan
QG37_01412	1.1016	CDC_B11101	Pakistan
QG37_01412	1.1711	CDC_B11102	Pakistan
QG37_01412	1.0637	CDC_B11103	Pakistan
QG37_01412	1.0424	CDC_B11105	Pakistan
QG37_01412	1.0810	CDC_B11112	Pakistan
QG37_01412	1.1047	CDC_B11113	Pakistan
QG37_01412	1.0431	CDC_B11114	Pakistan
QG37_01412	1.1980	CDC_B11115	Pakistan
QG37_01412	1.1552	CDC_B11116	Pakistan
QG37_01412	1.1325	CDC_B11117	Pakistan
QG37_01412	0.9978	CDC_B11118	Pakistan
QG37_01412	1.1763	CDC_B11119	Pakistan
QG37_01412	0.9684	CDC_B11200	India
QG37_01412	0.9697	CDC_B11201	India
QG37_01412	1.2939	CDC_B11205	India
QG37_01412	1.1728	CDC_B11206	India
QG37_01412	1.0568	CDC_B11207	India
QG37_01412	1.0151	CDC_B11208	India
QG37_01412	1.1249	CDC_B11209	India
QG37_01412	0.9769	CDC_B11210	India
QG37_01412	1.0509	CDC_B11212	India
QG37_01412	1.1510	CDC_B11213	India
QG37_01412	1.0609	CDC_B11214	India
QG37_01412	1.2036	CDC_B11215	India
QG37_01412	1.1142	CDC_B11216	India
QG37_01412	0.7945	CDC_B11217	India
QG37_01412	1.0305	CDC_B11218	India
QG37_01412	1.0551	CDC_B11219	India
QG37_01412	1.1170	CDC_B11220	Japan
QG37_01412	1.0995	CDC_B11221	South Africa
QG37_01412	1.1696	CDC_B11222	South Africa
QG37_01412	1.0731	CDC_B11223	South Africa
QG37_01412	1.2440	CDC_B11224	South Africa
QG37_01412	0.9838	CDC_B11225	South Africa
