GENE	COVERAGE	STRAIN	GROUP
QG37_07342	0.7694	CDC_B11216	India
QG37_07342	0.6087	CDC_B11217	India
QG37_07342	0.9029	CDC_B11218	India
QG37_07342	0.9047	CDC_B11219	India
QG37_07342	0.6267	CDC_B11220	Japan
QG37_07342	0.7438	CDC_B11221	South Africa
QG37_07342	0.8207	CDC_B11222	South Africa
QG37_07342	0.9666	CDC_B11223	South Africa
QG37_07342	0.7676	CDC_B11224	South Africa
QG37_07342	0.8087	CDC_B11225	South Africa
QG37_07342	0.8721	CDC_B11226	South Africa
QG37_07342	0.7736	CDC_B11227	South Africa
QG37_07342	0.8086	CDC_B11228	South Africa
QG37_07342	0.9405	CDC_B11229	South Africa
QG37_07342	0.8173	CDC_B11230	South Africa
QG37_07342	0.5795	CDC_B11243	Venezuela
QG37_07342	0.8521	CDC_B11244	Venezuela
QG37_07342	0.6369	CDC_B11245	Venezuela
QG37_07342	0.8134	CDC_B11246	Venezuela
QG37_07342	0.7001	CDC_B11247	Venezuela
QG37_07343	0.9127	CDC_B11096	Pakistan
QG37_07343	0.9430	CDC_B11097	Pakistan
QG37_07343	0.9264	CDC_B11098	Pakistan
QG37_07343	0.8128	CDC_B11099	Pakistan
QG37_07343	0.8886	CDC_B11101	Pakistan
QG37_07343	0.9170	CDC_B11102	Pakistan
QG37_07343	0.9209	CDC_B11103	Pakistan
QG37_07343	0.9997	CDC_B11105	Pakistan
QG37_07343	0.9126	CDC_B11112	Pakistan
QG37_07343	0.9643	CDC_B11113	Pakistan
QG37_07343	0.9252	CDC_B11114	Pakistan
QG37_07343	0.9872	CDC_B11115	Pakistan
QG37_07343	1.0092	CDC_B11116	Pakistan
QG37_07343	0.9592	CDC_B11117	Pakistan
QG37_07343	0.8871	CDC_B11118	Pakistan
QG37_07343	0.9856	CDC_B11119	Pakistan
QG37_07343	0.9245	CDC_B11200	India
QG37_07343	0.8349	CDC_B11201	India
QG37_07343	0.9732	CDC_B11205	India
QG37_07343	0.9903	CDC_B11206	India
QG37_07343	0.9078	CDC_B11207	India
QG37_07343	0.9837	CDC_B11208	India
QG37_07343	1.0096	CDC_B11209	India
QG37_07343	0.9670	CDC_B11210	India
QG37_07343	0.9179	CDC_B11212	India
QG37_07343	0.9334	CDC_B11213	India
QG37_07343	0.9325	CDC_B11214	India
QG37_07343	0.9124	CDC_B11215	India
QG37_07343	0.8931	CDC_B11216	India
QG37_07343	0.8015	CDC_B11217	India
QG37_07343	0.8545	CDC_B11218	India
QG37_07343	0.8949	CDC_B11219	India
QG37_07343	0.9782	CDC_B11220	Japan
QG37_07343	0.9650	CDC_B11221	South Africa
QG37_07343	0.9824	CDC_B11222	South Africa
QG37_07343	0.9175	CDC_B11223	South Africa
QG37_07343	0.9287	CDC_B11224	South Africa
QG37_07343	0.9684	CDC_B11225	South Africa
QG37_07343	0.9665	CDC_B11226	South Africa
QG37_07343	0.8749	CDC_B11227	South Africa
QG37_07343	0.9984	CDC_B11228	South Africa
QG37_07343	1.0005	CDC_B11229	South Africa
QG37_07343	0.9176	CDC_B11230	South Africa
QG37_07343	0.9437	CDC_B11243	Venezuela
QG37_07343	0.8663	CDC_B11244	Venezuela
QG37_07343	0.8868	CDC_B11245	Venezuela
QG37_07343	0.9340	CDC_B11246	Venezuela
QG37_07343	0.8941	CDC_B11247	Venezuela
QG37_07344	0.9932	CDC_B11096	Pakistan
QG37_07344	0.9767	CDC_B11097	Pakistan
QG37_07344	1.0610	CDC_B11098	Pakistan
QG37_07344	0.9324	CDC_B11099	Pakistan
QG37_07344	0.9968	CDC_B11101	Pakistan
QG37_07344	1.0133	CDC_B11102	Pakistan
QG37_07344	1.0193	CDC_B11103	Pakistan
QG37_07344	1.0526	CDC_B11105	Pakistan
QG37_07344	1.0129	CDC_B11112	Pakistan
QG37_07344	1.0485	CDC_B11113	Pakistan
QG37_07344	0.9690	CDC_B11114	Pakistan
QG37_07344	1.0040	CDC_B11115	Pakistan
QG37_07344	1.0295	CDC_B11116	Pakistan
QG37_07344	0.9355	CDC_B11117	Pakistan
QG37_07344	0.9935	CDC_B11118	Pakistan
QG37_07344	0.9621	CDC_B11119	Pakistan
QG37_07344	0.8707	CDC_B11200	India
QG37_07344	0.9714	CDC_B11201	India
QG37_07344	0.9245	CDC_B11205	India
QG37_07344	0.9153	CDC_B11206	India
QG37_07344	0.9620	CDC_B11207	India
QG37_07344	0.9648	CDC_B11208	India
QG37_07344	0.9979	CDC_B11209	India
QG37_07344	0.9342	CDC_B11210	India
QG37_07344	0.9349	CDC_B11212	India
QG37_07344	0.9826	CDC_B11213	India
QG37_07344	0.9084	CDC_B11214	India
QG37_07344	0.9538	CDC_B11215	India
QG37_07344	0.9268	CDC_B11216	India
QG37_07344	0.8900	CDC_B11217	India
QG37_07344	0.8990	CDC_B11218	India
QG37_07344	0.9686	CDC_B11219	India
QG37_07344	0.9876	CDC_B11220	Japan
QG37_07344	0.9222	CDC_B11221	South Africa
QG37_07344	0.8861	CDC_B11222	South Africa
QG37_07344	1.0034	CDC_B11223	South Africa
QG37_07344	0.9528	CDC_B11224	South Africa
QG37_07344	1.0032	CDC_B11225	South Africa
QG37_07344	0.9925	CDC_B11226	South Africa
QG37_07344	1.0375	CDC_B11227	South Africa
QG37_07344	0.9171	CDC_B11228	South Africa
QG37_07344	1.0549	CDC_B11229	South Africa
QG37_07344	0.8914	CDC_B11230	South Africa
QG37_07344	1.0392	CDC_B11243	Venezuela
QG37_07344	1.0620	CDC_B11244	Venezuela
QG37_07344	1.0587	CDC_B11245	Venezuela
QG37_07344	0.9644	CDC_B11246	Venezuela
QG37_07344	1.0734	CDC_B11247	Venezuela
QG37_07345	0.9946	CDC_B11096	Pakistan
QG37_07345	0.9420	CDC_B11097	Pakistan
QG37_07345	0.9831	CDC_B11098	Pakistan
QG37_07345	1.0035	CDC_B11099	Pakistan
QG37_07345	0.8856	CDC_B11101	Pakistan
QG37_07345	0.8403	CDC_B11102	Pakistan
QG37_07345	0.9508	CDC_B11103	Pakistan
QG37_07345	1.0262	CDC_B11105	Pakistan
QG37_07345	0.9609	CDC_B11112	Pakistan
QG37_07345	0.8581	CDC_B11113	Pakistan
QG37_07345	0.8911	CDC_B11114	Pakistan
QG37_07345	0.8047	CDC_B11115	Pakistan
QG37_07345	1.0142	CDC_B11116	Pakistan
QG37_07345	1.0339	CDC_B11117	Pakistan
QG37_07345	0.9400	CDC_B11118	Pakistan
QG37_07345	1.0034	CDC_B11119	Pakistan
QG37_07345	0.8375	CDC_B11200	India
QG37_07345	0.8745	CDC_B11201	India
QG37_07345	0.8842	CDC_B11205	India
QG37_07345	0.9794	CDC_B11206	India
QG37_07345	1.0371	CDC_B11207	India
QG37_07345	0.8910	CDC_B11208	India
QG37_07345	0.8903	CDC_B11209	India
QG37_07345	0.8837	CDC_B11210	India
QG37_07345	0.9618	CDC_B11212	India
QG37_07345	0.8180	CDC_B11213	India
QG37_07345	0.8735	CDC_B11214	India
QG37_07345	0.8657	CDC_B11215	India
QG37_07345	0.8826	CDC_B11216	India
QG37_07345	0.6617	CDC_B11217	India
QG37_07345	0.8923	CDC_B11218	India
QG37_07345	0.8192	CDC_B11219	India
QG37_07345	1.0407	CDC_B11220	Japan
QG37_07345	0.8716	CDC_B11221	South Africa
QG37_07345	0.9521	CDC_B11222	South Africa
QG37_07345	0.9168	CDC_B11223	South Africa
QG37_07345	0.9726	CDC_B11224	South Africa
QG37_07345	0.9095	CDC_B11225	South Africa
QG37_07345	1.0130	CDC_B11226	South Africa
QG37_07345	0.9185	CDC_B11227	South Africa
QG37_07345	0.8960	CDC_B11228	South Africa
QG37_07345	1.0217	CDC_B11229	South Africa
QG37_07345	0.7863	CDC_B11230	South Africa
QG37_07345	0.8723	CDC_B11243	Venezuela
QG37_07345	0.8340	CDC_B11244	Venezuela
QG37_07345	0.9005	CDC_B11245	Venezuela
QG37_07345	0.8730	CDC_B11246	Venezuela
QG37_07345	0.9462	CDC_B11247	Venezuela
QG37_07346	0.9490	CDC_B11096	Pakistan
QG37_07346	1.1267	CDC_B11097	Pakistan
QG37_07346	1.1711	CDC_B11098	Pakistan
QG37_07346	1.1637	CDC_B11099	Pakistan
QG37_07346	1.1066	CDC_B11101	Pakistan
QG37_07346	0.9607	CDC_B11102	Pakistan
QG37_07346	1.1401	CDC_B11103	Pakistan
QG37_07346	1.1463	CDC_B11105	Pakistan
QG37_07346	1.2263	CDC_B11112	Pakistan
QG37_07346	1.1261	CDC_B11113	Pakistan
QG37_07346	0.9641	CDC_B11114	Pakistan
QG37_07346	0.9341	CDC_B11115	Pakistan
QG37_07346	1.1148	CDC_B11116	Pakistan
QG37_07346	1.0037	CDC_B11117	Pakistan
QG37_07346	1.0843	CDC_B11118	Pakistan
QG37_07346	0.9868	CDC_B11119	Pakistan
QG37_07346	1.1575	CDC_B11200	India
QG37_07346	1.2245	CDC_B11201	India
QG37_07346	1.1111	CDC_B11205	India
QG37_07346	1.0734	CDC_B11206	India
QG37_07346	1.0369	CDC_B11207	India
QG37_07346	1.1425	CDC_B11208	India
QG37_07346	1.0430	CDC_B11209	India
QG37_07346	0.9301	CDC_B11210	India
QG37_07346	1.0699	CDC_B11212	India
QG37_07346	1.0425	CDC_B11213	India
QG37_07346	1.0928	CDC_B11214	India
QG37_07346	1.1648	CDC_B11215	India
QG37_07346	1.0849	CDC_B11216	India
QG37_07346	1.5480	CDC_B11217	India
QG37_07346	1.2154	CDC_B11218	India
QG37_07346	1.1489	CDC_B11219	India
QG37_07346	1.1099	CDC_B11220	Japan
QG37_07346	0.9586	CDC_B11221	South Africa
QG37_07346	1.0688	CDC_B11222	South Africa
QG37_07346	1.1695	CDC_B11223	South Africa
QG37_07346	1.1665	CDC_B11224	South Africa
QG37_07346	1.0252	CDC_B11225	South Africa
QG37_07346	1.0579	CDC_B11226	South Africa
QG37_07346	1.1140	CDC_B11227	South Africa
QG37_07346	1.1893	CDC_B11228	South Africa
QG37_07346	1.3492	CDC_B11229	South Africa
QG37_07346	1.0373	CDC_B11230	South Africa
QG37_07346	0.8695	CDC_B11243	Venezuela
QG37_07346	1.1594	CDC_B11244	Venezuela
QG37_07346	0.9775	CDC_B11245	Venezuela
QG37_07346	1.0843	CDC_B11246	Venezuela
QG37_07346	1.1861	CDC_B11247	Venezuela
QG37_07347	1.0777	CDC_B11096	Pakistan
QG37_07347	0.9008	CDC_B11097	Pakistan
QG37_07347	1.0701	CDC_B11098	Pakistan
QG37_07347	0.9721	CDC_B11099	Pakistan
QG37_07347	1.0647	CDC_B11101	Pakistan
QG37_07347	0.9908	CDC_B11102	Pakistan
QG37_07347	1.0258	CDC_B11103	Pakistan
QG37_07347	0.9846	CDC_B11105	Pakistan
QG37_07347	1.0694	CDC_B11112	Pakistan
QG37_07347	0.9938	CDC_B11113	Pakistan
QG37_07347	1.0246	CDC_B11114	Pakistan
QG37_07347	0.9925	CDC_B11115	Pakistan
QG37_07347	1.0771	CDC_B11116	Pakistan
QG37_07347	1.0029	CDC_B11117	Pakistan
QG37_07347	1.0233	CDC_B11118	Pakistan
QG37_07347	0.9699	CDC_B11119	Pakistan
QG37_07347	1.0211	CDC_B11200	India
QG37_07347	1.0526	CDC_B11201	India
QG37_07347	1.0351	CDC_B11205	India
QG37_07347	1.0808	CDC_B11206	India
QG37_07347	1.0357	CDC_B11207	India
QG37_07347	1.0296	CDC_B11208	India
QG37_07347	1.0831	CDC_B11209	India
QG37_07347	1.0088	CDC_B11210	India
QG37_07347	1.0479	CDC_B11212	India
QG37_07347	0.9388	CDC_B11213	India
QG37_07347	1.0078	CDC_B11214	India
QG37_07347	0.9732	CDC_B11215	India
QG37_07347	1.0220	CDC_B11216	India
QG37_07347	0.8312	CDC_B11217	India
QG37_07347	1.0961	CDC_B11218	India
QG37_07347	1.0481	CDC_B11219	India
QG37_07347	1.0684	CDC_B11220	Japan
QG37_07347	0.9841	CDC_B11221	South Africa
QG37_07347	1.0434	CDC_B11222	South Africa
QG37_07347	0.9528	CDC_B11223	South Africa
QG37_07347	1.0120	CDC_B11224	South Africa
QG37_07347	1.0387	CDC_B11225	South Africa
QG37_07347	1.0485	CDC_B11226	South Africa
QG37_07347	0.9191	CDC_B11227	South Africa
QG37_07347	1.1017	CDC_B11228	South Africa
QG37_07347	1.0534	CDC_B11229	South Africa
QG37_07347	0.9037	CDC_B11230	South Africa
QG37_07347	0.9685	CDC_B11243	Venezuela
QG37_07347	1.0188	CDC_B11244	Venezuela
QG37_07347	1.0453	CDC_B11245	Venezuela
QG37_07347	0.9286	CDC_B11246	Venezuela
QG37_07347	0.9858	CDC_B11247	Venezuela
QG37_07348	1.0244	CDC_B11096	Pakistan
QG37_07348	1.0750	CDC_B11097	Pakistan
QG37_07348	0.9885	CDC_B11098	Pakistan
QG37_07348	0.9181	CDC_B11099	Pakistan
QG37_07348	0.9326	CDC_B11101	Pakistan
QG37_07348	1.0108	CDC_B11102	Pakistan
QG37_07348	1.0134	CDC_B11103	Pakistan
QG37_07348	1.0074	CDC_B11105	Pakistan
QG37_07348	1.0290	CDC_B11112	Pakistan
QG37_07348	1.0239	CDC_B11113	Pakistan
QG37_07348	1.0025	CDC_B11114	Pakistan
QG37_07348	1.0015	CDC_B11115	Pakistan
QG37_07348	1.0345	CDC_B11116	Pakistan
QG37_07348	1.0369	CDC_B11117	Pakistan
QG37_07348	0.9745	CDC_B11118	Pakistan
QG37_07348	1.0437	CDC_B11119	Pakistan
QG37_07348	1.0590	CDC_B11200	India
QG37_07348	1.0218	CDC_B11201	India
QG37_07348	1.0522	CDC_B11205	India
QG37_07348	0.9993	CDC_B11206	India
QG37_07348	1.0567	CDC_B11207	India
QG37_07348	0.9229	CDC_B11208	India
QG37_07348	0.9679	CDC_B11209	India
QG37_07348	1.0613	CDC_B11210	India
QG37_07348	0.9419	CDC_B11212	India
QG37_07348	0.9085	CDC_B11213	India
QG37_07348	1.0821	CDC_B11214	India
QG37_07348	0.9925	CDC_B11215	India
QG37_07348	0.9412	CDC_B11216	India
QG37_07348	0.9442	CDC_B11217	India
QG37_07348	0.9836	CDC_B11218	India
QG37_07348	1.0181	CDC_B11219	India
QG37_07348	1.0888	CDC_B11220	Japan
QG37_07348	1.0046	CDC_B11221	South Africa
QG37_07348	0.9643	CDC_B11222	South Africa
QG37_07348	0.9955	CDC_B11223	South Africa
QG37_07348	1.0410	CDC_B11224	South Africa
QG37_07348	1.0762	CDC_B11225	South Africa
QG37_07348	1.0385	CDC_B11226	South Africa
QG37_07348	1.0318	CDC_B11227	South Africa
QG37_07348	1.0464	CDC_B11228	South Africa
QG37_07348	0.9921	CDC_B11229	South Africa
QG37_07348	1.0268	CDC_B11230	South Africa
QG37_07348	0.9779	CDC_B11243	Venezuela
QG37_07348	0.9615	CDC_B11244	Venezuela
QG37_07348	1.0864	CDC_B11245	Venezuela
QG37_07348	0.9985	CDC_B11246	Venezuela
QG37_07348	0.9891	CDC_B11247	Venezuela
QG37_07349	0.9600	CDC_B11096	Pakistan
QG37_07349	1.0641	CDC_B11097	Pakistan
QG37_07349	1.1722	CDC_B11098	Pakistan
QG37_07349	0.9868	CDC_B11099	Pakistan
QG37_07349	1.0491	CDC_B11101	Pakistan
QG37_07349	0.9547	CDC_B11102	Pakistan
QG37_07349	1.0889	CDC_B11103	Pakistan
QG37_07349	1.1218	CDC_B11105	Pakistan
QG37_07349	1.0415	CDC_B11112	Pakistan
QG37_07349	0.9367	CDC_B11113	Pakistan
QG37_07349	0.9884	CDC_B11114	Pakistan
QG37_07349	0.9505	CDC_B11115	Pakistan
QG37_07349	0.8633	CDC_B11116	Pakistan
QG37_07349	0.9714	CDC_B11117	Pakistan
QG37_07349	1.0776	CDC_B11118	Pakistan
QG37_07349	1.0239	CDC_B11119	Pakistan
QG37_07349	0.9344	CDC_B11200	India
QG37_07349	0.8984	CDC_B11201	India
QG37_07349	1.0273	CDC_B11205	India
QG37_07349	1.0030	CDC_B11206	India
QG37_07349	1.1159	CDC_B11207	India
QG37_07349	0.9416	CDC_B11208	India
QG37_07349	0.9423	CDC_B11209	India
QG37_07349	1.0464	CDC_B11210	India
QG37_07349	1.1208	CDC_B11212	India
QG37_07349	0.8461	CDC_B11213	India
QG37_07349	1.1181	CDC_B11214	India
QG37_07349	0.9980	CDC_B11215	India
QG37_07349	1.1502	CDC_B11216	India
QG37_07349	2.2828	CDC_B11217	India
QG37_07349	1.4267	CDC_B11218	India
QG37_07349	1.0914	CDC_B11219	India
QG37_07349	1.1253	CDC_B11220	Japan
QG37_07349	1.0655	CDC_B11221	South Africa
QG37_07349	1.1489	CDC_B11222	South Africa
QG37_07349	1.3169	CDC_B11223	South Africa
QG37_07349	1.1018	CDC_B11224	South Africa
QG37_07349	1.1026	CDC_B11225	South Africa
QG37_07349	1.0400	CDC_B11226	South Africa
QG37_07349	1.1106	CDC_B11227	South Africa
QG37_07349	1.1866	CDC_B11228	South Africa
QG37_07349	1.0473	CDC_B11229	South Africa
QG37_07349	1.0305	CDC_B11230	South Africa
QG37_07349	0.9710	CDC_B11243	Venezuela
QG37_07349	1.0652	CDC_B11244	Venezuela
QG37_07349	1.0171	CDC_B11245	Venezuela
QG37_07349	1.0329	CDC_B11246	Venezuela
QG37_07349	0.9201	CDC_B11247	Venezuela
QG37_07350	0.8888	CDC_B11096	Pakistan
QG37_07350	0.9078	CDC_B11097	Pakistan
QG37_07350	0.8847	CDC_B11098	Pakistan
QG37_07350	0.8832	CDC_B11099	Pakistan
QG37_07350	1.1816	CDC_B11101	Pakistan
QG37_07350	0.9966	CDC_B11102	Pakistan
QG37_07350	1.1053	CDC_B11103	Pakistan
QG37_07350	1.1705	CDC_B11105	Pakistan
QG37_07350	1.0662	CDC_B11112	Pakistan
QG37_07350	1.0203	CDC_B11113	Pakistan
QG37_07350	1.0090	CDC_B11114	Pakistan
QG37_07350	1.1234	CDC_B11115	Pakistan
QG37_07350	0.9626	CDC_B11116	Pakistan
QG37_07350	1.1203	CDC_B11117	Pakistan
QG37_07350	0.9802	CDC_B11118	Pakistan
QG37_07350	0.9102	CDC_B11119	Pakistan
QG37_07350	0.9043	CDC_B11200	India
QG37_07350	1.0454	CDC_B11201	India
QG37_07350	1.0708	CDC_B11205	India
QG37_07350	0.8768	CDC_B11206	India
QG37_07350	1.0776	CDC_B11207	India
QG37_07350	0.9558	CDC_B11208	India
QG37_07350	0.9424	CDC_B11209	India
QG37_07350	1.1156	CDC_B11210	India
QG37_07350	1.1295	CDC_B11212	India
QG37_07350	0.7576	CDC_B11213	India
QG37_07350	0.9880	CDC_B11214	India
QG37_07350	1.0891	CDC_B11215	India
QG37_07350	0.9886	CDC_B11216	India
QG37_07350	1.6696	CDC_B11217	India
QG37_07350	1.4100	CDC_B11218	India
QG37_07350	1.1739	CDC_B11219	India
QG37_07350	0.9206	CDC_B11220	Japan
QG37_07350	1.0408	CDC_B11221	South Africa
QG37_07350	0.9515	CDC_B11222	South Africa
QG37_07350	0.9829	CDC_B11223	South Africa
QG37_07350	0.8952	CDC_B11224	South Africa
QG37_07350	1.1268	CDC_B11225	South Africa
QG37_07350	1.0150	CDC_B11226	South Africa
QG37_07350	0.9677	CDC_B11227	South Africa
QG37_07350	1.0045	CDC_B11228	South Africa
QG37_07350	1.1563	CDC_B11229	South Africa
QG37_07350	0.9411	CDC_B11230	South Africa
QG37_07350	0.8220	CDC_B11243	Venezuela
QG37_07350	1.0814	CDC_B11244	Venezuela
QG37_07350	0.9874	CDC_B11245	Venezuela
QG37_07350	1.1282	CDC_B11246	Venezuela
QG37_07350	1.0692	CDC_B11247	Venezuela
QG37_07351	1.0146	CDC_B11096	Pakistan
QG37_07351	1.0743	CDC_B11097	Pakistan
QG37_07351	1.0489	CDC_B11098	Pakistan
QG37_07351	0.9409	CDC_B11099	Pakistan
QG37_07351	1.0351	CDC_B11101	Pakistan
QG37_07351	0.9783	CDC_B11102	Pakistan
QG37_07351	0.9699	CDC_B11103	Pakistan
QG37_07351	1.0475	CDC_B11105	Pakistan
QG37_07351	0.9994	CDC_B11112	Pakistan
QG37_07351	0.9323	CDC_B11113	Pakistan
QG37_07351	1.0395	CDC_B11114	Pakistan
QG37_07351	0.9989	CDC_B11115	Pakistan
QG37_07351	0.9641	CDC_B11116	Pakistan
QG37_07351	1.0989	CDC_B11117	Pakistan
QG37_07351	1.0838	CDC_B11118	Pakistan
QG37_07351	0.9206	CDC_B11119	Pakistan
QG37_07351	0.9700	CDC_B11200	India
QG37_07351	1.0220	CDC_B11201	India
QG37_07351	1.0155	CDC_B11205	India
QG37_07351	0.9765	CDC_B11206	India
QG37_07351	0.9292	CDC_B11207	India
QG37_07351	0.9743	CDC_B11208	India
QG37_07351	0.9579	CDC_B11209	India
QG37_07351	1.0705	CDC_B11210	India
QG37_07351	0.9696	CDC_B11212	India
QG37_07351	1.0463	CDC_B11213	India
QG37_07351	1.0462	CDC_B11214	India
QG37_07351	1.0918	CDC_B11215	India
QG37_07351	1.1106	CDC_B11216	India
QG37_07351	0.8442	CDC_B11217	India
QG37_07351	1.0206	CDC_B11218	India
QG37_07351	1.0639	CDC_B11219	India
QG37_07351	1.0472	CDC_B11220	Japan
QG37_07351	1.0150	CDC_B11221	South Africa
QG37_07351	1.0265	CDC_B11222	South Africa
QG37_07351	0.9368	CDC_B11223	South Africa
QG37_07351	1.0329	CDC_B11224	South Africa
QG37_07351	0.9411	CDC_B11225	South Africa
QG37_07351	0.9253	CDC_B11226	South Africa
QG37_07351	0.9313	CDC_B11227	South Africa
QG37_07351	1.0590	CDC_B11228	South Africa
QG37_07351	0.9460	CDC_B11229	South Africa
QG37_07351	0.9752	CDC_B11230	South Africa
QG37_07351	1.1038	CDC_B11243	Venezuela
QG37_07351	1.0850	CDC_B11244	Venezuela
QG37_07351	1.0029	CDC_B11245	Venezuela
QG37_07351	1.1173	CDC_B11246	Venezuela
QG37_07351	1.0217	CDC_B11247	Venezuela
QG37_07352	1.0263	CDC_B11096	Pakistan
QG37_07352	1.0684	CDC_B11097	Pakistan
QG37_07352	0.9886	CDC_B11098	Pakistan
QG37_07352	1.0136	CDC_B11099	Pakistan
QG37_07352	1.0513	CDC_B11101	Pakistan
QG37_07352	0.9787	CDC_B11102	Pakistan
QG37_07352	0.9800	CDC_B11103	Pakistan
QG37_07352	0.9597	CDC_B11105	Pakistan
QG37_07352	1.0812	CDC_B11112	Pakistan
QG37_07352	1.0345	CDC_B11113	Pakistan
QG37_07352	1.0532	CDC_B11114	Pakistan
QG37_07352	1.0170	CDC_B11115	Pakistan
QG37_07352	0.9619	CDC_B11116	Pakistan
QG37_07352	1.0479	CDC_B11117	Pakistan
QG37_07352	0.9839	CDC_B11118	Pakistan
QG37_07352	1.0469	CDC_B11119	Pakistan
QG37_07352	0.9408	CDC_B11200	India
QG37_07352	1.0542	CDC_B11201	India
QG37_07352	1.0230	CDC_B11205	India
QG37_07352	0.9813	CDC_B11206	India
QG37_07352	0.9866	CDC_B11207	India
QG37_07352	1.0791	CDC_B11208	India
QG37_07352	1.0238	CDC_B11209	India
QG37_07352	1.0537	CDC_B11210	India
QG37_07352	1.0827	CDC_B11212	India
QG37_07352	0.9794	CDC_B11213	India
QG37_07352	1.0604	CDC_B11214	India
QG37_07352	0.9715	CDC_B11215	India
QG37_07352	1.0105	CDC_B11216	India
QG37_07352	0.9679	CDC_B11217	India
QG37_07352	0.9635	CDC_B11218	India
QG37_07352	1.0635	CDC_B11219	India
QG37_07352	1.0652	CDC_B11220	Japan
QG37_07352	1.0923	CDC_B11221	South Africa
QG37_07352	1.1357	CDC_B11222	South Africa
QG37_07352	1.0867	CDC_B11223	South Africa
QG37_07352	1.0460	CDC_B11224	South Africa
QG37_07352	1.0504	CDC_B11225	South Africa
QG37_07352	1.1232	CDC_B11226	South Africa
QG37_07352	1.0702	CDC_B11227	South Africa
QG37_07352	1.0715	CDC_B11228	South Africa
QG37_07352	1.0754	CDC_B11229	South Africa
QG37_07352	1.0145	CDC_B11230	South Africa
QG37_07352	0.9567	CDC_B11243	Venezuela
QG37_07352	1.0215	CDC_B11244	Venezuela
QG37_07352	1.0365	CDC_B11245	Venezuela
QG37_07352	1.0945	CDC_B11246	Venezuela
QG37_07352	1.0703	CDC_B11247	Venezuela
QG37_07353	1.0093	CDC_B11096	Pakistan
QG37_07353	0.9262	CDC_B11097	Pakistan
QG37_07353	0.8871	CDC_B11098	Pakistan
QG37_07353	1.1416	CDC_B11099	Pakistan
QG37_07353	1.1272	CDC_B11101	Pakistan
QG37_07353	1.0636	CDC_B11102	Pakistan
QG37_07353	0.9927	CDC_B11103	Pakistan
QG37_07353	0.9507	CDC_B11105	Pakistan
QG37_07353	1.1586	CDC_B11112	Pakistan
QG37_07353	0.9811	CDC_B11113	Pakistan
QG37_07353	1.0016	CDC_B11114	Pakistan
QG37_07353	1.1323	CDC_B11115	Pakistan
QG37_07353	0.9336	CDC_B11116	Pakistan
QG37_07353	1.0640	CDC_B11117	Pakistan
QG37_07353	1.1862	CDC_B11118	Pakistan
QG37_07353	1.0651	CDC_B11119	Pakistan
QG37_07353	1.0469	CDC_B11200	India
QG37_07353	1.0920	CDC_B11201	India
QG37_07353	1.0127	CDC_B11205	India
QG37_07353	0.9792	CDC_B11206	India
QG37_07353	1.0254	CDC_B11207	India
QG37_07353	1.1529	CDC_B11208	India
QG37_07353	1.0688	CDC_B11209	India
QG37_07353	1.1023	CDC_B11210	India
QG37_07353	1.0465	CDC_B11212	India
QG37_07353	1.0787	CDC_B11213	India
QG37_07353	1.0754	CDC_B11214	India
QG37_07353	0.9748	CDC_B11215	India
QG37_07353	0.9276	CDC_B11216	India
QG37_07353	1.2373	CDC_B11217	India
QG37_07353	0.9888	CDC_B11218	India
QG37_07353	0.9611	CDC_B11219	India
QG37_07353	1.0996	CDC_B11220	Japan
QG37_07353	1.1349	CDC_B11221	South Africa
QG37_07353	1.1080	CDC_B11222	South Africa
QG37_07353	0.9646	CDC_B11223	South Africa
QG37_07353	1.1562	CDC_B11224	South Africa
QG37_07353	1.0721	CDC_B11225	South Africa
QG37_07353	1.2830	CDC_B11226	South Africa
QG37_07353	1.0472	CDC_B11227	South Africa
QG37_07353	1.0384	CDC_B11228	South Africa
QG37_07353	1.0587	CDC_B11229	South Africa
QG37_07353	1.0526	CDC_B11230	South Africa
QG37_07353	1.1387	CDC_B11243	Venezuela
QG37_07353	1.0251	CDC_B11244	Venezuela
QG37_07353	1.1787	CDC_B11245	Venezuela
QG37_07353	1.1410	CDC_B11246	Venezuela
QG37_07353	1.2224	CDC_B11247	Venezuela
QG37_07354	0.9835	CDC_B11096	Pakistan
QG37_07354	0.9467	CDC_B11097	Pakistan
QG37_07354	0.9052	CDC_B11098	Pakistan
QG37_07354	0.9939	CDC_B11099	Pakistan
QG37_07354	0.9265	CDC_B11101	Pakistan
QG37_07354	1.0747	CDC_B11102	Pakistan
QG37_07354	0.9692	CDC_B11103	Pakistan
QG37_07354	1.0127	CDC_B11105	Pakistan
QG37_07354	0.9400	CDC_B11112	Pakistan
QG37_07354	1.0292	CDC_B11113	Pakistan
QG37_07354	0.8650	CDC_B11114	Pakistan
QG37_07354	0.9936	CDC_B11115	Pakistan
QG37_07354	0.7566	CDC_B11116	Pakistan
QG37_07354	0.8198	CDC_B11117	Pakistan
QG37_07354	0.8835	CDC_B11118	Pakistan
QG37_07354	1.1235	CDC_B11119	Pakistan
QG37_07354	0.9778	CDC_B11200	India
QG37_07354	1.0665	CDC_B11201	India
QG37_07354	0.8587	CDC_B11205	India
QG37_07354	0.9438	CDC_B11206	India
QG37_07354	0.9576	CDC_B11207	India
QG37_07354	0.8464	CDC_B11208	India
QG37_07354	1.0049	CDC_B11209	India
QG37_07354	1.0154	CDC_B11210	India
