GENE	COVERAGE	STRAIN	GROUP
QG37_04735	0.9222	CDC_B11243	Venezuela
QG37_04735	0.7665	CDC_B11244	Venezuela
QG37_04735	0.9703	CDC_B11245	Venezuela
QG37_04735	0.8642	CDC_B11246	Venezuela
QG37_04735	0.8745	CDC_B11247	Venezuela
QG37_04736	0.9147	CDC_B11096	Pakistan
QG37_04736	0.8757	CDC_B11097	Pakistan
QG37_04736	0.8214	CDC_B11098	Pakistan
QG37_04736	0.8883	CDC_B11099	Pakistan
QG37_04736	0.8519	CDC_B11101	Pakistan
QG37_04736	0.9260	CDC_B11102	Pakistan
QG37_04736	0.9077	CDC_B11103	Pakistan
QG37_04736	0.9187	CDC_B11105	Pakistan
QG37_04736	0.8907	CDC_B11112	Pakistan
QG37_04736	0.8587	CDC_B11113	Pakistan
QG37_04736	0.9897	CDC_B11114	Pakistan
QG37_04736	0.9067	CDC_B11115	Pakistan
QG37_04736	0.9744	CDC_B11116	Pakistan
QG37_04736	0.9666	CDC_B11117	Pakistan
QG37_04736	1.0130	CDC_B11118	Pakistan
QG37_04736	1.0252	CDC_B11119	Pakistan
QG37_04736	0.8820	CDC_B11200	India
QG37_04736	0.8574	CDC_B11201	India
QG37_04736	0.8425	CDC_B11205	India
QG37_04736	0.9471	CDC_B11206	India
QG37_04736	0.8812	CDC_B11207	India
QG37_04736	0.9204	CDC_B11208	India
QG37_04736	0.8400	CDC_B11209	India
QG37_04736	0.8574	CDC_B11210	India
QG37_04736	0.9292	CDC_B11212	India
QG37_04736	0.8264	CDC_B11213	India
QG37_04736	0.8956	CDC_B11214	India
QG37_04736	0.8357	CDC_B11215	India
QG37_04736	0.7310	CDC_B11216	India
QG37_04736	0.8982	CDC_B11217	India
QG37_04736	0.8291	CDC_B11218	India
QG37_04736	0.8378	CDC_B11219	India
QG37_04736	0.8771	CDC_B11220	Japan
QG37_04736	0.9936	CDC_B11221	South Africa
QG37_04736	0.9621	CDC_B11222	South Africa
QG37_04736	0.9545	CDC_B11223	South Africa
QG37_04736	0.9118	CDC_B11224	South Africa
QG37_04736	0.8942	CDC_B11225	South Africa
QG37_04736	1.0016	CDC_B11226	South Africa
QG37_04736	0.9495	CDC_B11227	South Africa
QG37_04736	0.9827	CDC_B11228	South Africa
QG37_04736	0.9881	CDC_B11229	South Africa
QG37_04736	0.8715	CDC_B11230	South Africa
QG37_04736	1.0177	CDC_B11243	Venezuela
QG37_04736	0.9679	CDC_B11244	Venezuela
QG37_04736	0.9481	CDC_B11245	Venezuela
QG37_04736	1.0072	CDC_B11246	Venezuela
QG37_04736	0.9408	CDC_B11247	Venezuela
QG37_04737	0.8677	CDC_B11096	Pakistan
QG37_04737	0.9567	CDC_B11097	Pakistan
QG37_04737	0.9345	CDC_B11098	Pakistan
QG37_04737	0.7302	CDC_B11099	Pakistan
QG37_04737	0.8526	CDC_B11101	Pakistan
QG37_04737	0.8772	CDC_B11102	Pakistan
QG37_04737	0.7989	CDC_B11103	Pakistan
QG37_04737	0.9088	CDC_B11105	Pakistan
QG37_04737	1.0399	CDC_B11112	Pakistan
QG37_04737	0.9650	CDC_B11113	Pakistan
QG37_04737	1.0717	CDC_B11114	Pakistan
QG37_04737	1.0064	CDC_B11115	Pakistan
QG37_04737	0.9748	CDC_B11116	Pakistan
QG37_04737	0.9269	CDC_B11117	Pakistan
QG37_04737	1.0773	CDC_B11118	Pakistan
QG37_04737	0.8720	CDC_B11119	Pakistan
QG37_04737	0.9897	CDC_B11200	India
QG37_04737	0.9343	CDC_B11201	India
QG37_04737	0.9527	CDC_B11205	India
QG37_04737	0.9225	CDC_B11206	India
QG37_04737	0.9366	CDC_B11207	India
QG37_04737	0.8610	CDC_B11208	India
QG37_04737	0.7931	CDC_B11209	India
QG37_04737	0.9620	CDC_B11210	India
QG37_04737	0.9111	CDC_B11212	India
QG37_04737	0.9890	CDC_B11213	India
QG37_04737	0.9727	CDC_B11214	India
QG37_04737	0.7833	CDC_B11215	India
QG37_04737	0.9638	CDC_B11216	India
QG37_04737	1.1758	CDC_B11217	India
QG37_04737	0.9713	CDC_B11218	India
QG37_04737	1.0085	CDC_B11219	India
QG37_04737	1.1248	CDC_B11220	Japan
QG37_04737	0.8852	CDC_B11221	South Africa
QG37_04737	1.1199	CDC_B11222	South Africa
QG37_04737	0.8292	CDC_B11223	South Africa
QG37_04737	1.0066	CDC_B11224	South Africa
QG37_04737	0.9381	CDC_B11225	South Africa
QG37_04737	1.0815	CDC_B11226	South Africa
QG37_04737	1.0511	CDC_B11227	South Africa
QG37_04737	1.1206	CDC_B11228	South Africa
QG37_04737	0.9965	CDC_B11229	South Africa
QG37_04737	0.9408	CDC_B11230	South Africa
QG37_04737	1.0844	CDC_B11243	Venezuela
QG37_04737	1.0278	CDC_B11244	Venezuela
QG37_04737	1.0627	CDC_B11245	Venezuela
QG37_04737	0.9355	CDC_B11246	Venezuela
QG37_04737	0.9451	CDC_B11247	Venezuela
QG37_04738	1.0447	CDC_B11096	Pakistan
QG37_04738	0.9665	CDC_B11097	Pakistan
QG37_04738	0.9820	CDC_B11098	Pakistan
QG37_04738	0.9259	CDC_B11099	Pakistan
QG37_04738	0.9277	CDC_B11101	Pakistan
QG37_04738	1.0605	CDC_B11102	Pakistan
QG37_04738	0.9743	CDC_B11103	Pakistan
QG37_04738	0.9984	CDC_B11105	Pakistan
QG37_04738	1.1009	CDC_B11112	Pakistan
QG37_04738	0.9744	CDC_B11113	Pakistan
QG37_04738	0.9560	CDC_B11114	Pakistan
QG37_04738	0.9937	CDC_B11115	Pakistan
QG37_04738	0.8761	CDC_B11116	Pakistan
QG37_04738	1.0183	CDC_B11117	Pakistan
QG37_04738	1.0587	CDC_B11118	Pakistan
QG37_04738	1.0032	CDC_B11119	Pakistan
QG37_04738	0.9507	CDC_B11200	India
QG37_04738	1.0336	CDC_B11201	India
QG37_04738	1.0349	CDC_B11205	India
QG37_04738	0.9898	CDC_B11206	India
QG37_04738	1.0014	CDC_B11207	India
QG37_04738	1.1081	CDC_B11208	India
QG37_04738	1.0482	CDC_B11209	India
QG37_04738	1.0798	CDC_B11210	India
QG37_04738	1.0061	CDC_B11212	India
QG37_04738	1.0448	CDC_B11213	India
QG37_04738	1.0750	CDC_B11214	India
QG37_04738	1.0373	CDC_B11215	India
QG37_04738	0.9622	CDC_B11216	India
QG37_04738	0.8642	CDC_B11217	India
QG37_04738	1.0370	CDC_B11218	India
QG37_04738	1.0162	CDC_B11219	India
QG37_04738	1.0525	CDC_B11220	Japan
QG37_04738	0.9329	CDC_B11221	South Africa
QG37_04738	1.0239	CDC_B11222	South Africa
QG37_04738	0.9847	CDC_B11223	South Africa
QG37_04738	1.0325	CDC_B11224	South Africa
QG37_04738	1.0017	CDC_B11225	South Africa
QG37_04738	1.0553	CDC_B11226	South Africa
QG37_04738	1.0312	CDC_B11227	South Africa
QG37_04738	0.9968	CDC_B11228	South Africa
QG37_04738	1.0108	CDC_B11229	South Africa
QG37_04738	1.0022	CDC_B11230	South Africa
QG37_04738	1.0436	CDC_B11243	Venezuela
QG37_04738	1.0534	CDC_B11244	Venezuela
QG37_04738	1.1151	CDC_B11245	Venezuela
QG37_04738	1.0806	CDC_B11246	Venezuela
QG37_04738	1.0999	CDC_B11247	Venezuela
QG37_04739	0.7397	CDC_B11096	Pakistan
QG37_04739	0.7524	CDC_B11097	Pakistan
QG37_04739	0.8355	CDC_B11098	Pakistan
QG37_04739	0.8144	CDC_B11099	Pakistan
QG37_04739	0.6521	CDC_B11101	Pakistan
QG37_04739	0.6910	CDC_B11102	Pakistan
QG37_04739	0.7022	CDC_B11103	Pakistan
QG37_04739	0.7453	CDC_B11105	Pakistan
QG37_04739	0.8122	CDC_B11112	Pakistan
QG37_04739	0.6525	CDC_B11113	Pakistan
QG37_04739	0.7783	CDC_B11114	Pakistan
QG37_04739	0.7460	CDC_B11115	Pakistan
QG37_04739	0.6621	CDC_B11116	Pakistan
QG37_04739	0.7998	CDC_B11117	Pakistan
QG37_04739	0.7510	CDC_B11118	Pakistan
QG37_04739	0.9332	CDC_B11119	Pakistan
QG37_04739	0.7838	CDC_B11200	India
QG37_04739	0.8601	CDC_B11201	India
QG37_04739	0.8398	CDC_B11205	India
QG37_04739	0.7632	CDC_B11206	India
QG37_04739	0.7274	CDC_B11207	India
QG37_04739	0.7831	CDC_B11208	India
QG37_04739	0.7660	CDC_B11209	India
QG37_04739	0.8151	CDC_B11210	India
QG37_04739	0.7191	CDC_B11212	India
QG37_04739	0.7676	CDC_B11213	India
QG37_04739	0.8468	CDC_B11214	India
QG37_04739	0.7349	CDC_B11215	India
QG37_04739	0.6531	CDC_B11216	India
QG37_04739	0.7072	CDC_B11217	India
QG37_04739	0.7327	CDC_B11218	India
QG37_04739	0.6476	CDC_B11219	India
QG37_04739	0.7397	CDC_B11220	Japan
QG37_04739	0.8322	CDC_B11221	South Africa
QG37_04739	0.8268	CDC_B11222	South Africa
QG37_04739	0.8833	CDC_B11223	South Africa
QG37_04739	0.8585	CDC_B11224	South Africa
QG37_04739	0.8306	CDC_B11225	South Africa
QG37_04739	0.7353	CDC_B11226	South Africa
QG37_04739	0.7657	CDC_B11227	South Africa
QG37_04739	0.8130	CDC_B11228	South Africa
QG37_04739	0.7731	CDC_B11229	South Africa
QG37_04739	0.7392	CDC_B11230	South Africa
QG37_04739	0.8455	CDC_B11243	Venezuela
QG37_04739	0.7788	CDC_B11244	Venezuela
QG37_04739	0.8630	CDC_B11245	Venezuela
QG37_04739	0.7640	CDC_B11246	Venezuela
QG37_04739	0.7592	CDC_B11247	Venezuela
QG37_04740	1.0790	CDC_B11096	Pakistan
QG37_04740	0.9441	CDC_B11097	Pakistan
QG37_04740	1.0639	CDC_B11098	Pakistan
QG37_04740	1.0240	CDC_B11099	Pakistan
QG37_04740	0.8142	CDC_B11101	Pakistan
QG37_04740	1.0016	CDC_B11102	Pakistan
QG37_04740	0.7531	CDC_B11103	Pakistan
QG37_04740	0.9781	CDC_B11105	Pakistan
QG37_04740	1.0415	CDC_B11112	Pakistan
QG37_04740	0.8467	CDC_B11113	Pakistan
QG37_04740	0.8560	CDC_B11114	Pakistan
QG37_04740	0.9157	CDC_B11115	Pakistan
QG37_04740	0.7279	CDC_B11116	Pakistan
QG37_04740	1.0191	CDC_B11117	Pakistan
QG37_04740	0.8214	CDC_B11118	Pakistan
QG37_04740	1.1233	CDC_B11119	Pakistan
QG37_04740	0.9634	CDC_B11200	India
QG37_04740	1.0012	CDC_B11201	India
QG37_04740	0.9320	CDC_B11205	India
QG37_04740	0.9393	CDC_B11206	India
QG37_04740	1.0625	CDC_B11207	India
QG37_04740	0.8783	CDC_B11208	India
QG37_04740	1.0060	CDC_B11209	India
QG37_04740	1.0976	CDC_B11210	India
QG37_04740	0.8104	CDC_B11212	India
QG37_04740	0.7979	CDC_B11213	India
QG37_04740	1.0247	CDC_B11214	India
QG37_04740	1.0473	CDC_B11215	India
QG37_04740	0.8728	CDC_B11216	India
QG37_04740	0.6326	CDC_B11217	India
QG37_04740	0.9280	CDC_B11218	India
QG37_04740	0.8744	CDC_B11219	India
QG37_04740	0.9532	CDC_B11220	Japan
QG37_04740	0.9244	CDC_B11221	South Africa
QG37_04740	1.0369	CDC_B11222	South Africa
QG37_04740	1.1129	CDC_B11223	South Africa
QG37_04740	1.0512	CDC_B11224	South Africa
QG37_04740	1.1336	CDC_B11225	South Africa
QG37_04740	0.9966	CDC_B11226	South Africa
QG37_04740	0.8448	CDC_B11227	South Africa
QG37_04740	0.9251	CDC_B11228	South Africa
QG37_04740	0.8909	CDC_B11229	South Africa
QG37_04740	0.9394	CDC_B11230	South Africa
QG37_04740	0.9187	CDC_B11243	Venezuela
QG37_04740	0.9289	CDC_B11244	Venezuela
QG37_04740	0.9142	CDC_B11245	Venezuela
QG37_04740	0.8836	CDC_B11246	Venezuela
QG37_04740	0.7767	CDC_B11247	Venezuela
QG37_04741	0.8301	CDC_B11096	Pakistan
QG37_04741	1.0216	CDC_B11097	Pakistan
QG37_04741	0.7988	CDC_B11098	Pakistan
QG37_04741	0.7721	CDC_B11099	Pakistan
QG37_04741	1.0599	CDC_B11101	Pakistan
QG37_04741	0.7471	CDC_B11102	Pakistan
QG37_04741	0.8958	CDC_B11103	Pakistan
QG37_04741	0.9770	CDC_B11105	Pakistan
QG37_04741	1.0008	CDC_B11112	Pakistan
QG37_04741	0.9268	CDC_B11113	Pakistan
QG37_04741	1.0001	CDC_B11114	Pakistan
QG37_04741	0.9727	CDC_B11115	Pakistan
QG37_04741	1.0537	CDC_B11116	Pakistan
QG37_04741	1.0289	CDC_B11117	Pakistan
QG37_04741	0.9008	CDC_B11118	Pakistan
QG37_04741	1.1394	CDC_B11119	Pakistan
QG37_04741	0.9349	CDC_B11200	India
QG37_04741	0.9871	CDC_B11201	India
QG37_04741	0.9137	CDC_B11205	India
QG37_04741	0.9965	CDC_B11206	India
QG37_04741	1.0664	CDC_B11207	India
QG37_04741	0.9168	CDC_B11208	India
QG37_04741	0.9580	CDC_B11209	India
QG37_04741	0.9380	CDC_B11210	India
QG37_04741	0.9526	CDC_B11212	India
QG37_04741	0.8540	CDC_B11213	India
QG37_04741	1.1243	CDC_B11214	India
QG37_04741	0.9531	CDC_B11215	India
QG37_04741	0.8973	CDC_B11216	India
QG37_04741	0.7536	CDC_B11217	India
QG37_04741	0.8061	CDC_B11218	India
QG37_04741	0.9046	CDC_B11219	India
QG37_04741	0.9238	CDC_B11220	Japan
QG37_04741	1.0220	CDC_B11221	South Africa
QG37_04741	1.0775	CDC_B11222	South Africa
QG37_04741	0.9576	CDC_B11223	South Africa
QG37_04741	0.8457	CDC_B11224	South Africa
QG37_04741	0.9446	CDC_B11225	South Africa
QG37_04741	1.0461	CDC_B11226	South Africa
QG37_04741	1.0138	CDC_B11227	South Africa
QG37_04741	0.8879	CDC_B11228	South Africa
QG37_04741	1.0271	CDC_B11229	South Africa
QG37_04741	1.0359	CDC_B11230	South Africa
QG37_04741	1.1165	CDC_B11243	Venezuela
QG37_04741	1.0264	CDC_B11244	Venezuela
QG37_04741	0.9681	CDC_B11245	Venezuela
QG37_04741	1.0885	CDC_B11246	Venezuela
QG37_04741	1.0272	CDC_B11247	Venezuela
QG37_04742	0.8830	CDC_B11096	Pakistan
QG37_04742	0.7965	CDC_B11097	Pakistan
QG37_04742	0.8157	CDC_B11098	Pakistan
QG37_04742	0.7886	CDC_B11099	Pakistan
QG37_04742	0.8349	CDC_B11101	Pakistan
QG37_04742	0.8328	CDC_B11102	Pakistan
QG37_04742	0.9475	CDC_B11103	Pakistan
QG37_04742	0.8723	CDC_B11105	Pakistan
QG37_04742	0.8806	CDC_B11112	Pakistan
QG37_04742	0.8167	CDC_B11113	Pakistan
QG37_04742	0.9806	CDC_B11114	Pakistan
QG37_04742	0.7229	CDC_B11115	Pakistan
QG37_04742	0.7663	CDC_B11116	Pakistan
QG37_04742	0.7731	CDC_B11117	Pakistan
QG37_04742	0.8100	CDC_B11118	Pakistan
QG37_04742	0.8767	CDC_B11119	Pakistan
QG37_04742	0.8777	CDC_B11200	India
QG37_04742	0.8059	CDC_B11201	India
QG37_04742	0.8451	CDC_B11205	India
QG37_04742	0.7743	CDC_B11206	India
QG37_04742	0.8824	CDC_B11207	India
QG37_04742	0.7891	CDC_B11208	India
QG37_04742	0.8394	CDC_B11209	India
QG37_04742	0.8227	CDC_B11210	India
QG37_04742	0.8891	CDC_B11212	India
QG37_04742	0.8039	CDC_B11213	India
QG37_04742	0.8573	CDC_B11214	India
QG37_04742	0.7384	CDC_B11215	India
QG37_04742	0.7107	CDC_B11216	India
QG37_04742	0.5965	CDC_B11217	India
QG37_04742	0.6855	CDC_B11218	India
QG37_04742	0.7641	CDC_B11219	India
QG37_04742	0.7955	CDC_B11220	Japan
QG37_04742	0.8070	CDC_B11221	South Africa
QG37_04742	0.9044	CDC_B11222	South Africa
QG37_04742	0.8315	CDC_B11223	South Africa
QG37_04742	0.8536	CDC_B11224	South Africa
QG37_04742	0.8097	CDC_B11225	South Africa
QG37_04742	0.8687	CDC_B11226	South Africa
QG37_04742	0.8121	CDC_B11227	South Africa
QG37_04742	0.8556	CDC_B11228	South Africa
QG37_04742	0.9045	CDC_B11229	South Africa
QG37_04742	0.8670	CDC_B11230	South Africa
QG37_04742	0.7946	CDC_B11243	Venezuela
QG37_04742	0.6433	CDC_B11244	Venezuela
QG37_04742	0.6974	CDC_B11245	Venezuela
QG37_04742	0.8042	CDC_B11246	Venezuela
QG37_04742	0.7163	CDC_B11247	Venezuela
QG37_04743	0.9234	CDC_B11096	Pakistan
QG37_04743	0.7391	CDC_B11097	Pakistan
QG37_04743	0.7188	CDC_B11098	Pakistan
QG37_04743	0.7396	CDC_B11099	Pakistan
QG37_04743	0.6079	CDC_B11101	Pakistan
QG37_04743	0.8017	CDC_B11102	Pakistan
QG37_04743	0.8491	CDC_B11103	Pakistan
QG37_04743	0.8632	CDC_B11105	Pakistan
QG37_04743	0.7186	CDC_B11112	Pakistan
QG37_04743	0.8352	CDC_B11113	Pakistan
QG37_04743	0.8127	CDC_B11114	Pakistan
QG37_04743	0.8213	CDC_B11115	Pakistan
QG37_04743	0.8054	CDC_B11116	Pakistan
QG37_04743	0.8949	CDC_B11117	Pakistan
QG37_04743	0.7523	CDC_B11118	Pakistan
QG37_04743	0.8205	CDC_B11119	Pakistan
QG37_04743	0.8305	CDC_B11200	India
QG37_04743	0.8656	CDC_B11201	India
QG37_04743	0.8421	CDC_B11205	India
QG37_04743	0.7828	CDC_B11206	India
QG37_04743	0.7463	CDC_B11207	India
QG37_04743	0.7824	CDC_B11208	India
QG37_04743	0.6998	CDC_B11209	India
QG37_04743	0.6951	CDC_B11210	India
QG37_04743	0.7113	CDC_B11212	India
QG37_04743	0.8127	CDC_B11213	India
QG37_04743	0.7328	CDC_B11214	India
QG37_04743	0.7236	CDC_B11215	India
QG37_04743	0.8473	CDC_B11216	India
QG37_04743	0.7017	CDC_B11217	India
QG37_04743	0.8318	CDC_B11218	India
QG37_04743	0.7140	CDC_B11219	India
QG37_04743	0.7711	CDC_B11220	Japan
QG37_04743	0.7813	CDC_B11221	South Africa
QG37_04743	0.8624	CDC_B11222	South Africa
QG37_04743	0.7471	CDC_B11223	South Africa
QG37_04743	0.7594	CDC_B11224	South Africa
QG37_04743	0.6587	CDC_B11225	South Africa
QG37_04743	0.8026	CDC_B11226	South Africa
QG37_04743	0.8174	CDC_B11227	South Africa
QG37_04743	0.9754	CDC_B11228	South Africa
QG37_04743	0.8729	CDC_B11229	South Africa
QG37_04743	0.7501	CDC_B11230	South Africa
QG37_04743	1.0021	CDC_B11243	Venezuela
QG37_04743	0.8516	CDC_B11244	Venezuela
QG37_04743	0.9713	CDC_B11245	Venezuela
QG37_04743	0.9525	CDC_B11246	Venezuela
QG37_04743	0.8496	CDC_B11247	Venezuela
QG37_04744	0.9012	CDC_B11096	Pakistan
QG37_04744	0.7115	CDC_B11097	Pakistan
QG37_04744	0.8397	CDC_B11098	Pakistan
QG37_04744	0.9502	CDC_B11099	Pakistan
QG37_04744	0.8582	CDC_B11101	Pakistan
QG37_04744	0.8376	CDC_B11102	Pakistan
QG37_04744	1.0117	CDC_B11103	Pakistan
QG37_04744	0.9039	CDC_B11105	Pakistan
QG37_04744	0.8039	CDC_B11112	Pakistan
QG37_04744	0.9336	CDC_B11113	Pakistan
QG37_04744	0.8745	CDC_B11114	Pakistan
QG37_04744	0.9391	CDC_B11115	Pakistan
QG37_04744	0.9936	CDC_B11116	Pakistan
QG37_04744	1.0470	CDC_B11117	Pakistan
QG37_04744	0.8447	CDC_B11118	Pakistan
QG37_04744	0.8297	CDC_B11119	Pakistan
QG37_04744	0.7946	CDC_B11200	India
QG37_04744	0.9086	CDC_B11201	India
QG37_04744	0.7921	CDC_B11205	India
QG37_04744	0.8750	CDC_B11206	India
QG37_04744	0.8060	CDC_B11207	India
QG37_04744	0.8623	CDC_B11208	India
QG37_04744	0.8743	CDC_B11209	India
QG37_04744	0.8524	CDC_B11210	India
QG37_04744	0.7608	CDC_B11212	India
QG37_04744	0.7681	CDC_B11213	India
QG37_04744	0.7829	CDC_B11214	India
QG37_04744	0.7080	CDC_B11215	India
QG37_04744	0.8120	CDC_B11216	India
QG37_04744	0.6902	CDC_B11217	India
QG37_04744	0.8640	CDC_B11218	India
QG37_04744	0.8323	CDC_B11219	India
QG37_04744	0.8248	CDC_B11220	Japan
QG37_04744	0.9002	CDC_B11221	South Africa
QG37_04744	0.8152	CDC_B11222	South Africa
QG37_04744	0.9245	CDC_B11223	South Africa
QG37_04744	0.7837	CDC_B11224	South Africa
QG37_04744	0.8066	CDC_B11225	South Africa
QG37_04744	0.9680	CDC_B11226	South Africa
QG37_04744	0.9156	CDC_B11227	South Africa
QG37_04744	0.8853	CDC_B11228	South Africa
QG37_04744	0.9764	CDC_B11229	South Africa
QG37_04744	0.9069	CDC_B11230	South Africa
QG37_04744	0.9581	CDC_B11243	Venezuela
QG37_04744	0.7953	CDC_B11244	Venezuela
QG37_04744	0.9539	CDC_B11245	Venezuela
QG37_04744	0.9198	CDC_B11246	Venezuela
QG37_04744	0.7395	CDC_B11247	Venezuela
QG37_04745	0.8900	CDC_B11096	Pakistan
QG37_04745	0.8354	CDC_B11097	Pakistan
QG37_04745	0.7937	CDC_B11098	Pakistan
QG37_04745	0.8745	CDC_B11099	Pakistan
QG37_04745	0.8710	CDC_B11101	Pakistan
QG37_04745	0.9049	CDC_B11102	Pakistan
QG37_04745	0.8785	CDC_B11103	Pakistan
QG37_04745	0.8397	CDC_B11105	Pakistan
QG37_04745	0.9998	CDC_B11112	Pakistan
QG37_04745	1.1496	CDC_B11113	Pakistan
QG37_04745	0.9285	CDC_B11114	Pakistan
QG37_04745	0.8341	CDC_B11115	Pakistan
QG37_04745	1.0028	CDC_B11116	Pakistan
QG37_04745	0.9042	CDC_B11117	Pakistan
QG37_04745	1.1004	CDC_B11118	Pakistan
QG37_04745	0.9360	CDC_B11119	Pakistan
QG37_04745	0.9705	CDC_B11200	India
QG37_04745	0.8546	CDC_B11201	India
QG37_04745	0.8431	CDC_B11205	India
QG37_04745	0.8062	CDC_B11206	India
QG37_04745	0.8809	CDC_B11207	India
QG37_04745	0.9177	CDC_B11208	India
QG37_04745	0.9168	CDC_B11209	India
QG37_04745	0.8078	CDC_B11210	India
QG37_04745	0.9622	CDC_B11212	India
QG37_04745	0.8991	CDC_B11213	India
QG37_04745	0.7951	CDC_B11214	India
QG37_04745	0.8561	CDC_B11215	India
QG37_04745	0.9307	CDC_B11216	India
QG37_04745	0.6062	CDC_B11217	India
QG37_04745	1.0936	CDC_B11218	India
QG37_04745	0.8987	CDC_B11219	India
QG37_04745	0.9448	CDC_B11220	Japan
QG37_04745	0.9688	CDC_B11221	South Africa
QG37_04745	0.8711	CDC_B11222	South Africa
QG37_04745	0.8386	CDC_B11223	South Africa
QG37_04745	1.0317	CDC_B11224	South Africa
QG37_04745	0.9883	CDC_B11225	South Africa
QG37_04745	0.9271	CDC_B11226	South Africa
QG37_04745	0.9714	CDC_B11227	South Africa
QG37_04745	0.9069	CDC_B11228	South Africa
QG37_04745	0.9701	CDC_B11229	South Africa
QG37_04745	1.0755	CDC_B11230	South Africa
QG37_04745	0.8485	CDC_B11243	Venezuela
QG37_04745	1.0356	CDC_B11244	Venezuela
QG37_04745	0.9627	CDC_B11245	Venezuela
QG37_04745	0.9712	CDC_B11246	Venezuela
QG37_04745	1.0007	CDC_B11247	Venezuela
QG37_04746	0.8536	CDC_B11096	Pakistan
QG37_04746	1.0212	CDC_B11097	Pakistan
QG37_04746	0.6196	CDC_B11098	Pakistan
QG37_04746	0.9841	CDC_B11099	Pakistan
QG37_04746	0.7904	CDC_B11101	Pakistan
QG37_04746	1.0109	CDC_B11102	Pakistan
QG37_04746	0.8517	CDC_B11103	Pakistan
QG37_04746	0.8732	CDC_B11105	Pakistan
QG37_04746	0.9307	CDC_B11112	Pakistan
QG37_04746	0.8135	CDC_B11113	Pakistan
QG37_04746	0.9720	CDC_B11114	Pakistan
QG37_04746	0.8987	CDC_B11115	Pakistan
QG37_04746	0.8438	CDC_B11116	Pakistan
QG37_04746	0.9840	CDC_B11117	Pakistan
QG37_04746	0.8782	CDC_B11118	Pakistan
QG37_04746	0.9590	CDC_B11119	Pakistan
QG37_04746	0.9717	CDC_B11200	India
QG37_04746	1.0920	CDC_B11201	India
QG37_04746	0.9427	CDC_B11205	India
QG37_04746	0.7820	CDC_B11206	India
QG37_04746	0.9450	CDC_B11207	India
QG37_04746	1.0516	CDC_B11208	India
QG37_04746	1.0378	CDC_B11209	India
QG37_04746	0.7792	CDC_B11210	India
QG37_04746	0.9688	CDC_B11212	India
QG37_04746	0.8650	CDC_B11213	India
QG37_04746	0.7665	CDC_B11214	India
QG37_04746	0.9775	CDC_B11215	India
QG37_04746	0.7307	CDC_B11216	India
QG37_04746	0.6999	CDC_B11217	India
QG37_04746	0.7948	CDC_B11218	India
QG37_04746	0.8121	CDC_B11219	India
QG37_04746	1.1039	CDC_B11220	Japan
QG37_04746	0.8028	CDC_B11221	South Africa
QG37_04746	0.8136	CDC_B11222	South Africa
QG37_04746	0.9443	CDC_B11223	South Africa
QG37_04746	0.8671	CDC_B11224	South Africa
QG37_04746	0.8855	CDC_B11225	South Africa
QG37_04746	1.0181	CDC_B11226	South Africa
QG37_04746	0.9784	CDC_B11227	South Africa
QG37_04746	0.9599	CDC_B11228	South Africa
QG37_04746	0.9134	CDC_B11229	South Africa
QG37_04746	0.8677	CDC_B11230	South Africa
QG37_04746	0.9175	CDC_B11243	Venezuela
QG37_04746	0.7860	CDC_B11244	Venezuela
QG37_04746	0.9888	CDC_B11245	Venezuela
QG37_04746	0.8500	CDC_B11246	Venezuela
QG37_04746	0.9883	CDC_B11247	Venezuela
QG37_04747	1.0137	CDC_B11096	Pakistan
QG37_04747	0.9173	CDC_B11097	Pakistan
QG37_04747	0.9299	CDC_B11098	Pakistan
QG37_04747	0.9302	CDC_B11099	Pakistan
QG37_04747	0.9378	CDC_B11101	Pakistan
QG37_04747	0.9606	CDC_B11102	Pakistan
QG37_04747	0.9367	CDC_B11103	Pakistan
QG37_04747	1.0482	CDC_B11105	Pakistan
QG37_04747	0.9555	CDC_B11112	Pakistan
QG37_04747	0.9429	CDC_B11113	Pakistan
QG37_04747	1.0014	CDC_B11114	Pakistan
QG37_04747	0.9467	CDC_B11115	Pakistan
QG37_04747	0.9851	CDC_B11116	Pakistan
QG37_04747	0.9660	CDC_B11117	Pakistan
QG37_04747	0.9148	CDC_B11118	Pakistan
QG37_04747	0.9578	CDC_B11119	Pakistan
QG37_04747	0.9670	CDC_B11200	India
QG37_04747	0.9344	CDC_B11201	India
QG37_04747	0.9171	CDC_B11205	India
QG37_04747	0.9798	CDC_B11206	India
QG37_04747	0.9184	CDC_B11207	India
QG37_04747	1.0256	CDC_B11208	India
QG37_04747	0.9805	CDC_B11209	India
QG37_04747	0.9346	CDC_B11210	India
QG37_04747	0.9280	CDC_B11212	India
QG37_04747	0.9168	CDC_B11213	India
QG37_04747	1.0025	CDC_B11214	India
QG37_04747	0.9624	CDC_B11215	India
QG37_04747	0.8681	CDC_B11216	India
QG37_04747	0.9939	CDC_B11217	India
QG37_04747	1.0237	CDC_B11218	India
QG37_04747	0.9491	CDC_B11219	India
QG37_04747	1.0096	CDC_B11220	Japan
QG37_04747	0.9995	CDC_B11221	South Africa
QG37_04747	1.0155	CDC_B11222	South Africa
QG37_04747	1.0419	CDC_B11223	South Africa
QG37_04747	1.0186	CDC_B11224	South Africa
QG37_04747	0.8621	CDC_B11225	South Africa
QG37_04747	0.8779	CDC_B11226	South Africa
