GENE	COVERAGE	STRAIN	GROUP
QG37_04106	0.8943	CDC_B11101	Pakistan
QG37_04106	0.9413	CDC_B11102	Pakistan
QG37_04106	0.9367	CDC_B11103	Pakistan
QG37_04106	0.9628	CDC_B11105	Pakistan
QG37_04106	0.9250	CDC_B11112	Pakistan
QG37_04106	0.9051	CDC_B11113	Pakistan
QG37_04106	0.9938	CDC_B11114	Pakistan
QG37_04106	0.9256	CDC_B11115	Pakistan
QG37_04106	0.9368	CDC_B11116	Pakistan
QG37_04106	1.0078	CDC_B11117	Pakistan
QG37_04106	0.9604	CDC_B11118	Pakistan
QG37_04106	0.9982	CDC_B11119	Pakistan
QG37_04106	0.9904	CDC_B11200	India
QG37_04106	0.8711	CDC_B11201	India
QG37_04106	0.8538	CDC_B11205	India
QG37_04106	0.8049	CDC_B11206	India
QG37_04106	1.0213	CDC_B11207	India
QG37_04106	0.9468	CDC_B11208	India
QG37_04106	0.8262	CDC_B11209	India
QG37_04106	0.8758	CDC_B11210	India
QG37_04106	0.9014	CDC_B11212	India
QG37_04106	0.8934	CDC_B11213	India
QG37_04106	0.8475	CDC_B11214	India
QG37_04106	0.8908	CDC_B11215	India
QG37_04106	0.8627	CDC_B11216	India
QG37_04106	0.6623	CDC_B11217	India
QG37_04106	0.8956	CDC_B11218	India
QG37_04106	0.9797	CDC_B11219	India
QG37_04106	0.8606	CDC_B11220	Japan
QG37_04106	0.7942	CDC_B11221	South Africa
QG37_04106	0.9693	CDC_B11222	South Africa
QG37_04106	0.9644	CDC_B11223	South Africa
QG37_04106	0.9404	CDC_B11224	South Africa
QG37_04106	0.9471	CDC_B11225	South Africa
QG37_04106	0.9294	CDC_B11226	South Africa
QG37_04106	0.8496	CDC_B11227	South Africa
QG37_04106	0.9735	CDC_B11228	South Africa
QG37_04106	0.8885	CDC_B11229	South Africa
QG37_04106	0.9948	CDC_B11230	South Africa
QG37_04106	0.8843	CDC_B11243	Venezuela
QG37_04106	0.9828	CDC_B11244	Venezuela
QG37_04106	0.9402	CDC_B11245	Venezuela
QG37_04106	1.0104	CDC_B11246	Venezuela
QG37_04106	0.8835	CDC_B11247	Venezuela
QG37_04107	0.8638	CDC_B11096	Pakistan
QG37_04107	0.8330	CDC_B11097	Pakistan
QG37_04107	0.8723	CDC_B11098	Pakistan
QG37_04107	0.9095	CDC_B11099	Pakistan
QG37_04107	0.8754	CDC_B11101	Pakistan
QG37_04107	0.8243	CDC_B11102	Pakistan
QG37_04107	0.8651	CDC_B11103	Pakistan
QG37_04107	0.9558	CDC_B11105	Pakistan
QG37_04107	0.8975	CDC_B11112	Pakistan
QG37_04107	0.8791	CDC_B11113	Pakistan
QG37_04107	0.9526	CDC_B11114	Pakistan
QG37_04107	0.8005	CDC_B11115	Pakistan
QG37_04107	0.8031	CDC_B11116	Pakistan
QG37_04107	0.8937	CDC_B11117	Pakistan
QG37_04107	0.8806	CDC_B11118	Pakistan
QG37_04107	0.9875	CDC_B11119	Pakistan
QG37_04107	0.8664	CDC_B11200	India
QG37_04107	0.9839	CDC_B11201	India
QG37_04107	0.8070	CDC_B11205	India
QG37_04107	0.8279	CDC_B11206	India
QG37_04107	0.9052	CDC_B11207	India
QG37_04107	0.9122	CDC_B11208	India
QG37_04107	0.8871	CDC_B11209	India
QG37_04107	0.9046	CDC_B11210	India
QG37_04107	0.8817	CDC_B11212	India
QG37_04107	0.8562	CDC_B11213	India
QG37_04107	0.9466	CDC_B11214	India
QG37_04107	0.8637	CDC_B11215	India
QG37_04107	0.8038	CDC_B11216	India
QG37_04107	0.6990	CDC_B11217	India
QG37_04107	0.9136	CDC_B11218	India
QG37_04107	0.8573	CDC_B11219	India
QG37_04107	0.9338	CDC_B11220	Japan
QG37_04107	0.9341	CDC_B11221	South Africa
QG37_04107	0.9242	CDC_B11222	South Africa
QG37_04107	0.8620	CDC_B11223	South Africa
QG37_04107	0.8942	CDC_B11224	South Africa
QG37_04107	0.9068	CDC_B11225	South Africa
QG37_04107	0.8732	CDC_B11226	South Africa
QG37_04107	0.9402	CDC_B11227	South Africa
QG37_04107	0.9005	CDC_B11228	South Africa
QG37_04107	0.9053	CDC_B11229	South Africa
QG37_04107	0.9358	CDC_B11230	South Africa
QG37_04107	1.0134	CDC_B11243	Venezuela
QG37_04107	0.9677	CDC_B11244	Venezuela
QG37_04107	0.9236	CDC_B11245	Venezuela
QG37_04107	0.9546	CDC_B11246	Venezuela
QG37_04107	0.9118	CDC_B11247	Venezuela
QG37_04108	0.8669	CDC_B11096	Pakistan
QG37_04108	0.9853	CDC_B11097	Pakistan
QG37_04108	0.8805	CDC_B11098	Pakistan
QG37_04108	0.8960	CDC_B11099	Pakistan
QG37_04108	0.9683	CDC_B11101	Pakistan
QG37_04108	0.9069	CDC_B11102	Pakistan
QG37_04108	0.8547	CDC_B11103	Pakistan
QG37_04108	0.7732	CDC_B11105	Pakistan
QG37_04108	0.9360	CDC_B11112	Pakistan
QG37_04108	1.0221	CDC_B11113	Pakistan
QG37_04108	1.0090	CDC_B11114	Pakistan
QG37_04108	0.9361	CDC_B11115	Pakistan
QG37_04108	0.9585	CDC_B11116	Pakistan
QG37_04108	1.0404	CDC_B11117	Pakistan
QG37_04108	0.8881	CDC_B11118	Pakistan
QG37_04108	0.8746	CDC_B11119	Pakistan
QG37_04108	1.1066	CDC_B11200	India
QG37_04108	1.0833	CDC_B11201	India
QG37_04108	0.9625	CDC_B11205	India
QG37_04108	0.8666	CDC_B11206	India
QG37_04108	0.9421	CDC_B11207	India
QG37_04108	1.0256	CDC_B11208	India
QG37_04108	1.0137	CDC_B11209	India
QG37_04108	1.0560	CDC_B11210	India
QG37_04108	1.1635	CDC_B11212	India
QG37_04108	0.9290	CDC_B11213	India
QG37_04108	0.8649	CDC_B11214	India
QG37_04108	0.9311	CDC_B11215	India
QG37_04108	0.8930	CDC_B11216	India
QG37_04108	0.7927	CDC_B11217	India
QG37_04108	1.0236	CDC_B11218	India
QG37_04108	0.8230	CDC_B11219	India
QG37_04108	0.8266	CDC_B11220	Japan
QG37_04108	0.8551	CDC_B11221	South Africa
QG37_04108	0.9124	CDC_B11222	South Africa
QG37_04108	1.0051	CDC_B11223	South Africa
QG37_04108	0.9249	CDC_B11224	South Africa
QG37_04108	0.8127	CDC_B11225	South Africa
QG37_04108	0.8369	CDC_B11226	South Africa
QG37_04108	1.0100	CDC_B11227	South Africa
QG37_04108	0.9129	CDC_B11228	South Africa
QG37_04108	0.8996	CDC_B11229	South Africa
QG37_04108	0.8105	CDC_B11230	South Africa
QG37_04108	0.9607	CDC_B11243	Venezuela
QG37_04108	0.9244	CDC_B11244	Venezuela
QG37_04108	0.9804	CDC_B11245	Venezuela
QG37_04108	0.9591	CDC_B11246	Venezuela
QG37_04108	0.8928	CDC_B11247	Venezuela
QG37_04109	0.7754	CDC_B11096	Pakistan
QG37_04109	1.0282	CDC_B11097	Pakistan
QG37_04109	0.7520	CDC_B11098	Pakistan
QG37_04109	0.8207	CDC_B11099	Pakistan
QG37_04109	0.9077	CDC_B11101	Pakistan
QG37_04109	0.7840	CDC_B11102	Pakistan
QG37_04109	0.7703	CDC_B11103	Pakistan
QG37_04109	0.7709	CDC_B11105	Pakistan
QG37_04109	0.9183	CDC_B11112	Pakistan
QG37_04109	0.9355	CDC_B11113	Pakistan
QG37_04109	0.9707	CDC_B11114	Pakistan
QG37_04109	0.9621	CDC_B11115	Pakistan
QG37_04109	1.0107	CDC_B11116	Pakistan
QG37_04109	0.9426	CDC_B11117	Pakistan
QG37_04109	0.8548	CDC_B11118	Pakistan
QG37_04109	0.9009	CDC_B11119	Pakistan
QG37_04109	1.1565	CDC_B11200	India
QG37_04109	0.9546	CDC_B11201	India
QG37_04109	0.9036	CDC_B11205	India
QG37_04109	0.9491	CDC_B11206	India
QG37_04109	1.0278	CDC_B11207	India
QG37_04109	1.1338	CDC_B11208	India
QG37_04109	1.0311	CDC_B11209	India
QG37_04109	0.9857	CDC_B11210	India
QG37_04109	0.9432	CDC_B11212	India
QG37_04109	0.9551	CDC_B11213	India
QG37_04109	0.8540	CDC_B11214	India
QG37_04109	0.9830	CDC_B11215	India
QG37_04109	0.7631	CDC_B11216	India
QG37_04109	1.0588	CDC_B11217	India
QG37_04109	0.9329	CDC_B11218	India
QG37_04109	0.8636	CDC_B11219	India
QG37_04109	0.9731	CDC_B11220	Japan
QG37_04109	0.8574	CDC_B11221	South Africa
QG37_04109	0.9666	CDC_B11222	South Africa
QG37_04109	0.8526	CDC_B11223	South Africa
QG37_04109	0.8253	CDC_B11224	South Africa
QG37_04109	1.0110	CDC_B11225	South Africa
QG37_04109	0.8326	CDC_B11226	South Africa
QG37_04109	0.8157	CDC_B11227	South Africa
QG37_04109	0.9658	CDC_B11228	South Africa
QG37_04109	0.9912	CDC_B11229	South Africa
QG37_04109	0.8487	CDC_B11230	South Africa
QG37_04109	1.0832	CDC_B11243	Venezuela
QG37_04109	0.8027	CDC_B11244	Venezuela
QG37_04109	0.9049	CDC_B11245	Venezuela
QG37_04109	1.0225	CDC_B11246	Venezuela
QG37_04109	0.9605	CDC_B11247	Venezuela
QG37_04110	0.9887	CDC_B11096	Pakistan
QG37_04110	0.8582	CDC_B11097	Pakistan
QG37_04110	0.9669	CDC_B11098	Pakistan
QG37_04110	0.9609	CDC_B11099	Pakistan
QG37_04110	0.8910	CDC_B11101	Pakistan
QG37_04110	0.9283	CDC_B11102	Pakistan
QG37_04110	0.8197	CDC_B11103	Pakistan
QG37_04110	0.8838	CDC_B11105	Pakistan
QG37_04110	1.0270	CDC_B11112	Pakistan
QG37_04110	1.0711	CDC_B11113	Pakistan
QG37_04110	1.0861	CDC_B11114	Pakistan
QG37_04110	0.9283	CDC_B11115	Pakistan
QG37_04110	0.8823	CDC_B11116	Pakistan
QG37_04110	1.0383	CDC_B11117	Pakistan
QG37_04110	0.8092	CDC_B11118	Pakistan
QG37_04110	0.9837	CDC_B11119	Pakistan
QG37_04110	0.9730	CDC_B11200	India
QG37_04110	1.1251	CDC_B11201	India
QG37_04110	0.9441	CDC_B11205	India
QG37_04110	1.0235	CDC_B11206	India
QG37_04110	0.9520	CDC_B11207	India
QG37_04110	0.9570	CDC_B11208	India
QG37_04110	0.9191	CDC_B11209	India
QG37_04110	0.8440	CDC_B11210	India
QG37_04110	1.1325	CDC_B11212	India
QG37_04110	0.9236	CDC_B11213	India
QG37_04110	1.0204	CDC_B11214	India
QG37_04110	0.9763	CDC_B11215	India
QG37_04110	0.8172	CDC_B11216	India
QG37_04110	0.9182	CDC_B11217	India
QG37_04110	0.8502	CDC_B11218	India
QG37_04110	0.9783	CDC_B11219	India
QG37_04110	0.9758	CDC_B11220	Japan
QG37_04110	0.8705	CDC_B11221	South Africa
QG37_04110	1.0233	CDC_B11222	South Africa
QG37_04110	0.9404	CDC_B11223	South Africa
QG37_04110	0.9643	CDC_B11224	South Africa
QG37_04110	0.9848	CDC_B11225	South Africa
QG37_04110	0.9799	CDC_B11226	South Africa
QG37_04110	0.9202	CDC_B11227	South Africa
QG37_04110	0.9089	CDC_B11228	South Africa
QG37_04110	1.0367	CDC_B11229	South Africa
QG37_04110	0.9093	CDC_B11230	South Africa
QG37_04110	0.9321	CDC_B11243	Venezuela
QG37_04110	0.9861	CDC_B11244	Venezuela
QG37_04110	1.1075	CDC_B11245	Venezuela
QG37_04110	1.1891	CDC_B11246	Venezuela
QG37_04110	1.0954	CDC_B11247	Venezuela
QG37_04111	0.8636	CDC_B11096	Pakistan
QG37_04111	0.8703	CDC_B11097	Pakistan
QG37_04111	0.8125	CDC_B11098	Pakistan
QG37_04111	0.8196	CDC_B11099	Pakistan
QG37_04111	0.8505	CDC_B11101	Pakistan
QG37_04111	0.8120	CDC_B11102	Pakistan
QG37_04111	0.7319	CDC_B11103	Pakistan
QG37_04111	0.8601	CDC_B11105	Pakistan
QG37_04111	0.8480	CDC_B11112	Pakistan
QG37_04111	0.7449	CDC_B11113	Pakistan
QG37_04111	0.8271	CDC_B11114	Pakistan
QG37_04111	0.8064	CDC_B11115	Pakistan
QG37_04111	0.7807	CDC_B11116	Pakistan
QG37_04111	0.8204	CDC_B11117	Pakistan
QG37_04111	0.8462	CDC_B11118	Pakistan
QG37_04111	0.8461	CDC_B11119	Pakistan
QG37_04111	0.8103	CDC_B11200	India
QG37_04111	0.8325	CDC_B11201	India
QG37_04111	0.8667	CDC_B11205	India
QG37_04111	0.8786	CDC_B11206	India
QG37_04111	0.9205	CDC_B11207	India
QG37_04111	0.8045	CDC_B11208	India
QG37_04111	0.8577	CDC_B11209	India
QG37_04111	0.8499	CDC_B11210	India
QG37_04111	0.8786	CDC_B11212	India
QG37_04111	0.8078	CDC_B11213	India
QG37_04111	0.8154	CDC_B11214	India
QG37_04111	0.7384	CDC_B11215	India
QG37_04111	0.7744	CDC_B11216	India
QG37_04111	0.7399	CDC_B11217	India
QG37_04111	0.7272	CDC_B11218	India
QG37_04111	0.7864	CDC_B11219	India
QG37_04111	0.8088	CDC_B11220	Japan
QG37_04111	0.9046	CDC_B11221	South Africa
QG37_04111	0.9203	CDC_B11222	South Africa
QG37_04111	0.8612	CDC_B11223	South Africa
QG37_04111	0.8479	CDC_B11224	South Africa
QG37_04111	0.8154	CDC_B11225	South Africa
QG37_04111	0.7902	CDC_B11226	South Africa
QG37_04111	0.8509	CDC_B11227	South Africa
QG37_04111	0.8339	CDC_B11228	South Africa
QG37_04111	0.8974	CDC_B11229	South Africa
QG37_04111	0.8095	CDC_B11230	South Africa
QG37_04111	0.9408	CDC_B11243	Venezuela
QG37_04111	0.8382	CDC_B11244	Venezuela
QG37_04111	0.9215	CDC_B11245	Venezuela
QG37_04111	0.8894	CDC_B11246	Venezuela
QG37_04111	0.8827	CDC_B11247	Venezuela
QG37_04112	1.4513	CDC_B11096	Pakistan
QG37_04112	1.0492	CDC_B11097	Pakistan
QG37_04112	1.1090	CDC_B11098	Pakistan
QG37_04112	1.1070	CDC_B11099	Pakistan
QG37_04112	1.0500	CDC_B11101	Pakistan
QG37_04112	0.9613	CDC_B11102	Pakistan
QG37_04112	1.0973	CDC_B11103	Pakistan
QG37_04112	0.9094	CDC_B11105	Pakistan
QG37_04112	1.0785	CDC_B11112	Pakistan
QG37_04112	0.9456	CDC_B11113	Pakistan
QG37_04112	0.9837	CDC_B11114	Pakistan
QG37_04112	1.0702	CDC_B11115	Pakistan
QG37_04112	0.8866	CDC_B11116	Pakistan
QG37_04112	0.9961	CDC_B11117	Pakistan
QG37_04112	0.9605	CDC_B11118	Pakistan
QG37_04112	0.9419	CDC_B11119	Pakistan
QG37_04112	0.9562	CDC_B11200	India
QG37_04112	0.9744	CDC_B11201	India
QG37_04112	1.2198	CDC_B11205	India
QG37_04112	1.0682	CDC_B11206	India
QG37_04112	0.8647	CDC_B11207	India
QG37_04112	1.1273	CDC_B11208	India
QG37_04112	0.8799	CDC_B11209	India
QG37_04112	1.0067	CDC_B11210	India
QG37_04112	0.9990	CDC_B11212	India
QG37_04112	0.8505	CDC_B11213	India
QG37_04112	0.9622	CDC_B11214	India
QG37_04112	1.0026	CDC_B11215	India
QG37_04112	0.9224	CDC_B11216	India
QG37_04112	1.0731	CDC_B11217	India
QG37_04112	1.0867	CDC_B11218	India
QG37_04112	0.9182	CDC_B11219	India
QG37_04112	1.1157	CDC_B11220	Japan
QG37_04112	1.2550	CDC_B11221	South Africa
QG37_04112	1.1510	CDC_B11222	South Africa
QG37_04112	1.1556	CDC_B11223	South Africa
QG37_04112	1.1591	CDC_B11224	South Africa
QG37_04112	1.1758	CDC_B11225	South Africa
QG37_04112	1.3879	CDC_B11226	South Africa
QG37_04112	1.3032	CDC_B11227	South Africa
QG37_04112	1.2334	CDC_B11228	South Africa
QG37_04112	1.2064	CDC_B11229	South Africa
QG37_04112	1.1159	CDC_B11230	South Africa
QG37_04112	1.2137	CDC_B11243	Venezuela
QG37_04112	1.3569	CDC_B11244	Venezuela
QG37_04112	1.2597	CDC_B11245	Venezuela
QG37_04112	1.3340	CDC_B11246	Venezuela
QG37_04112	1.3828	CDC_B11247	Venezuela
QG37_04113	0.8084	CDC_B11096	Pakistan
QG37_04113	0.7620	CDC_B11097	Pakistan
QG37_04113	0.7157	CDC_B11098	Pakistan
QG37_04113	0.7751	CDC_B11099	Pakistan
QG37_04113	0.7730	CDC_B11101	Pakistan
QG37_04113	0.8886	CDC_B11102	Pakistan
QG37_04113	0.9457	CDC_B11103	Pakistan
QG37_04113	0.9164	CDC_B11105	Pakistan
QG37_04113	0.8398	CDC_B11112	Pakistan
QG37_04113	0.7162	CDC_B11113	Pakistan
QG37_04113	0.8336	CDC_B11114	Pakistan
QG37_04113	0.8861	CDC_B11115	Pakistan
QG37_04113	0.8680	CDC_B11116	Pakistan
QG37_04113	0.8922	CDC_B11117	Pakistan
QG37_04113	0.8996	CDC_B11118	Pakistan
QG37_04113	0.9471	CDC_B11119	Pakistan
QG37_04113	0.8168	CDC_B11200	India
QG37_04113	0.9082	CDC_B11201	India
QG37_04113	0.9428	CDC_B11205	India
QG37_04113	0.8399	CDC_B11206	India
QG37_04113	0.9834	CDC_B11207	India
QG37_04113	0.9089	CDC_B11208	India
QG37_04113	0.9333	CDC_B11209	India
QG37_04113	0.8549	CDC_B11210	India
QG37_04113	0.8798	CDC_B11212	India
QG37_04113	0.8251	CDC_B11213	India
QG37_04113	0.8442	CDC_B11214	India
QG37_04113	0.7493	CDC_B11215	India
QG37_04113	0.7095	CDC_B11216	India
QG37_04113	0.7814	CDC_B11217	India
QG37_04113	0.9197	CDC_B11218	India
QG37_04113	0.8426	CDC_B11219	India
QG37_04113	0.9808	CDC_B11220	Japan
QG37_04113	0.9390	CDC_B11221	South Africa
QG37_04113	0.9771	CDC_B11222	South Africa
QG37_04113	0.8767	CDC_B11223	South Africa
QG37_04113	0.8737	CDC_B11224	South Africa
QG37_04113	0.9012	CDC_B11225	South Africa
QG37_04113	0.9470	CDC_B11226	South Africa
QG37_04113	0.8637	CDC_B11227	South Africa
QG37_04113	0.9081	CDC_B11228	South Africa
QG37_04113	0.8912	CDC_B11229	South Africa
QG37_04113	0.8919	CDC_B11230	South Africa
QG37_04113	1.0303	CDC_B11243	Venezuela
QG37_04113	0.8760	CDC_B11244	Venezuela
QG37_04113	0.9070	CDC_B11245	Venezuela
QG37_04113	0.8543	CDC_B11246	Venezuela
QG37_04113	0.8674	CDC_B11247	Venezuela
QG37_04114	0.7131	CDC_B11096	Pakistan
QG37_04114	0.5705	CDC_B11097	Pakistan
QG37_04114	0.7999	CDC_B11098	Pakistan
QG37_04114	0.6090	CDC_B11099	Pakistan
QG37_04114	0.8110	CDC_B11101	Pakistan
QG37_04114	0.6530	CDC_B11102	Pakistan
QG37_04114	0.7032	CDC_B11103	Pakistan
QG37_04114	0.7179	CDC_B11105	Pakistan
QG37_04114	0.7226	CDC_B11112	Pakistan
QG37_04114	0.6995	CDC_B11113	Pakistan
QG37_04114	0.6421	CDC_B11114	Pakistan
QG37_04114	0.5375	CDC_B11115	Pakistan
QG37_04114	0.7020	CDC_B11116	Pakistan
QG37_04114	0.9450	CDC_B11117	Pakistan
QG37_04114	0.7258	CDC_B11118	Pakistan
QG37_04114	0.7396	CDC_B11119	Pakistan
QG37_04114	0.8179	CDC_B11200	India
QG37_04114	0.7370	CDC_B11201	India
QG37_04114	0.7633	CDC_B11205	India
QG37_04114	0.8172	CDC_B11206	India
QG37_04114	0.7532	CDC_B11207	India
QG37_04114	0.6414	CDC_B11208	India
QG37_04114	0.6977	CDC_B11209	India
QG37_04114	0.8463	CDC_B11210	India
QG37_04114	0.8648	CDC_B11212	India
QG37_04114	0.7148	CDC_B11213	India
QG37_04114	0.7262	CDC_B11214	India
QG37_04114	0.6305	CDC_B11215	India
QG37_04114	0.6539	CDC_B11216	India
QG37_04114	0.7266	CDC_B11217	India
QG37_04114	0.7339	CDC_B11218	India
QG37_04114	0.6342	CDC_B11219	India
QG37_04114	0.6883	CDC_B11220	Japan
QG37_04114	0.7941	CDC_B11221	South Africa
QG37_04114	0.8097	CDC_B11222	South Africa
QG37_04114	0.8692	CDC_B11223	South Africa
QG37_04114	0.7772	CDC_B11224	South Africa
QG37_04114	0.7213	CDC_B11225	South Africa
QG37_04114	0.8915	CDC_B11226	South Africa
QG37_04114	0.8561	CDC_B11227	South Africa
QG37_04114	0.7831	CDC_B11228	South Africa
QG37_04114	0.6453	CDC_B11229	South Africa
QG37_04114	0.7180	CDC_B11230	South Africa
QG37_04114	0.8003	CDC_B11243	Venezuela
QG37_04114	0.7835	CDC_B11244	Venezuela
QG37_04114	0.7888	CDC_B11245	Venezuela
QG37_04114	0.7475	CDC_B11246	Venezuela
QG37_04114	0.7312	CDC_B11247	Venezuela
QG37_04115	0.8366	CDC_B11096	Pakistan
QG37_04115	0.7867	CDC_B11097	Pakistan
QG37_04115	0.7636	CDC_B11098	Pakistan
QG37_04115	0.7692	CDC_B11099	Pakistan
QG37_04115	0.7955	CDC_B11101	Pakistan
QG37_04115	0.8988	CDC_B11102	Pakistan
QG37_04115	0.7497	CDC_B11103	Pakistan
QG37_04115	0.8422	CDC_B11105	Pakistan
QG37_04115	0.7587	CDC_B11112	Pakistan
QG37_04115	0.6409	CDC_B11113	Pakistan
QG37_04115	0.7747	CDC_B11114	Pakistan
QG37_04115	0.7566	CDC_B11115	Pakistan
QG37_04115	0.7123	CDC_B11116	Pakistan
QG37_04115	0.7887	CDC_B11117	Pakistan
QG37_04115	0.7627	CDC_B11118	Pakistan
QG37_04115	0.8758	CDC_B11119	Pakistan
QG37_04115	0.8107	CDC_B11200	India
QG37_04115	0.8142	CDC_B11201	India
QG37_04115	0.7946	CDC_B11205	India
QG37_04115	0.8439	CDC_B11206	India
QG37_04115	0.7944	CDC_B11207	India
QG37_04115	0.8309	CDC_B11208	India
QG37_04115	0.7444	CDC_B11209	India
QG37_04115	0.9027	CDC_B11210	India
QG37_04115	0.8480	CDC_B11212	India
QG37_04115	0.7689	CDC_B11213	India
QG37_04115	0.7930	CDC_B11214	India
QG37_04115	0.7227	CDC_B11215	India
QG37_04115	0.6374	CDC_B11216	India
QG37_04115	0.5623	CDC_B11217	India
QG37_04115	0.6617	CDC_B11218	India
QG37_04115	0.7537	CDC_B11219	India
QG37_04115	0.7360	CDC_B11220	Japan
QG37_04115	0.8148	CDC_B11221	South Africa
QG37_04115	0.7074	CDC_B11222	South Africa
QG37_04115	0.7135	CDC_B11223	South Africa
QG37_04115	0.6795	CDC_B11224	South Africa
QG37_04115	0.8093	CDC_B11225	South Africa
QG37_04115	0.8128	CDC_B11226	South Africa
QG37_04115	0.7932	CDC_B11227	South Africa
QG37_04115	0.8410	CDC_B11228	South Africa
QG37_04115	0.7677	CDC_B11229	South Africa
QG37_04115	0.7265	CDC_B11230	South Africa
QG37_04115	0.8961	CDC_B11243	Venezuela
QG37_04115	0.7813	CDC_B11244	Venezuela
QG37_04115	0.8074	CDC_B11245	Venezuela
QG37_04115	0.8567	CDC_B11246	Venezuela
QG37_04115	0.7641	CDC_B11247	Venezuela
QG37_04116	0.7732	CDC_B11096	Pakistan
QG37_04116	0.9704	CDC_B11097	Pakistan
QG37_04116	0.9677	CDC_B11098	Pakistan
QG37_04116	1.0166	CDC_B11099	Pakistan
QG37_04116	0.9290	CDC_B11101	Pakistan
QG37_04116	0.8731	CDC_B11102	Pakistan
QG37_04116	0.7963	CDC_B11103	Pakistan
QG37_04116	0.9394	CDC_B11105	Pakistan
QG37_04116	0.9789	CDC_B11112	Pakistan
QG37_04116	0.7566	CDC_B11113	Pakistan
QG37_04116	0.8956	CDC_B11114	Pakistan
QG37_04116	0.7213	CDC_B11115	Pakistan
QG37_04116	0.9027	CDC_B11116	Pakistan
QG37_04116	0.9627	CDC_B11117	Pakistan
QG37_04116	0.8461	CDC_B11118	Pakistan
QG37_04116	1.0205	CDC_B11119	Pakistan
QG37_04116	0.8604	CDC_B11200	India
QG37_04116	0.8750	CDC_B11201	India
QG37_04116	0.9079	CDC_B11205	India
QG37_04116	0.9474	CDC_B11206	India
QG37_04116	0.9000	CDC_B11207	India
QG37_04116	0.9479	CDC_B11208	India
QG37_04116	0.8840	CDC_B11209	India
QG37_04116	0.7914	CDC_B11210	India
QG37_04116	0.9393	CDC_B11212	India
QG37_04116	0.9384	CDC_B11213	India
QG37_04116	1.0246	CDC_B11214	India
QG37_04116	1.0182	CDC_B11215	India
QG37_04116	0.8037	CDC_B11216	India
QG37_04116	0.8160	CDC_B11217	India
QG37_04116	0.7793	CDC_B11218	India
QG37_04116	0.8949	CDC_B11219	India
QG37_04116	0.9324	CDC_B11220	Japan
QG37_04116	0.8631	CDC_B11221	South Africa
QG37_04116	0.9752	CDC_B11222	South Africa
QG37_04116	0.9286	CDC_B11223	South Africa
QG37_04116	0.8646	CDC_B11224	South Africa
QG37_04116	0.8022	CDC_B11225	South Africa
QG37_04116	0.8376	CDC_B11226	South Africa
QG37_04116	0.9163	CDC_B11227	South Africa
QG37_04116	0.8631	CDC_B11228	South Africa
QG37_04116	0.8124	CDC_B11229	South Africa
QG37_04116	0.7853	CDC_B11230	South Africa
QG37_04116	0.9177	CDC_B11243	Venezuela
QG37_04116	0.7739	CDC_B11244	Venezuela
QG37_04116	0.8410	CDC_B11245	Venezuela
QG37_04116	0.8659	CDC_B11246	Venezuela
QG37_04116	0.9010	CDC_B11247	Venezuela
QG37_04117	0.8910	CDC_B11096	Pakistan
QG37_04117	0.7947	CDC_B11097	Pakistan
QG37_04117	0.8571	CDC_B11098	Pakistan
QG37_04117	0.8990	CDC_B11099	Pakistan
QG37_04117	0.8389	CDC_B11101	Pakistan
QG37_04117	0.8503	CDC_B11102	Pakistan
QG37_04117	0.9053	CDC_B11103	Pakistan
QG37_04117	0.9033	CDC_B11105	Pakistan
QG37_04117	0.8408	CDC_B11112	Pakistan
QG37_04117	0.8100	CDC_B11113	Pakistan
QG37_04117	0.8324	CDC_B11114	Pakistan
QG37_04117	0.8215	CDC_B11115	Pakistan
QG37_04117	0.8355	CDC_B11116	Pakistan
QG37_04117	0.8868	CDC_B11117	Pakistan
QG37_04117	0.9165	CDC_B11118	Pakistan
QG37_04117	0.8969	CDC_B11119	Pakistan
QG37_04117	0.8597	CDC_B11200	India
QG37_04117	0.9022	CDC_B11201	India
QG37_04117	0.8754	CDC_B11205	India
QG37_04117	0.9028	CDC_B11206	India
QG37_04117	0.8532	CDC_B11207	India
QG37_04117	0.8888	CDC_B11208	India
QG37_04117	0.8599	CDC_B11209	India
QG37_04117	0.8632	CDC_B11210	India
QG37_04117	0.8669	CDC_B11212	India
QG37_04117	0.8481	CDC_B11213	India
QG37_04117	0.8574	CDC_B11214	India
QG37_04117	0.8142	CDC_B11215	India
QG37_04117	0.8366	CDC_B11216	India
QG37_04117	0.7799	CDC_B11217	India
QG37_04117	0.8668	CDC_B11218	India
QG37_04117	0.8217	CDC_B11219	India
QG37_04117	0.8580	CDC_B11220	Japan
QG37_04117	0.9145	CDC_B11221	South Africa
QG37_04117	0.9268	CDC_B11222	South Africa
QG37_04117	0.9317	CDC_B11223	South Africa
QG37_04117	0.8519	CDC_B11224	South Africa
QG37_04117	0.9072	CDC_B11225	South Africa
QG37_04117	0.9680	CDC_B11226	South Africa
QG37_04117	0.8661	CDC_B11227	South Africa
QG37_04117	0.9521	CDC_B11228	South Africa
QG37_04117	0.8220	CDC_B11229	South Africa
QG37_04117	0.8550	CDC_B11230	South Africa
QG37_04117	0.8943	CDC_B11243	Venezuela
QG37_04117	0.8761	CDC_B11244	Venezuela
QG37_04117	0.8964	CDC_B11245	Venezuela
QG37_04117	0.9163	CDC_B11246	Venezuela
QG37_04117	0.8420	CDC_B11247	Venezuela
