GENE	COVERAGE	STRAIN	GROUP
QG37_07806	0.8539	CDC_B11227	South Africa
QG37_07806	0.7685	CDC_B11228	South Africa
QG37_07806	0.7865	CDC_B11229	South Africa
QG37_07806	0.8163	CDC_B11230	South Africa
QG37_07806	0.7791	CDC_B11243	Venezuela
QG37_07806	0.7634	CDC_B11244	Venezuela
QG37_07806	0.7773	CDC_B11245	Venezuela
QG37_07806	0.7973	CDC_B11246	Venezuela
QG37_07806	0.9787	CDC_B11247	Venezuela
QG37_07807	1.0146	CDC_B11096	Pakistan
QG37_07807	0.9347	CDC_B11097	Pakistan
QG37_07807	0.9799	CDC_B11098	Pakistan
QG37_07807	1.0248	CDC_B11099	Pakistan
QG37_07807	0.9726	CDC_B11101	Pakistan
QG37_07807	0.9705	CDC_B11102	Pakistan
QG37_07807	1.0646	CDC_B11103	Pakistan
QG37_07807	0.9834	CDC_B11105	Pakistan
QG37_07807	0.9687	CDC_B11112	Pakistan
QG37_07807	1.0303	CDC_B11113	Pakistan
QG37_07807	1.0190	CDC_B11114	Pakistan
QG37_07807	1.0072	CDC_B11115	Pakistan
QG37_07807	0.9980	CDC_B11116	Pakistan
QG37_07807	1.0419	CDC_B11117	Pakistan
QG37_07807	0.9780	CDC_B11118	Pakistan
QG37_07807	0.9543	CDC_B11119	Pakistan
QG37_07807	0.9854	CDC_B11200	India
QG37_07807	1.0055	CDC_B11201	India
QG37_07807	1.0575	CDC_B11205	India
QG37_07807	1.0423	CDC_B11206	India
QG37_07807	0.9473	CDC_B11207	India
QG37_07807	0.9199	CDC_B11208	India
QG37_07807	0.9834	CDC_B11209	India
QG37_07807	1.0020	CDC_B11210	India
QG37_07807	0.9972	CDC_B11212	India
QG37_07807	1.0075	CDC_B11213	India
QG37_07807	1.0162	CDC_B11214	India
QG37_07807	0.9665	CDC_B11215	India
QG37_07807	0.9845	CDC_B11216	India
QG37_07807	0.9215	CDC_B11217	India
QG37_07807	0.9910	CDC_B11218	India
QG37_07807	0.9510	CDC_B11219	India
QG37_07807	0.9071	CDC_B11220	Japan
QG37_07807	0.9534	CDC_B11221	South Africa
QG37_07807	0.9530	CDC_B11222	South Africa
QG37_07807	0.9856	CDC_B11223	South Africa
QG37_07807	1.0090	CDC_B11224	South Africa
QG37_07807	0.9865	CDC_B11225	South Africa
QG37_07807	1.0751	CDC_B11226	South Africa
QG37_07807	1.0010	CDC_B11227	South Africa
QG37_07807	1.0889	CDC_B11228	South Africa
QG37_07807	1.0267	CDC_B11229	South Africa
QG37_07807	1.0151	CDC_B11230	South Africa
QG37_07807	1.0285	CDC_B11243	Venezuela
QG37_07807	1.0216	CDC_B11244	Venezuela
QG37_07807	1.0304	CDC_B11245	Venezuela
QG37_07807	1.0686	CDC_B11246	Venezuela
QG37_07807	1.0268	CDC_B11247	Venezuela
QG37_07808	0.9722	CDC_B11096	Pakistan
QG37_07808	1.0641	CDC_B11097	Pakistan
QG37_07808	0.9910	CDC_B11098	Pakistan
QG37_07808	1.0324	CDC_B11099	Pakistan
QG37_07808	0.9213	CDC_B11101	Pakistan
QG37_07808	0.8604	CDC_B11102	Pakistan
QG37_07808	1.1698	CDC_B11103	Pakistan
QG37_07808	0.9799	CDC_B11105	Pakistan
QG37_07808	1.0303	CDC_B11112	Pakistan
QG37_07808	1.1683	CDC_B11113	Pakistan
QG37_07808	1.0366	CDC_B11114	Pakistan
QG37_07808	0.9960	CDC_B11115	Pakistan
QG37_07808	1.0646	CDC_B11116	Pakistan
QG37_07808	1.1190	CDC_B11117	Pakistan
QG37_07808	0.9377	CDC_B11118	Pakistan
QG37_07808	1.0272	CDC_B11119	Pakistan
QG37_07808	1.1096	CDC_B11200	India
QG37_07808	0.9913	CDC_B11201	India
QG37_07808	1.0866	CDC_B11205	India
QG37_07808	1.0889	CDC_B11206	India
QG37_07808	0.8906	CDC_B11207	India
QG37_07808	0.9959	CDC_B11208	India
QG37_07808	1.1082	CDC_B11209	India
QG37_07808	0.8238	CDC_B11210	India
QG37_07808	1.1729	CDC_B11212	India
QG37_07808	0.9979	CDC_B11213	India
QG37_07808	1.0453	CDC_B11214	India
QG37_07808	1.0467	CDC_B11215	India
QG37_07808	0.8243	CDC_B11216	India
QG37_07808	0.8812	CDC_B11217	India
QG37_07808	1.0235	CDC_B11218	India
QG37_07808	1.0449	CDC_B11219	India
QG37_07808	0.9333	CDC_B11220	Japan
QG37_07808	1.0035	CDC_B11221	South Africa
QG37_07808	0.8412	CDC_B11222	South Africa
QG37_07808	0.9342	CDC_B11223	South Africa
QG37_07808	1.0593	CDC_B11224	South Africa
QG37_07808	1.0552	CDC_B11225	South Africa
QG37_07808	1.0511	CDC_B11226	South Africa
QG37_07808	0.9561	CDC_B11227	South Africa
QG37_07808	1.0608	CDC_B11228	South Africa
QG37_07808	1.0947	CDC_B11229	South Africa
QG37_07808	0.9641	CDC_B11230	South Africa
QG37_07808	1.0392	CDC_B11243	Venezuela
QG37_07808	0.9454	CDC_B11244	Venezuela
QG37_07808	0.8005	CDC_B11245	Venezuela
QG37_07808	1.1803	CDC_B11246	Venezuela
QG37_07808	1.0393	CDC_B11247	Venezuela
QG37_07809	0.8892	CDC_B11096	Pakistan
QG37_07809	0.9992	CDC_B11097	Pakistan
QG37_07809	0.8210	CDC_B11098	Pakistan
QG37_07809	0.8244	CDC_B11099	Pakistan
QG37_07809	0.8821	CDC_B11101	Pakistan
QG37_07809	0.9007	CDC_B11102	Pakistan
QG37_07809	1.0976	CDC_B11103	Pakistan
QG37_07809	0.9129	CDC_B11105	Pakistan
QG37_07809	0.8682	CDC_B11112	Pakistan
QG37_07809	0.8713	CDC_B11113	Pakistan
QG37_07809	0.9365	CDC_B11114	Pakistan
QG37_07809	0.8298	CDC_B11115	Pakistan
QG37_07809	0.9752	CDC_B11116	Pakistan
QG37_07809	0.8728	CDC_B11117	Pakistan
QG37_07809	0.8118	CDC_B11118	Pakistan
QG37_07809	0.9657	CDC_B11119	Pakistan
QG37_07809	0.9055	CDC_B11200	India
QG37_07809	0.8184	CDC_B11201	India
QG37_07809	0.9249	CDC_B11205	India
QG37_07809	0.8626	CDC_B11206	India
QG37_07809	0.9097	CDC_B11207	India
QG37_07809	0.8612	CDC_B11208	India
QG37_07809	0.9957	CDC_B11209	India
QG37_07809	0.9148	CDC_B11210	India
QG37_07809	1.0085	CDC_B11212	India
QG37_07809	0.9518	CDC_B11213	India
QG37_07809	0.9750	CDC_B11214	India
QG37_07809	0.8281	CDC_B11215	India
QG37_07809	0.7655	CDC_B11216	India
QG37_07809	0.6987	CDC_B11217	India
QG37_07809	0.9656	CDC_B11218	India
QG37_07809	1.0316	CDC_B11219	India
QG37_07809	0.9037	CDC_B11220	Japan
QG37_07809	0.8769	CDC_B11221	South Africa
QG37_07809	0.9008	CDC_B11222	South Africa
QG37_07809	0.9125	CDC_B11223	South Africa
QG37_07809	0.8330	CDC_B11224	South Africa
QG37_07809	1.0919	CDC_B11225	South Africa
QG37_07809	0.9857	CDC_B11226	South Africa
QG37_07809	0.8147	CDC_B11227	South Africa
QG37_07809	0.9801	CDC_B11228	South Africa
QG37_07809	0.9124	CDC_B11229	South Africa
QG37_07809	0.8309	CDC_B11230	South Africa
QG37_07809	0.8214	CDC_B11243	Venezuela
QG37_07809	0.9395	CDC_B11244	Venezuela
QG37_07809	0.8226	CDC_B11245	Venezuela
QG37_07809	0.9959	CDC_B11246	Venezuela
QG37_07809	0.9095	CDC_B11247	Venezuela
QG37_07810	1.0812	CDC_B11096	Pakistan
QG37_07810	0.9660	CDC_B11097	Pakistan
QG37_07810	0.9770	CDC_B11098	Pakistan
QG37_07810	1.0064	CDC_B11099	Pakistan
QG37_07810	0.9467	CDC_B11101	Pakistan
QG37_07810	0.9613	CDC_B11102	Pakistan
QG37_07810	0.9448	CDC_B11103	Pakistan
QG37_07810	0.9793	CDC_B11105	Pakistan
QG37_07810	1.0002	CDC_B11112	Pakistan
QG37_07810	0.9315	CDC_B11113	Pakistan
QG37_07810	0.9681	CDC_B11114	Pakistan
QG37_07810	0.9003	CDC_B11115	Pakistan
QG37_07810	0.8935	CDC_B11116	Pakistan
QG37_07810	0.9121	CDC_B11117	Pakistan
QG37_07810	0.9009	CDC_B11118	Pakistan
QG37_07810	1.0069	CDC_B11119	Pakistan
QG37_07810	0.9289	CDC_B11200	India
QG37_07810	0.9264	CDC_B11201	India
QG37_07810	0.9775	CDC_B11205	India
QG37_07810	0.9443	CDC_B11206	India
QG37_07810	0.9614	CDC_B11207	India
QG37_07810	1.0556	CDC_B11208	India
QG37_07810	0.9367	CDC_B11209	India
QG37_07810	0.9943	CDC_B11210	India
QG37_07810	1.0318	CDC_B11212	India
QG37_07810	0.9105	CDC_B11213	India
QG37_07810	0.9865	CDC_B11214	India
QG37_07810	0.8812	CDC_B11215	India
QG37_07810	0.9091	CDC_B11216	India
QG37_07810	0.8369	CDC_B11217	India
QG37_07810	0.9150	CDC_B11218	India
QG37_07810	0.8396	CDC_B11219	India
QG37_07810	0.9379	CDC_B11220	Japan
QG37_07810	0.9432	CDC_B11221	South Africa
QG37_07810	0.9262	CDC_B11222	South Africa
QG37_07810	0.8770	CDC_B11223	South Africa
QG37_07810	0.9001	CDC_B11224	South Africa
QG37_07810	0.9658	CDC_B11225	South Africa
QG37_07810	0.9136	CDC_B11226	South Africa
QG37_07810	0.9297	CDC_B11227	South Africa
QG37_07810	0.9589	CDC_B11228	South Africa
QG37_07810	0.9734	CDC_B11229	South Africa
QG37_07810	0.9651	CDC_B11230	South Africa
QG37_07810	0.9310	CDC_B11243	Venezuela
QG37_07810	0.8795	CDC_B11244	Venezuela
QG37_07810	0.9893	CDC_B11245	Venezuela
QG37_07810	0.9895	CDC_B11246	Venezuela
QG37_07810	0.8958	CDC_B11247	Venezuela
QG37_07811	0.5052	CDC_B11096	Pakistan
QG37_07811	0.3676	CDC_B11097	Pakistan
QG37_07811	0.3623	CDC_B11098	Pakistan
QG37_07811	0.3680	CDC_B11099	Pakistan
QG37_07811	0.3771	CDC_B11101	Pakistan
QG37_07811	0.3893	CDC_B11102	Pakistan
QG37_07811	0.3285	CDC_B11103	Pakistan
QG37_07811	0.3194	CDC_B11105	Pakistan
QG37_07811	0.3254	CDC_B11112	Pakistan
QG37_07811	0.2848	CDC_B11113	Pakistan
QG37_07811	0.3166	CDC_B11114	Pakistan
QG37_07811	0.2853	CDC_B11115	Pakistan
QG37_07811	0.2295	CDC_B11116	Pakistan
QG37_07811	0.3648	CDC_B11117	Pakistan
QG37_07811	0.3866	CDC_B11118	Pakistan
QG37_07811	0.4744	CDC_B11119	Pakistan
QG37_07811	0.2564	CDC_B11200	India
QG37_07811	0.3175	CDC_B11201	India
QG37_07811	0.3256	CDC_B11205	India
QG37_07811	0.2966	CDC_B11206	India
QG37_07811	0.2919	CDC_B11207	India
QG37_07811	0.3477	CDC_B11208	India
QG37_07811	0.2932	CDC_B11209	India
QG37_07811	0.3154	CDC_B11210	India
QG37_07811	0.4135	CDC_B11212	India
QG37_07811	0.2671	CDC_B11213	India
QG37_07811	0.3556	CDC_B11214	India
QG37_07811	0.3817	CDC_B11215	India
QG37_07811	0.3609	CDC_B11216	India
QG37_07811	0.4647	CDC_B11217	India
QG37_07811	0.5154	CDC_B11218	India
QG37_07811	0.3789	CDC_B11219	India
QG37_07811	0.3931	CDC_B11220	Japan
QG37_07811	0.3993	CDC_B11221	South Africa
QG37_07811	0.3417	CDC_B11222	South Africa
QG37_07811	0.3475	CDC_B11223	South Africa
QG37_07811	0.3119	CDC_B11224	South Africa
QG37_07811	0.2176	CDC_B11225	South Africa
QG37_07811	0.3088	CDC_B11226	South Africa
QG37_07811	0.2550	CDC_B11227	South Africa
QG37_07811	0.3070	CDC_B11228	South Africa
QG37_07811	0.3551	CDC_B11229	South Africa
QG37_07811	0.3105	CDC_B11230	South Africa
QG37_07811	0.2701	CDC_B11243	Venezuela
QG37_07811	0.2758	CDC_B11244	Venezuela
QG37_07811	0.3332	CDC_B11245	Venezuela
QG37_07811	0.3138	CDC_B11246	Venezuela
QG37_07811	0.3011	CDC_B11247	Venezuela
QG37_07812	0.8555	CDC_B11096	Pakistan
QG37_07812	0.8417	CDC_B11097	Pakistan
QG37_07812	0.8561	CDC_B11098	Pakistan
QG37_07812	0.9044	CDC_B11099	Pakistan
QG37_07812	0.8564	CDC_B11101	Pakistan
QG37_07812	0.9602	CDC_B11102	Pakistan
QG37_07812	0.9601	CDC_B11103	Pakistan
QG37_07812	0.9489	CDC_B11105	Pakistan
QG37_07812	0.8664	CDC_B11112	Pakistan
QG37_07812	0.9422	CDC_B11113	Pakistan
QG37_07812	1.0056	CDC_B11114	Pakistan
QG37_07812	0.8736	CDC_B11115	Pakistan
QG37_07812	0.8494	CDC_B11116	Pakistan
QG37_07812	1.0076	CDC_B11117	Pakistan
QG37_07812	0.7284	CDC_B11118	Pakistan
QG37_07812	0.9371	CDC_B11119	Pakistan
QG37_07812	0.9169	CDC_B11200	India
QG37_07812	0.9578	CDC_B11201	India
QG37_07812	0.9624	CDC_B11205	India
QG37_07812	0.8922	CDC_B11206	India
QG37_07812	0.9911	CDC_B11207	India
QG37_07812	0.9530	CDC_B11208	India
QG37_07812	0.9737	CDC_B11209	India
QG37_07812	0.9835	CDC_B11210	India
QG37_07812	0.8305	CDC_B11212	India
QG37_07812	0.9595	CDC_B11213	India
QG37_07812	0.8363	CDC_B11214	India
QG37_07812	0.8403	CDC_B11215	India
QG37_07812	0.8785	CDC_B11216	India
QG37_07812	0.7045	CDC_B11217	India
QG37_07812	0.9138	CDC_B11218	India
QG37_07812	0.8114	CDC_B11219	India
QG37_07812	0.8932	CDC_B11220	Japan
QG37_07812	0.8698	CDC_B11221	South Africa
QG37_07812	0.8065	CDC_B11222	South Africa
QG37_07812	0.9100	CDC_B11223	South Africa
QG37_07812	0.8700	CDC_B11224	South Africa
QG37_07812	0.9237	CDC_B11225	South Africa
QG37_07812	0.8889	CDC_B11226	South Africa
QG37_07812	0.9339	CDC_B11227	South Africa
QG37_07812	0.9381	CDC_B11228	South Africa
QG37_07812	0.9512	CDC_B11229	South Africa
QG37_07812	0.8882	CDC_B11230	South Africa
QG37_07812	0.9483	CDC_B11243	Venezuela
QG37_07812	0.8838	CDC_B11244	Venezuela
QG37_07812	1.0025	CDC_B11245	Venezuela
QG37_07812	1.0928	CDC_B11246	Venezuela
QG37_07812	0.9110	CDC_B11247	Venezuela
QG37_07813	0.8548	CDC_B11096	Pakistan
QG37_07813	0.7864	CDC_B11097	Pakistan
QG37_07813	0.8961	CDC_B11098	Pakistan
QG37_07813	0.8351	CDC_B11099	Pakistan
QG37_07813	0.8351	CDC_B11101	Pakistan
QG37_07813	0.9287	CDC_B11102	Pakistan
QG37_07813	0.8121	CDC_B11103	Pakistan
QG37_07813	0.9088	CDC_B11105	Pakistan
QG37_07813	0.8799	CDC_B11112	Pakistan
QG37_07813	0.8088	CDC_B11113	Pakistan
QG37_07813	0.9364	CDC_B11114	Pakistan
QG37_07813	0.8042	CDC_B11115	Pakistan
QG37_07813	0.9758	CDC_B11116	Pakistan
QG37_07813	0.8721	CDC_B11117	Pakistan
QG37_07813	0.8726	CDC_B11118	Pakistan
QG37_07813	0.9741	CDC_B11119	Pakistan
QG37_07813	0.8020	CDC_B11200	India
QG37_07813	1.0091	CDC_B11201	India
QG37_07813	0.8115	CDC_B11205	India
QG37_07813	0.9499	CDC_B11206	India
QG37_07813	0.9367	CDC_B11207	India
QG37_07813	0.9858	CDC_B11208	India
QG37_07813	0.9526	CDC_B11209	India
QG37_07813	0.8577	CDC_B11210	India
QG37_07813	0.9127	CDC_B11212	India
QG37_07813	0.8351	CDC_B11213	India
QG37_07813	0.8571	CDC_B11214	India
QG37_07813	0.9066	CDC_B11215	India
QG37_07813	0.8944	CDC_B11216	India
QG37_07813	0.9003	CDC_B11217	India
QG37_07813	0.8421	CDC_B11218	India
QG37_07813	0.7874	CDC_B11219	India
QG37_07813	0.8652	CDC_B11220	Japan
QG37_07813	0.8094	CDC_B11221	South Africa
QG37_07813	0.8836	CDC_B11222	South Africa
QG37_07813	0.8954	CDC_B11223	South Africa
QG37_07813	0.8465	CDC_B11224	South Africa
QG37_07813	0.8874	CDC_B11225	South Africa
QG37_07813	0.9105	CDC_B11226	South Africa
QG37_07813	0.9008	CDC_B11227	South Africa
QG37_07813	0.9598	CDC_B11228	South Africa
QG37_07813	0.9125	CDC_B11229	South Africa
QG37_07813	0.8564	CDC_B11230	South Africa
QG37_07813	0.8329	CDC_B11243	Venezuela
QG37_07813	0.9285	CDC_B11244	Venezuela
QG37_07813	0.9051	CDC_B11245	Venezuela
QG37_07813	0.8384	CDC_B11246	Venezuela
QG37_07813	0.7977	CDC_B11247	Venezuela
QG37_07814	0.8298	CDC_B11096	Pakistan
QG37_07814	0.8084	CDC_B11097	Pakistan
QG37_07814	0.7780	CDC_B11098	Pakistan
QG37_07814	0.8830	CDC_B11099	Pakistan
QG37_07814	0.8169	CDC_B11101	Pakistan
QG37_07814	0.8591	CDC_B11102	Pakistan
QG37_07814	0.8658	CDC_B11103	Pakistan
QG37_07814	0.8748	CDC_B11105	Pakistan
QG37_07814	0.9128	CDC_B11112	Pakistan
QG37_07814	0.9157	CDC_B11113	Pakistan
QG37_07814	0.7666	CDC_B11114	Pakistan
QG37_07814	0.8783	CDC_B11115	Pakistan
QG37_07814	0.8428	CDC_B11116	Pakistan
QG37_07814	0.8350	CDC_B11117	Pakistan
QG37_07814	0.9015	CDC_B11118	Pakistan
QG37_07814	0.9307	CDC_B11119	Pakistan
QG37_07814	0.8946	CDC_B11200	India
QG37_07814	0.8239	CDC_B11201	India
QG37_07814	0.8788	CDC_B11205	India
QG37_07814	0.8976	CDC_B11206	India
QG37_07814	1.0879	CDC_B11207	India
QG37_07814	0.9038	CDC_B11208	India
QG37_07814	0.8391	CDC_B11209	India
QG37_07814	0.8752	CDC_B11210	India
QG37_07814	0.8616	CDC_B11212	India
QG37_07814	0.9744	CDC_B11213	India
QG37_07814	0.9128	CDC_B11214	India
QG37_07814	0.8990	CDC_B11215	India
QG37_07814	0.9441	CDC_B11216	India
QG37_07814	0.7169	CDC_B11217	India
QG37_07814	0.8772	CDC_B11218	India
QG37_07814	0.8629	CDC_B11219	India
QG37_07814	0.8286	CDC_B11220	Japan
QG37_07814	0.8968	CDC_B11221	South Africa
QG37_07814	0.8580	CDC_B11222	South Africa
QG37_07814	0.9008	CDC_B11223	South Africa
QG37_07814	0.8737	CDC_B11224	South Africa
QG37_07814	0.8547	CDC_B11225	South Africa
QG37_07814	0.9076	CDC_B11226	South Africa
QG37_07814	0.9399	CDC_B11227	South Africa
QG37_07814	0.9886	CDC_B11228	South Africa
QG37_07814	0.9202	CDC_B11229	South Africa
QG37_07814	0.9482	CDC_B11230	South Africa
QG37_07814	1.0205	CDC_B11243	Venezuela
QG37_07814	0.8083	CDC_B11244	Venezuela
QG37_07814	0.8977	CDC_B11245	Venezuela
QG37_07814	0.9144	CDC_B11246	Venezuela
QG37_07814	0.9917	CDC_B11247	Venezuela
QG37_07815	1.0257	CDC_B11096	Pakistan
QG37_07815	0.9232	CDC_B11097	Pakistan
QG37_07815	0.9176	CDC_B11098	Pakistan
QG37_07815	0.9417	CDC_B11099	Pakistan
QG37_07815	0.9363	CDC_B11101	Pakistan
QG37_07815	0.9181	CDC_B11102	Pakistan
QG37_07815	0.9188	CDC_B11103	Pakistan
QG37_07815	0.9179	CDC_B11105	Pakistan
QG37_07815	1.0018	CDC_B11112	Pakistan
QG37_07815	0.9213	CDC_B11113	Pakistan
QG37_07815	1.0255	CDC_B11114	Pakistan
QG37_07815	0.9372	CDC_B11115	Pakistan
QG37_07815	0.8700	CDC_B11116	Pakistan
QG37_07815	0.8420	CDC_B11117	Pakistan
QG37_07815	0.9656	CDC_B11118	Pakistan
QG37_07815	0.9998	CDC_B11119	Pakistan
QG37_07815	0.9536	CDC_B11200	India
QG37_07815	1.0636	CDC_B11201	India
QG37_07815	0.9708	CDC_B11205	India
QG37_07815	0.9044	CDC_B11206	India
QG37_07815	0.9757	CDC_B11207	India
QG37_07815	0.9807	CDC_B11208	India
QG37_07815	0.9241	CDC_B11209	India
QG37_07815	0.9797	CDC_B11210	India
QG37_07815	0.8815	CDC_B11212	India
QG37_07815	0.9568	CDC_B11213	India
QG37_07815	0.8436	CDC_B11214	India
QG37_07815	0.9508	CDC_B11215	India
QG37_07815	0.9996	CDC_B11216	India
QG37_07815	0.8672	CDC_B11217	India
QG37_07815	0.8720	CDC_B11218	India
QG37_07815	0.8521	CDC_B11219	India
QG37_07815	1.0875	CDC_B11220	Japan
QG37_07815	0.9850	CDC_B11221	South Africa
QG37_07815	1.0719	CDC_B11222	South Africa
QG37_07815	0.9152	CDC_B11223	South Africa
QG37_07815	0.8731	CDC_B11224	South Africa
QG37_07815	0.9250	CDC_B11225	South Africa
QG37_07815	0.9508	CDC_B11226	South Africa
QG37_07815	0.9460	CDC_B11227	South Africa
QG37_07815	0.8970	CDC_B11228	South Africa
QG37_07815	0.9143	CDC_B11229	South Africa
QG37_07815	0.9238	CDC_B11230	South Africa
QG37_07815	0.9170	CDC_B11243	Venezuela
QG37_07815	0.9329	CDC_B11244	Venezuela
QG37_07815	0.8745	CDC_B11245	Venezuela
QG37_07815	0.9941	CDC_B11246	Venezuela
QG37_07815	0.9385	CDC_B11247	Venezuela
QG37_07816	1.0611	CDC_B11096	Pakistan
QG37_07816	0.8950	CDC_B11097	Pakistan
QG37_07816	1.0074	CDC_B11098	Pakistan
QG37_07816	1.0211	CDC_B11099	Pakistan
QG37_07816	1.0323	CDC_B11101	Pakistan
QG37_07816	0.9094	CDC_B11102	Pakistan
QG37_07816	0.8869	CDC_B11103	Pakistan
QG37_07816	1.0584	CDC_B11105	Pakistan
QG37_07816	0.9290	CDC_B11112	Pakistan
QG37_07816	1.0773	CDC_B11113	Pakistan
QG37_07816	0.8549	CDC_B11114	Pakistan
QG37_07816	0.9856	CDC_B11115	Pakistan
QG37_07816	0.9610	CDC_B11116	Pakistan
QG37_07816	1.0774	CDC_B11117	Pakistan
QG37_07816	0.9549	CDC_B11118	Pakistan
QG37_07816	0.8020	CDC_B11119	Pakistan
QG37_07816	1.0587	CDC_B11200	India
QG37_07816	1.0687	CDC_B11201	India
QG37_07816	0.9332	CDC_B11205	India
QG37_07816	1.0240	CDC_B11206	India
QG37_07816	0.9423	CDC_B11207	India
QG37_07816	0.9063	CDC_B11208	India
QG37_07816	1.0752	CDC_B11209	India
QG37_07816	0.9886	CDC_B11210	India
QG37_07816	1.0768	CDC_B11212	India
QG37_07816	1.1500	CDC_B11213	India
QG37_07816	0.9683	CDC_B11214	India
QG37_07816	0.9252	CDC_B11215	India
QG37_07816	0.9145	CDC_B11216	India
QG37_07816	0.7933	CDC_B11217	India
QG37_07816	1.1626	CDC_B11218	India
QG37_07816	0.9073	CDC_B11219	India
QG37_07816	1.0284	CDC_B11220	Japan
QG37_07816	1.1064	CDC_B11221	South Africa
QG37_07816	0.9121	CDC_B11222	South Africa
QG37_07816	0.8943	CDC_B11223	South Africa
QG37_07816	0.8986	CDC_B11224	South Africa
QG37_07816	0.9059	CDC_B11225	South Africa
QG37_07816	0.9472	CDC_B11226	South Africa
QG37_07816	0.9511	CDC_B11227	South Africa
QG37_07816	1.0595	CDC_B11228	South Africa
QG37_07816	1.0572	CDC_B11229	South Africa
QG37_07816	1.1370	CDC_B11230	South Africa
QG37_07816	0.7923	CDC_B11243	Venezuela
QG37_07816	0.9286	CDC_B11244	Venezuela
QG37_07816	1.0761	CDC_B11245	Venezuela
QG37_07816	1.0812	CDC_B11246	Venezuela
QG37_07816	0.9213	CDC_B11247	Venezuela
QG37_07817	0.8369	CDC_B11096	Pakistan
QG37_07817	0.8762	CDC_B11097	Pakistan
QG37_07817	0.7965	CDC_B11098	Pakistan
QG37_07817	0.7729	CDC_B11099	Pakistan
QG37_07817	0.8694	CDC_B11101	Pakistan
QG37_07817	0.8758	CDC_B11102	Pakistan
QG37_07817	0.7681	CDC_B11103	Pakistan
QG37_07817	0.9577	CDC_B11105	Pakistan
QG37_07817	0.8169	CDC_B11112	Pakistan
QG37_07817	0.8827	CDC_B11113	Pakistan
QG37_07817	0.8131	CDC_B11114	Pakistan
QG37_07817	0.9510	CDC_B11115	Pakistan
QG37_07817	0.8905	CDC_B11116	Pakistan
QG37_07817	0.9007	CDC_B11117	Pakistan
QG37_07817	0.9339	CDC_B11118	Pakistan
QG37_07817	0.8906	CDC_B11119	Pakistan
QG37_07817	0.9812	CDC_B11200	India
QG37_07817	0.8258	CDC_B11201	India
QG37_07817	0.8588	CDC_B11205	India
QG37_07817	0.9288	CDC_B11206	India
QG37_07817	0.9393	CDC_B11207	India
QG37_07817	0.8576	CDC_B11208	India
QG37_07817	0.9472	CDC_B11209	India
QG37_07817	0.8932	CDC_B11210	India
QG37_07817	0.8609	CDC_B11212	India
QG37_07817	0.7981	CDC_B11213	India
QG37_07817	0.7343	CDC_B11214	India
QG37_07817	0.7878	CDC_B11215	India
QG37_07817	0.8576	CDC_B11216	India
QG37_07817	1.0242	CDC_B11217	India
QG37_07817	0.8370	CDC_B11218	India
QG37_07817	0.8986	CDC_B11219	India
QG37_07817	0.9236	CDC_B11220	Japan
QG37_07817	0.8604	CDC_B11221	South Africa
QG37_07817	0.8348	CDC_B11222	South Africa
QG37_07817	0.8201	CDC_B11223	South Africa
QG37_07817	0.9006	CDC_B11224	South Africa
QG37_07817	0.8698	CDC_B11225	South Africa
QG37_07817	0.8532	CDC_B11226	South Africa
QG37_07817	0.8918	CDC_B11227	South Africa
QG37_07817	0.8757	CDC_B11228	South Africa
QG37_07817	0.8403	CDC_B11229	South Africa
QG37_07817	0.8177	CDC_B11230	South Africa
QG37_07817	0.8595	CDC_B11243	Venezuela
QG37_07817	0.8421	CDC_B11244	Venezuela
QG37_07817	1.0011	CDC_B11245	Venezuela
QG37_07817	0.8876	CDC_B11246	Venezuela
QG37_07817	1.0293	CDC_B11247	Venezuela
QG37_07818	1.0453	CDC_B11096	Pakistan
QG37_07818	0.8363	CDC_B11097	Pakistan
QG37_07818	0.9652	CDC_B11098	Pakistan
QG37_07818	0.9293	CDC_B11099	Pakistan
QG37_07818	0.9381	CDC_B11101	Pakistan
QG37_07818	1.0117	CDC_B11102	Pakistan
QG37_07818	0.8827	CDC_B11103	Pakistan
QG37_07818	0.9614	CDC_B11105	Pakistan
QG37_07818	0.9413	CDC_B11112	Pakistan
QG37_07818	0.8346	CDC_B11113	Pakistan
QG37_07818	0.9736	CDC_B11114	Pakistan
QG37_07818	0.9309	CDC_B11115	Pakistan
QG37_07818	1.0818	CDC_B11116	Pakistan
QG37_07818	0.8497	CDC_B11117	Pakistan
QG37_07818	0.8303	CDC_B11118	Pakistan
QG37_07818	0.9947	CDC_B11119	Pakistan
QG37_07818	0.9333	CDC_B11200	India
QG37_07818	0.8774	CDC_B11201	India
QG37_07818	0.8805	CDC_B11205	India
QG37_07818	0.9877	CDC_B11206	India
QG37_07818	0.9014	CDC_B11207	India
QG37_07818	0.9755	CDC_B11208	India
QG37_07818	0.9466	CDC_B11209	India
QG37_07818	0.8855	CDC_B11210	India
QG37_07818	0.8150	CDC_B11212	India
QG37_07818	0.9594	CDC_B11213	India
QG37_07818	0.8023	CDC_B11214	India
QG37_07818	0.8010	CDC_B11215	India
QG37_07818	0.8340	CDC_B11216	India
QG37_07818	0.9794	CDC_B11217	India
QG37_07818	0.7566	CDC_B11218	India
QG37_07818	0.9549	CDC_B11219	India
QG37_07818	0.9713	CDC_B11220	Japan
QG37_07818	1.0054	CDC_B11221	South Africa
QG37_07818	0.9656	CDC_B11222	South Africa
