GENE	COVERAGE	STRAIN	GROUP
QG37_04200	0.9171	CDC_B11228	South Africa
QG37_04200	0.8548	CDC_B11229	South Africa
QG37_04200	0.9577	CDC_B11230	South Africa
QG37_04200	1.0229	CDC_B11243	Venezuela
QG37_04200	0.8644	CDC_B11244	Venezuela
QG37_04200	0.8804	CDC_B11245	Venezuela
QG37_04200	0.8297	CDC_B11246	Venezuela
QG37_04200	0.9327	CDC_B11247	Venezuela
QG37_04201	0.9264	CDC_B11096	Pakistan
QG37_04201	1.0072	CDC_B11097	Pakistan
QG37_04201	0.8978	CDC_B11098	Pakistan
QG37_04201	1.0153	CDC_B11099	Pakistan
QG37_04201	1.0579	CDC_B11101	Pakistan
QG37_04201	1.0606	CDC_B11102	Pakistan
QG37_04201	1.1626	CDC_B11103	Pakistan
QG37_04201	1.0588	CDC_B11105	Pakistan
QG37_04201	0.9579	CDC_B11112	Pakistan
QG37_04201	0.9081	CDC_B11113	Pakistan
QG37_04201	0.9508	CDC_B11114	Pakistan
QG37_04201	0.9289	CDC_B11115	Pakistan
QG37_04201	1.0165	CDC_B11116	Pakistan
QG37_04201	0.9051	CDC_B11117	Pakistan
QG37_04201	0.9822	CDC_B11118	Pakistan
QG37_04201	1.1030	CDC_B11119	Pakistan
QG37_04201	1.0467	CDC_B11200	India
QG37_04201	0.9874	CDC_B11201	India
QG37_04201	1.0596	CDC_B11205	India
QG37_04201	0.9241	CDC_B11206	India
QG37_04201	0.9376	CDC_B11207	India
QG37_04201	0.9666	CDC_B11208	India
QG37_04201	1.0507	CDC_B11209	India
QG37_04201	1.0071	CDC_B11210	India
QG37_04201	0.9248	CDC_B11212	India
QG37_04201	0.9058	CDC_B11213	India
QG37_04201	1.0503	CDC_B11214	India
QG37_04201	1.0283	CDC_B11215	India
QG37_04201	0.7771	CDC_B11216	India
QG37_04201	1.1031	CDC_B11217	India
QG37_04201	0.8708	CDC_B11218	India
QG37_04201	0.9011	CDC_B11219	India
QG37_04201	0.9116	CDC_B11220	Japan
QG37_04201	1.0815	CDC_B11221	South Africa
QG37_04201	0.7920	CDC_B11222	South Africa
QG37_04201	0.9902	CDC_B11223	South Africa
QG37_04201	0.9327	CDC_B11224	South Africa
QG37_04201	1.0097	CDC_B11225	South Africa
QG37_04201	0.9859	CDC_B11226	South Africa
QG37_04201	0.8251	CDC_B11227	South Africa
QG37_04201	0.9976	CDC_B11228	South Africa
QG37_04201	1.0117	CDC_B11229	South Africa
QG37_04201	0.9791	CDC_B11230	South Africa
QG37_04201	0.9233	CDC_B11243	Venezuela
QG37_04201	1.0528	CDC_B11244	Venezuela
QG37_04201	1.0393	CDC_B11245	Venezuela
QG37_04201	0.9529	CDC_B11246	Venezuela
QG37_04201	1.1901	CDC_B11247	Venezuela
QG37_04202	1.0601	CDC_B11096	Pakistan
QG37_04202	1.0216	CDC_B11097	Pakistan
QG37_04202	1.0565	CDC_B11098	Pakistan
QG37_04202	1.1961	CDC_B11099	Pakistan
QG37_04202	0.8949	CDC_B11101	Pakistan
QG37_04202	1.0426	CDC_B11102	Pakistan
QG37_04202	1.0849	CDC_B11103	Pakistan
QG37_04202	1.1038	CDC_B11105	Pakistan
QG37_04202	1.1785	CDC_B11112	Pakistan
QG37_04202	1.1884	CDC_B11113	Pakistan
QG37_04202	1.0126	CDC_B11114	Pakistan
QG37_04202	0.9985	CDC_B11115	Pakistan
QG37_04202	1.1973	CDC_B11116	Pakistan
QG37_04202	0.9954	CDC_B11117	Pakistan
QG37_04202	1.0289	CDC_B11118	Pakistan
QG37_04202	1.0073	CDC_B11119	Pakistan
QG37_04202	1.0319	CDC_B11200	India
QG37_04202	1.1903	CDC_B11201	India
QG37_04202	1.0994	CDC_B11205	India
QG37_04202	1.1156	CDC_B11206	India
QG37_04202	1.1777	CDC_B11207	India
QG37_04202	1.0517	CDC_B11208	India
QG37_04202	1.1354	CDC_B11209	India
QG37_04202	1.0674	CDC_B11210	India
QG37_04202	1.0060	CDC_B11212	India
QG37_04202	0.9551	CDC_B11213	India
QG37_04202	1.0569	CDC_B11214	India
QG37_04202	1.1835	CDC_B11215	India
QG37_04202	1.0697	CDC_B11216	India
QG37_04202	1.1212	CDC_B11217	India
QG37_04202	1.0815	CDC_B11218	India
QG37_04202	1.0755	CDC_B11219	India
QG37_04202	1.2288	CDC_B11220	Japan
QG37_04202	1.1051	CDC_B11221	South Africa
QG37_04202	1.0259	CDC_B11222	South Africa
QG37_04202	1.0423	CDC_B11223	South Africa
QG37_04202	0.9087	CDC_B11224	South Africa
QG37_04202	1.2389	CDC_B11225	South Africa
QG37_04202	0.9589	CDC_B11226	South Africa
QG37_04202	0.9312	CDC_B11227	South Africa
QG37_04202	1.1224	CDC_B11228	South Africa
QG37_04202	0.9734	CDC_B11229	South Africa
QG37_04202	0.9424	CDC_B11230	South Africa
QG37_04202	1.0468	CDC_B11243	Venezuela
QG37_04202	1.1110	CDC_B11244	Venezuela
QG37_04202	1.0903	CDC_B11245	Venezuela
QG37_04202	1.1291	CDC_B11246	Venezuela
QG37_04202	0.9879	CDC_B11247	Venezuela
QG37_04203	0.8509	CDC_B11096	Pakistan
QG37_04203	0.8580	CDC_B11097	Pakistan
QG37_04203	0.9186	CDC_B11098	Pakistan
QG37_04203	0.9566	CDC_B11099	Pakistan
QG37_04203	0.7585	CDC_B11101	Pakistan
QG37_04203	0.8347	CDC_B11102	Pakistan
QG37_04203	0.8247	CDC_B11103	Pakistan
QG37_04203	0.6450	CDC_B11105	Pakistan
QG37_04203	0.8753	CDC_B11112	Pakistan
QG37_04203	0.8202	CDC_B11113	Pakistan
QG37_04203	0.9832	CDC_B11114	Pakistan
QG37_04203	0.8155	CDC_B11115	Pakistan
QG37_04203	0.7955	CDC_B11116	Pakistan
QG37_04203	0.8313	CDC_B11117	Pakistan
QG37_04203	0.6851	CDC_B11118	Pakistan
QG37_04203	0.8511	CDC_B11119	Pakistan
QG37_04203	0.8408	CDC_B11200	India
QG37_04203	0.7622	CDC_B11201	India
QG37_04203	0.7804	CDC_B11205	India
QG37_04203	0.9287	CDC_B11206	India
QG37_04203	0.8873	CDC_B11207	India
QG37_04203	0.9003	CDC_B11208	India
QG37_04203	0.9442	CDC_B11209	India
QG37_04203	0.8527	CDC_B11210	India
QG37_04203	0.6835	CDC_B11212	India
QG37_04203	0.5894	CDC_B11213	India
QG37_04203	0.7550	CDC_B11214	India
QG37_04203	0.8597	CDC_B11215	India
QG37_04203	0.7063	CDC_B11216	India
QG37_04203	0.8524	CDC_B11217	India
QG37_04203	0.7784	CDC_B11218	India
QG37_04203	0.6766	CDC_B11219	India
QG37_04203	0.8297	CDC_B11220	Japan
QG37_04203	0.7074	CDC_B11221	South Africa
QG37_04203	0.8395	CDC_B11222	South Africa
QG37_04203	0.8265	CDC_B11223	South Africa
QG37_04203	0.8158	CDC_B11224	South Africa
QG37_04203	0.8380	CDC_B11225	South Africa
QG37_04203	0.8432	CDC_B11226	South Africa
QG37_04203	0.7712	CDC_B11227	South Africa
QG37_04203	0.7743	CDC_B11228	South Africa
QG37_04203	0.8434	CDC_B11229	South Africa
QG37_04203	0.8801	CDC_B11230	South Africa
QG37_04203	0.7731	CDC_B11243	Venezuela
QG37_04203	0.7835	CDC_B11244	Venezuela
QG37_04203	0.7802	CDC_B11245	Venezuela
QG37_04203	0.8889	CDC_B11246	Venezuela
QG37_04203	0.7428	CDC_B11247	Venezuela
QG37_04204	1.0555	CDC_B11096	Pakistan
QG37_04204	0.8658	CDC_B11097	Pakistan
QG37_04204	0.8797	CDC_B11098	Pakistan
QG37_04204	0.9007	CDC_B11099	Pakistan
QG37_04204	0.9650	CDC_B11101	Pakistan
QG37_04204	0.9296	CDC_B11102	Pakistan
QG37_04204	0.9988	CDC_B11103	Pakistan
QG37_04204	0.9277	CDC_B11105	Pakistan
QG37_04204	1.0162	CDC_B11112	Pakistan
QG37_04204	0.8592	CDC_B11113	Pakistan
QG37_04204	0.9382	CDC_B11114	Pakistan
QG37_04204	0.8414	CDC_B11115	Pakistan
QG37_04204	0.8424	CDC_B11116	Pakistan
QG37_04204	0.9423	CDC_B11117	Pakistan
QG37_04204	0.9715	CDC_B11118	Pakistan
QG37_04204	0.9743	CDC_B11119	Pakistan
QG37_04204	0.9087	CDC_B11200	India
QG37_04204	0.8497	CDC_B11201	India
QG37_04204	0.9201	CDC_B11205	India
QG37_04204	0.9652	CDC_B11206	India
QG37_04204	1.0058	CDC_B11207	India
QG37_04204	0.9328	CDC_B11208	India
QG37_04204	0.9423	CDC_B11209	India
QG37_04204	0.8744	CDC_B11210	India
QG37_04204	0.9426	CDC_B11212	India
QG37_04204	0.9830	CDC_B11213	India
QG37_04204	0.8780	CDC_B11214	India
QG37_04204	0.8032	CDC_B11215	India
QG37_04204	0.9432	CDC_B11216	India
QG37_04204	0.7487	CDC_B11217	India
QG37_04204	0.9192	CDC_B11218	India
QG37_04204	0.8952	CDC_B11219	India
QG37_04204	0.9008	CDC_B11220	Japan
QG37_04204	0.9529	CDC_B11221	South Africa
QG37_04204	1.0105	CDC_B11222	South Africa
QG37_04204	0.9362	CDC_B11223	South Africa
QG37_04204	0.9780	CDC_B11224	South Africa
QG37_04204	0.9754	CDC_B11225	South Africa
QG37_04204	0.8252	CDC_B11226	South Africa
QG37_04204	0.9703	CDC_B11227	South Africa
QG37_04204	0.8517	CDC_B11228	South Africa
QG37_04204	0.8640	CDC_B11229	South Africa
QG37_04204	0.8864	CDC_B11230	South Africa
QG37_04204	0.8456	CDC_B11243	Venezuela
QG37_04204	0.8327	CDC_B11244	Venezuela
QG37_04204	0.9427	CDC_B11245	Venezuela
QG37_04204	0.9114	CDC_B11246	Venezuela
QG37_04204	0.9031	CDC_B11247	Venezuela
QG37_04205	0.7094	CDC_B11096	Pakistan
QG37_04205	0.9064	CDC_B11097	Pakistan
QG37_04205	0.7629	CDC_B11098	Pakistan
QG37_04205	0.9498	CDC_B11099	Pakistan
QG37_04205	0.9834	CDC_B11101	Pakistan
QG37_04205	0.9878	CDC_B11102	Pakistan
QG37_04205	0.8952	CDC_B11103	Pakistan
QG37_04205	0.7560	CDC_B11105	Pakistan
QG37_04205	1.0331	CDC_B11112	Pakistan
QG37_04205	1.0115	CDC_B11113	Pakistan
QG37_04205	0.8380	CDC_B11114	Pakistan
QG37_04205	0.9108	CDC_B11115	Pakistan
QG37_04205	0.6840	CDC_B11116	Pakistan
QG37_04205	0.9518	CDC_B11117	Pakistan
QG37_04205	0.8628	CDC_B11118	Pakistan
QG37_04205	0.9017	CDC_B11119	Pakistan
QG37_04205	0.9303	CDC_B11200	India
QG37_04205	0.8293	CDC_B11201	India
QG37_04205	1.0040	CDC_B11205	India
QG37_04205	0.9200	CDC_B11206	India
QG37_04205	0.8749	CDC_B11207	India
QG37_04205	0.7603	CDC_B11208	India
QG37_04205	0.9184	CDC_B11209	India
QG37_04205	0.7841	CDC_B11210	India
QG37_04205	0.8378	CDC_B11212	India
QG37_04205	0.8943	CDC_B11213	India
QG37_04205	0.8219	CDC_B11214	India
QG37_04205	0.8021	CDC_B11215	India
QG37_04205	0.8510	CDC_B11216	India
QG37_04205	0.7369	CDC_B11217	India
QG37_04205	0.9108	CDC_B11218	India
QG37_04205	1.0040	CDC_B11219	India
QG37_04205	0.7728	CDC_B11220	Japan
QG37_04205	0.8671	CDC_B11221	South Africa
QG37_04205	0.8930	CDC_B11222	South Africa
QG37_04205	0.7603	CDC_B11223	South Africa
QG37_04205	1.0790	CDC_B11224	South Africa
QG37_04205	0.8624	CDC_B11225	South Africa
QG37_04205	0.9372	CDC_B11226	South Africa
QG37_04205	0.7425	CDC_B11227	South Africa
QG37_04205	0.8190	CDC_B11228	South Africa
QG37_04205	1.0035	CDC_B11229	South Africa
QG37_04205	0.8556	CDC_B11230	South Africa
QG37_04205	0.8137	CDC_B11243	Venezuela
QG37_04205	0.8715	CDC_B11244	Venezuela
QG37_04205	0.8833	CDC_B11245	Venezuela
QG37_04205	0.7969	CDC_B11246	Venezuela
QG37_04205	0.9594	CDC_B11247	Venezuela
QG37_04206	1.0618	CDC_B11096	Pakistan
QG37_04206	1.0241	CDC_B11097	Pakistan
QG37_04206	0.9798	CDC_B11098	Pakistan
QG37_04206	0.9889	CDC_B11099	Pakistan
QG37_04206	1.0071	CDC_B11101	Pakistan
QG37_04206	1.0047	CDC_B11102	Pakistan
QG37_04206	1.0141	CDC_B11103	Pakistan
QG37_04206	1.0364	CDC_B11105	Pakistan
QG37_04206	1.0027	CDC_B11112	Pakistan
QG37_04206	1.0642	CDC_B11113	Pakistan
QG37_04206	1.0542	CDC_B11114	Pakistan
QG37_04206	1.0605	CDC_B11115	Pakistan
QG37_04206	1.0568	CDC_B11116	Pakistan
QG37_04206	1.0151	CDC_B11117	Pakistan
QG37_04206	0.9655	CDC_B11118	Pakistan
QG37_04206	0.9689	CDC_B11119	Pakistan
QG37_04206	0.9763	CDC_B11200	India
QG37_04206	0.9381	CDC_B11201	India
QG37_04206	1.0509	CDC_B11205	India
QG37_04206	1.0152	CDC_B11206	India
QG37_04206	0.9241	CDC_B11207	India
QG37_04206	0.9558	CDC_B11208	India
QG37_04206	0.8833	CDC_B11209	India
QG37_04206	1.0334	CDC_B11210	India
QG37_04206	0.9657	CDC_B11212	India
QG37_04206	1.0074	CDC_B11213	India
QG37_04206	1.0562	CDC_B11214	India
QG37_04206	0.9235	CDC_B11215	India
QG37_04206	0.8922	CDC_B11216	India
QG37_04206	0.9291	CDC_B11217	India
QG37_04206	0.8463	CDC_B11218	India
QG37_04206	0.8595	CDC_B11219	India
QG37_04206	1.0541	CDC_B11220	Japan
QG37_04206	1.0700	CDC_B11221	South Africa
QG37_04206	1.0074	CDC_B11222	South Africa
QG37_04206	1.1112	CDC_B11223	South Africa
QG37_04206	1.0294	CDC_B11224	South Africa
QG37_04206	1.0150	CDC_B11225	South Africa
QG37_04206	1.0407	CDC_B11226	South Africa
QG37_04206	1.0373	CDC_B11227	South Africa
QG37_04206	1.0091	CDC_B11228	South Africa
QG37_04206	1.0627	CDC_B11229	South Africa
QG37_04206	1.0163	CDC_B11230	South Africa
QG37_04206	1.0590	CDC_B11243	Venezuela
QG37_04206	0.9686	CDC_B11244	Venezuela
QG37_04206	1.0388	CDC_B11245	Venezuela
QG37_04206	0.9763	CDC_B11246	Venezuela
QG37_04206	1.0039	CDC_B11247	Venezuela
QG37_04207	1.1400	CDC_B11096	Pakistan
QG37_04207	1.0142	CDC_B11097	Pakistan
QG37_04207	0.9966	CDC_B11098	Pakistan
QG37_04207	1.1058	CDC_B11099	Pakistan
QG37_04207	1.0527	CDC_B11101	Pakistan
QG37_04207	1.0039	CDC_B11102	Pakistan
QG37_04207	1.0426	CDC_B11103	Pakistan
QG37_04207	0.9836	CDC_B11105	Pakistan
QG37_04207	0.9948	CDC_B11112	Pakistan
QG37_04207	1.0572	CDC_B11113	Pakistan
QG37_04207	1.0334	CDC_B11114	Pakistan
QG37_04207	0.9305	CDC_B11115	Pakistan
QG37_04207	1.0338	CDC_B11116	Pakistan
QG37_04207	1.1046	CDC_B11117	Pakistan
QG37_04207	0.9978	CDC_B11118	Pakistan
QG37_04207	1.0522	CDC_B11119	Pakistan
QG37_04207	1.0307	CDC_B11200	India
QG37_04207	1.0469	CDC_B11201	India
QG37_04207	1.0759	CDC_B11205	India
QG37_04207	1.0609	CDC_B11206	India
QG37_04207	1.0288	CDC_B11207	India
QG37_04207	0.9991	CDC_B11208	India
QG37_04207	1.0762	CDC_B11209	India
QG37_04207	1.0800	CDC_B11210	India
QG37_04207	1.0646	CDC_B11212	India
QG37_04207	1.0479	CDC_B11213	India
QG37_04207	0.9551	CDC_B11214	India
QG37_04207	0.9744	CDC_B11215	India
QG37_04207	1.0226	CDC_B11216	India
QG37_04207	0.9697	CDC_B11217	India
QG37_04207	0.9931	CDC_B11218	India
QG37_04207	0.9719	CDC_B11219	India
QG37_04207	1.0282	CDC_B11220	Japan
QG37_04207	1.0319	CDC_B11221	South Africa
QG37_04207	0.9756	CDC_B11222	South Africa
QG37_04207	1.0886	CDC_B11223	South Africa
QG37_04207	1.0863	CDC_B11224	South Africa
QG37_04207	1.0291	CDC_B11225	South Africa
QG37_04207	0.9526	CDC_B11226	South Africa
QG37_04207	1.0002	CDC_B11227	South Africa
QG37_04207	0.9963	CDC_B11228	South Africa
QG37_04207	0.9253	CDC_B11229	South Africa
QG37_04207	0.9905	CDC_B11230	South Africa
QG37_04207	0.9712	CDC_B11243	Venezuela
QG37_04207	1.0961	CDC_B11244	Venezuela
QG37_04207	1.0040	CDC_B11245	Venezuela
QG37_04207	1.0552	CDC_B11246	Venezuela
QG37_04207	0.9173	CDC_B11247	Venezuela
QG37_04208	1.1076	CDC_B11096	Pakistan
QG37_04208	1.0355	CDC_B11097	Pakistan
QG37_04208	1.2250	CDC_B11098	Pakistan
QG37_04208	1.0261	CDC_B11099	Pakistan
QG37_04208	1.0174	CDC_B11101	Pakistan
QG37_04208	0.9771	CDC_B11102	Pakistan
QG37_04208	1.0531	CDC_B11103	Pakistan
QG37_04208	1.0205	CDC_B11105	Pakistan
QG37_04208	1.1819	CDC_B11112	Pakistan
QG37_04208	1.0938	CDC_B11113	Pakistan
QG37_04208	1.2210	CDC_B11114	Pakistan
QG37_04208	1.0262	CDC_B11115	Pakistan
QG37_04208	1.0957	CDC_B11116	Pakistan
QG37_04208	1.0384	CDC_B11117	Pakistan
QG37_04208	0.9429	CDC_B11118	Pakistan
QG37_04208	1.1137	CDC_B11119	Pakistan
QG37_04208	1.0817	CDC_B11200	India
QG37_04208	1.0958	CDC_B11201	India
QG37_04208	0.9789	CDC_B11205	India
QG37_04208	1.0606	CDC_B11206	India
QG37_04208	1.1374	CDC_B11207	India
QG37_04208	1.1073	CDC_B11208	India
QG37_04208	1.1301	CDC_B11209	India
QG37_04208	1.0147	CDC_B11210	India
QG37_04208	1.0409	CDC_B11212	India
QG37_04208	0.9823	CDC_B11213	India
QG37_04208	1.0304	CDC_B11214	India
QG37_04208	1.2402	CDC_B11215	India
QG37_04208	1.0997	CDC_B11216	India
QG37_04208	1.0315	CDC_B11217	India
QG37_04208	1.0034	CDC_B11218	India
QG37_04208	0.8705	CDC_B11219	India
QG37_04208	1.0192	CDC_B11220	Japan
QG37_04208	1.0159	CDC_B11221	South Africa
QG37_04208	0.9153	CDC_B11222	South Africa
QG37_04208	1.0380	CDC_B11223	South Africa
QG37_04208	1.1017	CDC_B11224	South Africa
QG37_04208	1.0658	CDC_B11225	South Africa
QG37_04208	1.0199	CDC_B11226	South Africa
QG37_04208	1.0842	CDC_B11227	South Africa
QG37_04208	1.1309	CDC_B11228	South Africa
QG37_04208	1.0424	CDC_B11229	South Africa
QG37_04208	1.0140	CDC_B11230	South Africa
QG37_04208	1.0588	CDC_B11243	Venezuela
QG37_04208	1.1746	CDC_B11244	Venezuela
QG37_04208	1.1620	CDC_B11245	Venezuela
QG37_04208	1.0230	CDC_B11246	Venezuela
QG37_04208	1.0007	CDC_B11247	Venezuela
QG37_04209	1.0742	CDC_B11096	Pakistan
QG37_04209	1.0404	CDC_B11097	Pakistan
QG37_04209	1.0558	CDC_B11098	Pakistan
QG37_04209	0.9663	CDC_B11099	Pakistan
QG37_04209	0.9660	CDC_B11101	Pakistan
QG37_04209	1.0715	CDC_B11102	Pakistan
QG37_04209	0.9740	CDC_B11103	Pakistan
QG37_04209	1.0118	CDC_B11105	Pakistan
QG37_04209	1.0237	CDC_B11112	Pakistan
QG37_04209	0.9746	CDC_B11113	Pakistan
QG37_04209	0.9586	CDC_B11114	Pakistan
QG37_04209	0.9638	CDC_B11115	Pakistan
QG37_04209	0.9474	CDC_B11116	Pakistan
QG37_04209	0.9339	CDC_B11117	Pakistan
QG37_04209	0.9590	CDC_B11118	Pakistan
QG37_04209	1.0552	CDC_B11119	Pakistan
QG37_04209	0.9770	CDC_B11200	India
QG37_04209	0.9952	CDC_B11201	India
QG37_04209	0.9691	CDC_B11205	India
QG37_04209	1.0429	CDC_B11206	India
QG37_04209	0.9856	CDC_B11207	India
QG37_04209	0.9776	CDC_B11208	India
QG37_04209	0.9529	CDC_B11209	India
QG37_04209	0.9506	CDC_B11210	India
QG37_04209	1.0052	CDC_B11212	India
QG37_04209	1.0317	CDC_B11213	India
QG37_04209	0.9726	CDC_B11214	India
QG37_04209	1.0559	CDC_B11215	India
QG37_04209	0.9962	CDC_B11216	India
QG37_04209	0.9103	CDC_B11217	India
QG37_04209	0.9237	CDC_B11218	India
QG37_04209	0.9469	CDC_B11219	India
QG37_04209	0.9584	CDC_B11220	Japan
QG37_04209	1.0070	CDC_B11221	South Africa
QG37_04209	0.9399	CDC_B11222	South Africa
QG37_04209	0.9913	CDC_B11223	South Africa
QG37_04209	1.0109	CDC_B11224	South Africa
QG37_04209	0.9573	CDC_B11225	South Africa
QG37_04209	0.9177	CDC_B11226	South Africa
QG37_04209	0.9967	CDC_B11227	South Africa
QG37_04209	1.0094	CDC_B11228	South Africa
QG37_04209	0.9946	CDC_B11229	South Africa
QG37_04209	0.9870	CDC_B11230	South Africa
QG37_04209	0.9499	CDC_B11243	Venezuela
QG37_04209	0.9987	CDC_B11244	Venezuela
QG37_04209	1.0268	CDC_B11245	Venezuela
QG37_04209	1.0335	CDC_B11246	Venezuela
QG37_04209	0.9802	CDC_B11247	Venezuela
QG37_04210	1.0741	CDC_B11096	Pakistan
QG37_04210	1.1015	CDC_B11097	Pakistan
QG37_04210	1.0385	CDC_B11098	Pakistan
QG37_04210	0.7132	CDC_B11099	Pakistan
QG37_04210	0.9504	CDC_B11101	Pakistan
QG37_04210	0.8334	CDC_B11102	Pakistan
QG37_04210	0.9578	CDC_B11103	Pakistan
QG37_04210	0.8076	CDC_B11105	Pakistan
QG37_04210	1.1551	CDC_B11112	Pakistan
QG37_04210	0.9217	CDC_B11113	Pakistan
QG37_04210	0.8939	CDC_B11114	Pakistan
QG37_04210	0.9613	CDC_B11115	Pakistan
QG37_04210	1.0858	CDC_B11116	Pakistan
QG37_04210	0.8757	CDC_B11117	Pakistan
QG37_04210	0.8084	CDC_B11118	Pakistan
QG37_04210	0.9085	CDC_B11119	Pakistan
QG37_04210	1.0250	CDC_B11200	India
QG37_04210	0.8874	CDC_B11201	India
QG37_04210	0.8248	CDC_B11205	India
QG37_04210	1.0171	CDC_B11206	India
QG37_04210	0.9408	CDC_B11207	India
QG37_04210	0.8616	CDC_B11208	India
QG37_04210	0.8940	CDC_B11209	India
QG37_04210	0.7417	CDC_B11210	India
QG37_04210	0.9604	CDC_B11212	India
QG37_04210	0.9279	CDC_B11213	India
QG37_04210	0.9638	CDC_B11214	India
QG37_04210	0.9496	CDC_B11215	India
QG37_04210	0.9155	CDC_B11216	India
QG37_04210	0.8639	CDC_B11217	India
QG37_04210	0.7862	CDC_B11218	India
QG37_04210	0.9935	CDC_B11219	India
QG37_04210	0.9679	CDC_B11220	Japan
QG37_04210	1.0698	CDC_B11221	South Africa
QG37_04210	0.9752	CDC_B11222	South Africa
QG37_04210	0.7809	CDC_B11223	South Africa
QG37_04210	1.0187	CDC_B11224	South Africa
QG37_04210	0.8909	CDC_B11225	South Africa
QG37_04210	0.8597	CDC_B11226	South Africa
QG37_04210	0.8623	CDC_B11227	South Africa
QG37_04210	0.9409	CDC_B11228	South Africa
QG37_04210	0.9862	CDC_B11229	South Africa
QG37_04210	0.9124	CDC_B11230	South Africa
QG37_04210	0.3471	CDC_B11243	Venezuela
QG37_04210	0.5029	CDC_B11244	Venezuela
QG37_04210	0.4184	CDC_B11245	Venezuela
QG37_04210	0.4000	CDC_B11246	Venezuela
QG37_04210	0.4259	CDC_B11247	Venezuela
QG37_04211	1.0204	CDC_B11096	Pakistan
QG37_04211	0.9378	CDC_B11097	Pakistan
QG37_04211	0.9781	CDC_B11098	Pakistan
QG37_04211	0.8827	CDC_B11099	Pakistan
QG37_04211	0.9535	CDC_B11101	Pakistan
QG37_04211	1.0400	CDC_B11102	Pakistan
QG37_04211	0.9362	CDC_B11103	Pakistan
QG37_04211	0.8780	CDC_B11105	Pakistan
QG37_04211	1.0502	CDC_B11112	Pakistan
QG37_04211	0.9347	CDC_B11113	Pakistan
QG37_04211	0.9577	CDC_B11114	Pakistan
QG37_04211	0.8844	CDC_B11115	Pakistan
QG37_04211	1.0213	CDC_B11116	Pakistan
QG37_04211	0.9638	CDC_B11117	Pakistan
QG37_04211	0.8406	CDC_B11118	Pakistan
QG37_04211	0.9127	CDC_B11119	Pakistan
QG37_04211	0.7847	CDC_B11200	India
QG37_04211	0.9387	CDC_B11201	India
QG37_04211	1.0414	CDC_B11205	India
QG37_04211	0.9015	CDC_B11206	India
QG37_04211	0.9253	CDC_B11207	India
QG37_04211	0.9579	CDC_B11208	India
QG37_04211	0.9030	CDC_B11209	India
QG37_04211	0.8761	CDC_B11210	India
QG37_04211	1.0500	CDC_B11212	India
QG37_04211	0.8679	CDC_B11213	India
QG37_04211	1.0022	CDC_B11214	India
QG37_04211	0.9776	CDC_B11215	India
QG37_04211	0.9602	CDC_B11216	India
QG37_04211	0.9906	CDC_B11217	India
QG37_04211	0.8889	CDC_B11218	India
QG37_04211	0.9028	CDC_B11219	India
QG37_04211	1.0406	CDC_B11220	Japan
QG37_04211	0.8474	CDC_B11221	South Africa
QG37_04211	0.9002	CDC_B11222	South Africa
QG37_04211	0.8929	CDC_B11223	South Africa
QG37_04211	0.9806	CDC_B11224	South Africa
QG37_04211	1.0128	CDC_B11225	South Africa
QG37_04211	0.8193	CDC_B11226	South Africa
QG37_04211	0.9106	CDC_B11227	South Africa
QG37_04211	0.8479	CDC_B11228	South Africa
QG37_04211	0.7686	CDC_B11229	South Africa
QG37_04211	0.8933	CDC_B11230	South Africa
QG37_04211	0.8714	CDC_B11243	Venezuela
QG37_04211	1.0256	CDC_B11244	Venezuela
QG37_04211	0.9649	CDC_B11245	Venezuela
QG37_04211	0.9000	CDC_B11246	Venezuela
QG37_04211	1.0337	CDC_B11247	Venezuela
QG37_04212	1.1786	CDC_B11096	Pakistan
QG37_04212	0.9895	CDC_B11097	Pakistan
QG37_04212	1.0447	CDC_B11098	Pakistan
QG37_04212	0.9913	CDC_B11099	Pakistan
QG37_04212	0.9275	CDC_B11101	Pakistan
QG37_04212	1.0011	CDC_B11102	Pakistan
QG37_04212	1.0846	CDC_B11103	Pakistan
QG37_04212	0.9574	CDC_B11105	Pakistan
QG37_04212	1.0409	CDC_B11112	Pakistan
QG37_04212	1.0160	CDC_B11113	Pakistan
QG37_04212	1.0173	CDC_B11114	Pakistan
QG37_04212	1.0635	CDC_B11115	Pakistan
QG37_04212	0.9516	CDC_B11116	Pakistan
QG37_04212	1.1084	CDC_B11117	Pakistan
QG37_04212	1.0079	CDC_B11118	Pakistan
QG37_04212	1.0399	CDC_B11119	Pakistan
QG37_04212	1.0225	CDC_B11200	India
QG37_04212	1.0148	CDC_B11201	India
QG37_04212	1.0103	CDC_B11205	India
QG37_04212	1.0123	CDC_B11206	India
QG37_04212	1.0206	CDC_B11207	India
QG37_04212	0.9893	CDC_B11208	India
QG37_04212	1.0468	CDC_B11209	India
QG37_04212	0.9939	CDC_B11210	India
QG37_04212	1.0825	CDC_B11212	India
QG37_04212	1.0191	CDC_B11213	India
QG37_04212	0.9776	CDC_B11214	India
QG37_04212	0.9281	CDC_B11215	India
QG37_04212	0.9204	CDC_B11216	India
QG37_04212	0.9312	CDC_B11217	India
QG37_04212	0.8168	CDC_B11218	India
QG37_04212	0.9820	CDC_B11219	India
QG37_04212	0.9573	CDC_B11220	Japan
QG37_04212	0.8884	CDC_B11221	South Africa
QG37_04212	0.9799	CDC_B11222	South Africa
QG37_04212	1.0316	CDC_B11223	South Africa
